,VaR_MC,actual_loss,exception
2017-02-01,15611.942762142926,-2000.7365475331244,False
2017-02-02,15459.182905260153,-2560.2304243388294,False
2017-02-03,15690.596886227759,-6418.225923538498,False
2017-02-06,17132.186895560397,-2087.361859433575,False
2017-02-07,16735.856127759133,3358.395545470152,False
2017-02-08,16490.325701267444,936.6440219022423,False
2017-02-09,17067.084981320622,-3313.29362075831,False
2017-02-10,18715.56006559503,-4707.450817820751,False
2017-02-13,19827.074876212377,-1625.5903921555782,False
2017-02-14,21538.369740505765,-6058.765316616072,False
2017-02-15,21929.219464912858,-9890.114410669288,False
2017-02-16,21937.503776459438,1907.3022475903863,False
2017-02-17,22382.157530370583,1642.7560655699294,False
2017-02-21,15182.00443059485,-4396.879626622109,False
2017-02-22,15767.498026953215,1502.505415891519,False
2017-02-23,15197.323149568187,-2804.95758374475,False
2017-02-24,15858.96729888744,-217.9922712633797,False
2017-02-27,16131.748824544296,-1063.451499376938,False
2017-02-28,16010.849135503768,355.3892198492638,False
2017-03-01,15693.283463685284,-14534.44049319575,False
2017-03-02,16920.367814717214,11911.052067862338,False
2017-03-03,16422.051142076012,905.280615478748,False
2017-03-06,16496.94118294054,3776.281834508119,False
2017-03-07,16682.73248303896,5464.37013104842,False
2017-03-08,15495.209706489979,1790.8359553100136,False
2017-03-09,15655.406138427543,837.8508473439001,False
2017-03-10,15859.546497486792,-2707.5305230584163,False
2017-03-13,16111.625044793516,-4787.344247293469,False
2017-03-14,16446.908524828283,7537.14308636932,False
2017-03-15,15769.736407641883,-10779.060269218744,False
2017-03-16,17051.019403596398,-3354.912417456977,False
2017-03-17,17193.95090361748,1232.3556430934725,False
2017-03-20,17369.732316850066,1047.1878289380688,False
2017-03-21,16970.36801672229,6196.675865819105,False
2017-03-22,15041.768003140372,-2185.302072609321,False
2017-03-23,15316.471233877115,1786.2700237560784,False
2017-03-24,15653.80257884516,983.9716674943476,False
2017-03-27,15782.634035119469,-2346.8785374608315,False
2017-03-28,14525.114159382065,-3945.533812531079,False
2017-03-29,16339.113029548529,925.6700612466192,False
2017-03-30,17103.572412886606,1492.5660587220364,False
2017-03-31,17938.07586407273,-6596.825405214473,False
2017-04-03,16455.798643670983,1107.7122808212312,False
2017-04-04,14781.257497262939,-1097.2989371124677,False
2017-04-05,15158.546334726625,1606.163600185978,False
2017-04-06,14496.812573810303,1645.3400968394162,False
2017-04-07,15041.797786766998,-2699.4910606684207,False
2017-04-10,14290.58548539011,157.0307043764808,False
2017-04-11,14951.043883326747,-5922.153679537694,False
2017-04-12,14679.43811684049,267.48367039888626,False
2017-04-13,14650.073784172386,1998.4709169842995,False
2017-04-17,14687.52276094543,-2505.098226638005,False
2017-04-18,15060.413881358543,3636.979521180196,False
2017-04-19,14633.863709872716,2622.764604451637,False
2017-04-20,14929.795494445865,-6057.688690735862,False
2017-04-21,15372.224100063004,-57.09856311256544,False
2017-04-24,14713.349815866315,-5530.747843868763,False
2017-04-25,15801.347170225592,-2023.44572366714,False
2017-04-26,17176.637249649702,-1805.2387711116237,False
2017-04-27,17128.834032583363,4012.6481377804553,False
2017-04-28,17189.80792871074,1285.0646650049946,False
2017-05-01,17027.568730642677,318.0323626135014,False
2017-05-02,17471.20525389494,2573.2176261259283,False
2017-05-03,17385.1241577577,5794.355704063858,False
2017-05-04,17400.447892550215,4296.827436320666,False
2017-05-05,17675.37151422433,-6150.967490830344,False
2017-05-08,18847.01374581885,521.8387877365208,False
2017-05-09,19245.668479508782,2905.745678127066,False
2017-05-10,19149.51531468767,471.23725041097646,False
2017-05-11,19945.51266060088,1819.5699856526933,False
2017-05-12,19690.31890680377,3664.918964816136,False
2017-05-15,19496.96293593839,-12940.794233499562,False
2017-05-16,21175.17580853753,-2680.907294218571,False
2017-05-17,14727.167783390458,-1136.9561171631267,False
2017-05-18,13805.625744443798,1745.3240984135423,False
2017-05-19,14194.123612560481,-2192.4278928173508,False
2017-05-22,14616.247024396705,-7082.52702152834,False
2017-05-23,14846.430083251185,-539.7484373366237,False
2017-05-24,14995.012341729356,349.9786461102476,False
2017-05-25,15231.951600858116,-2717.280938208959,False
2017-05-26,16287.194457048574,-4322.340875253488,False
2017-05-30,16052.070215044225,5749.698644863818,False
2017-05-31,15671.855414989874,-2962.178481445338,False
2017-06-01,15711.09522255115,-6837.038094192999,False
2017-06-02,17069.820415712886,-2322.09408114507,False
2017-06-05,17978.258334927676,-3355.858320783019,False
2017-06-06,17658.354871890762,-1096.041060579354,False
2017-06-07,17470.49926354431,-1301.8525567266695,False
2017-06-08,17672.503240168196,3876.816923484271,False
2017-06-09,18237.205925048802,6415.01685444985,False
2017-06-12,17649.226247658666,584.1209331457708,False
2017-06-13,17483.36832731524,-3828.50878244016,False
2017-06-14,18476.000413420534,7381.897037773943,False
2017-06-15,18561.3962349512,3895.079309941432,False
2017-06-16,18030.342625165234,1429.5804897515025,False
2017-06-19,18329.722650253763,-5981.274643541065,False
2017-06-20,20011.468729193482,10720.5768420586,False
2017-06-21,18617.58385481217,-838.4860079459979,False
2017-06-22,18745.638283626307,-1222.6074021024183,False
2017-06-23,19224.71410630948,-3063.4171323253963,False
2017-06-26,20010.406036738117,4014.819982011705,False
2017-06-27,20941.536915894412,-6753.416803922253,False
2017-06-28,17353.8645678983,-8842.460076766783,False
2017-06-29,15048.250031269785,3499.609025003296,False
2017-06-30,14584.415210591647,-3132.3927643714364,False
2017-07-03,14308.655560069226,6499.513525217921,False
2017-07-05,14531.295546126723,-1470.7217885830069,False
2017-07-06,14840.887936582687,2328.693268629313,False
2017-07-07,13818.024438029008,429.1647526040274,False
2017-07-10,14385.688414762024,-517.4394932970333,False
2017-07-11,14902.251465653408,589.4329511138966,False
2017-07-12,14659.397925412599,-5577.135587415954,False
2017-07-13,15190.809542632212,23.083925828930205,False
2017-07-14,15635.949640236759,-6257.486676450872,False
2017-07-17,16606.135341571244,-2534.586994199892,False
2017-07-18,16239.766872734404,-2053.3477721048803,False
2017-07-19,16837.131993197974,-5962.802650602632,False
2017-07-20,17175.90425333488,-568.4683325263197,False
2017-07-21,17461.337805731077,-3800.316709953864,False
2017-07-24,17711.196808127,-2515.169315503661,False
2017-07-25,17478.084285479992,-3375.1167263129555,False
2017-07-26,18456.52049619405,-2299.8624168685774,False
2017-07-27,18058.241324425973,-2423.7712786353904,False
2017-07-28,17540.766933073206,-1051.6211448393988,False
2017-07-31,18267.979434740966,-868.4230527254404,False
2017-08-01,17566.411648226822,-532.3040836338655,False
2017-08-02,18363.553983294136,570.7432527466858,False
2017-08-03,18666.13794055151,1611.592856501241,False
2017-08-04,18304.966170909087,420.5071418079442,False
2017-08-07,19233.86058095454,1663.3568349786349,False
2017-08-08,20243.65830708874,-1873.3758176493463,False
2017-08-09,20017.605777736884,-4595.018464032883,False
2017-08-10,20296.56290415698,595.7267013553856,False
2017-08-11,15041.642428794079,-2392.271855407792,False
2017-08-14,15276.50581096924,-650.2211148301831,False
2017-08-15,15811.197168956103,2824.9370722187523,False
2017-08-16,15939.804832196563,-1119.9450262649216,False
2017-08-17,16247.593275784093,3713.287593557741,False
2017-08-18,14725.885821752236,4375.983133434889,False
2017-08-21,14703.306748592597,-1471.623863457928,False
2017-08-22,14988.127638426558,-4768.276655548147,False
2017-08-23,15832.132277196863,3330.491316537722,False
2017-08-24,15302.655383055644,999.1461719983336,False
2017-08-25,15108.615419041666,-788.514127846699,False
2017-08-28,15435.504500882042,-11559.876202065992,False
2017-08-29,15822.264800071325,2154.8167570176547,False
2017-08-30,15557.6878750471,-3225.7548347894426,False
2017-08-31,16363.325358695298,-6017.14778258196,False
2017-09-01,17325.457687431077,-4160.541086324915,False
2017-09-05,18487.68031861929,1700.1735113856348,False
2017-09-06,16326.72243774794,-511.9162571470597,False
2017-09-07,17237.899964208435,-3030.4434254505986,False
2017-09-08,17781.589422021432,-1221.4049519640348,False
2017-09-11,17809.541985075874,-2228.8868510886896,False
2017-09-12,19800.13037073639,-4518.73264772318,False
2017-09-13,20277.085514210066,2275.541011113952,False
2017-09-14,20861.02185861219,-244.2111649232104,False
2017-09-15,21266.081311944825,1021.3176276997184,False
2017-09-18,21673.330102015025,2434.79997831728,False
2017-09-19,22353.44784876964,-2879.2306498159182,False
2017-09-20,22671.247885711702,971.7898471477574,False
2017-09-21,22524.062291109814,5563.19118559185,False
2017-09-22,23218.633914764625,-3870.5744962239114,False
2017-09-25,15306.674810180137,-2517.2841792160743,False
2017-09-26,15561.452138273286,6428.235928102333,False
2017-09-27,15136.841701052947,715.6398144816412,False
2017-09-28,15265.378903513023,-515.6364474424759,False
2017-09-29,15615.485586050649,-1287.8711867893217,False
2017-10-02,16041.298205940708,-217.8137996853843,False
2017-10-03,16341.913823074883,-50.68126354710296,False
2017-10-04,17145.80355354999,-2646.551643853445,False
2017-10-05,16918.087912887855,-3189.440398318904,False
2017-10-06,18480.444088282937,-2123.933926613704,False
2017-10-09,18184.481771978302,-4583.02671675347,False
2017-10-10,17561.32699498021,-1793.757088644839,False
2017-10-11,18097.089626458026,-4964.932430458475,False
2017-10-12,18506.3700708366,1455.525178360671,False
2017-10-13,18475.109275165036,-1365.146058637385,False
2017-10-16,19151.38502680548,2054.5339795105792,False
2017-10-17,19038.50775776831,3871.737721987016,False
2017-10-18,18983.276824979734,-584.310916609028,False
2017-10-19,19598.742384871774,-3497.564676465169,False
2017-10-20,19373.24703563227,-6207.670141147352,False
2017-10-23,20932.51441032189,5539.455609972647,False
2017-10-24,19930.85869857448,-1846.0383518589829,False
2017-10-25,20415.87701741,4094.322996779521,False
2017-10-26,19778.857719657444,1169.5954767576077,False
2017-10-27,20237.101580714363,-5197.701185543659,False
2017-10-30,22126.125809339574,6688.583348441373,False
2017-10-31,21656.538659916117,-1101.8771157570036,False
2017-11-01,22927.770454725378,-2814.207555812758,False
2017-11-02,22569.240997269233,2962.1724763787934,False
2017-11-03,22736.11544736469,1024.2980034998343,False
2017-11-06,14935.974330066412,-3826.0047919075305,False
2017-11-07,15127.517666493397,2104.498722109972,False
2017-11-08,15230.39732340728,-2109.0646177670824,False
2017-11-09,15600.93722532525,-953.6016273560454,False
2017-11-10,15150.803502288856,-874.3265130843874,False
2017-11-13,15414.99123351465,-1549.2810851325023,False
2017-11-14,15208.458920909357,1732.2397473273663,False
2017-11-15,14739.942263408715,2986.668665313551,False
2017-11-16,14379.825052719792,-6444.681226548348,False
2017-11-17,15070.696664632884,-2617.0501275717834,False
2017-11-20,14698.22164039856,6984.9308283039645,False
2017-11-21,15114.322880576548,-4137.665325418515,False
2017-11-22,16045.803942061419,-2098.419543673679,False
2017-11-24,15612.621556725484,-2254.3956334201275,False
2017-11-27,16326.983214421723,-1832.2465652786143,False
2017-11-28,16235.40642586945,-10291.954953408513,False
2017-11-29,17958.78494310118,3953.4880286342686,False
2017-11-30,17844.871892755287,-7513.764438378353,False
2017-12-01,18973.1591331221,1961.1288093607009,False
2017-12-04,19436.887717409056,4326.626213334339,False
2017-12-05,18828.488325979128,8484.2658168908,False
2017-12-06,18540.20491270181,3903.140156808646,False
2017-12-07,18326.312612954036,2266.111885357016,False
2017-12-08,19598.744942038535,-5688.302115025694,False
2017-12-11,21466.27241761507,-1684.6314097995237,False
2017-12-12,21568.624937949407,-3306.1699105104294,False
2017-12-13,22001.27928164548,-2053.2376989754075,False
2017-12-14,22090.789625713514,4957.054127976113,False
2017-12-15,22503.896106860793,-3398.8003863989006,False
2017-12-18,22214.867405535806,-9243.289573858134,False
2017-12-19,14727.601191444477,-3073.961947567041,False
2017-12-20,14391.082858566318,-3114.721579154473,False
2017-12-21,14482.341601317734,-2167.258515449299,False
2017-12-22,14494.955616104995,-2596.946129253686,False
2017-12-26,14499.004685035708,-2781.2434495132056,False
2017-12-27,14338.98372670563,426.524705220128,False
