,VaR_MC_GARCH_COPULA_V3,actual_loss,exception
2012-02-02,39421.604551091965,-9174.92002247043,0
2012-02-03,39415.90262451319,2521.220314830027,0
2012-02-06,40134.08762752472,5453.059922060362,0
2012-02-07,41048.65568544679,-17104.712898344766,0
2012-02-08,41294.1270568438,382.2189178485478,0
2012-02-09,40385.08739517561,-300.11635563296204,0
2012-02-10,38848.689684153374,12683.243782697831,0
2012-02-13,38321.321066913464,-7232.186188840649,0
2012-02-14,37053.285047720354,13734.176508690614,0
2012-02-15,38248.44846048564,-4695.200889851392,0
2012-02-16,37355.5169043264,-4005.680795956349,0
2012-02-17,37632.175107210314,239.4715460759085,0
2012-02-21,36140.012859951945,-19343.27910589195,0
2012-02-22,39211.757297426506,-6317.598382671802,0
2012-02-23,38895.55167142787,97.54957302047433,0
2012-02-24,39120.7025723161,1071.3557252630644,0
2012-02-27,37656.03456386623,4112.576224744408,0
2012-02-28,38317.42132799947,-10020.37880289747,0
2012-02-29,37303.30310681028,41018.24585683757,1
2012-03-01,55385.03310916776,-12296.333206985331,0
2012-03-02,54676.33996364429,4780.117300723144,0
2012-03-05,54581.36031980141,7304.2642806372705,0
2012-03-06,47593.93375585843,19056.119628862,0
2012-03-07,52023.36370485746,-4542.652083430904,0
2012-03-08,53557.02049927001,-14397.849149689886,0
2012-03-09,54989.03456301035,-9541.39744377014,0
2012-03-12,51093.5154867881,10072.663785502811,0
2012-03-13,53369.7653139576,-1907.696325951832,0
2012-03-14,51862.54227987612,5816.990978746919,0
2012-03-15,61449.70762107146,-8493.851558104561,0
2012-03-16,54672.65283514772,-4425.499128779645,0
2012-03-19,53749.87839669808,-10327.008940385122,0
2012-03-20,51627.851658238265,8080.02759556034,0
2012-03-21,50405.544741129735,4844.131010198913,0
2012-03-22,48130.32629752602,8565.176014650342,0
2012-03-23,46089.91870812232,-8256.830363771493,0
2012-03-26,47572.07220412874,-23020.88175253655,0
2012-03-27,47941.69438734396,8956.60042609362,0
2012-03-28,47166.338800586556,11051.18645493498,0
2012-03-29,45144.34010162317,3009.654057213199,0
2012-03-30,45662.122768191344,-7622.773322954042,0
2012-04-02,46952.04223990354,-7255.836186952174,0
2012-04-03,43968.49356565889,11977.033539101432,0
2012-04-04,47520.62852921266,20528.99775154009,0
2012-04-05,49828.29122125329,523.5227031429886,0
2012-04-09,49914.93863862734,5227.9606115191045,0
2012-04-10,45265.99638406392,-2308.922972546302,0
2012-04-11,44167.63633132949,-2820.04730378157,0
2012-04-12,45049.97627439403,-12506.132793719617,0
2012-04-13,43711.618048909935,12782.282628105717,0
2012-04-16,42073.26933833854,6967.341225850673,0
2012-04-17,42882.78628602414,-6013.137304212817,0
2012-04-18,40797.78756913315,7391.232309784472,0
2012-04-19,40051.07344031542,3206.316017014148,0
2012-04-20,39035.610116415235,-1863.1070914923007,0
2012-04-23,38291.28949770597,4658.849249105734,0
2012-04-24,37906.332780752375,-3065.019871940817,0
2012-04-25,38388.5649374494,-5569.6254814633685,0
2012-04-26,37632.766262349935,-7381.802314148092,0
2012-04-27,39528.11813673861,456.0699421687623,0
2012-04-30,38343.60124609864,-1606.2833799992022,0
2012-05-01,36923.230024382116,-893.8023025345033,0
2012-05-02,37255.30826677379,5830.93625621513,0
2012-05-03,35546.89940269254,11982.469209087212,0
2012-05-04,38435.57355358802,4055.50549425845,0
2012-05-07,38320.943139681505,5063.81772696957,0
2012-05-08,38085.30506616719,16264.986600855584,0
2012-05-09,37513.16729955069,9870.468193193909,0
2012-05-10,38091.28964860371,-5801.949699543423,0
2012-05-11,36857.56800065145,9723.699503619267,0
2012-05-14,37799.05375216974,17583.50860168782,0
2012-05-15,36991.76405607788,12436.546749402303,0
2012-05-16,38140.12834218318,4068.733975016005,0
2012-05-17,37373.475070143475,-8605.810906472732,0
2012-05-18,39162.0804823009,-6481.644087351482,0
2012-05-21,38499.717540340615,-6982.609349505026,0
2012-05-22,36534.2053648023,7906.380680045575,0
2012-05-23,37723.49136814363,10128.04132899709,0
2012-05-24,37055.55153747087,236.74867497551625,0
2012-05-25,34024.590938246605,-3792.971491515369,0
2012-05-29,30690.863344293306,7677.844908486904,0
2012-05-30,31121.87529888605,6174.170740365214,0
2012-05-31,30825.182029132804,6648.315363644019,0
2012-06-01,30268.617772536916,-14814.198136926898,0
2012-06-04,35943.93786014641,-3139.7788170280905,0
2012-06-05,35333.34291490806,-4611.49241504663,0
2012-06-06,34149.11610179522,-8633.484879381404,0
2012-06-07,32072.73231471838,9744.26116323102,0
2012-06-08,34062.21550104826,-1577.3548031979717,0
2012-06-11,33352.55147111816,1571.9143762694143,0
2012-06-12,33820.97985458358,-7949.019410037043,0
2012-06-13,33216.52262671484,1210.567876609783,0
2012-06-14,32545.82067342159,-7428.351280876713,0
2012-06-15,33881.02666987824,-1314.654431853064,0
2012-06-18,32064.323829953846,-346.1346410150122,0
2012-06-19,31853.52824014166,10.323367815272375,0
2012-06-20,31546.31441945561,5047.138513430713,0
2012-06-21,31301.280476860768,24544.523001512476,0
2012-06-22,40815.001254786475,-12489.153189197456,0
2012-06-25,39914.95402770214,2241.6378624748013,0
2012-06-26,39019.49421252883,3195.086876342906,0
2012-06-27,37979.35806994189,-2493.3123193511783,0
2012-06-28,36795.251895513495,13179.512621446367,0
2012-06-29,39247.97593012588,-30465.97338903349,0
2012-07-02,45162.79023335422,-821.5041060142594,0
2012-07-03,44876.003607084785,-14946.449426346226,0
2012-07-05,45083.1903524567,13717.83743961101,0
2012-07-06,44377.040472787376,19359.070080292844,0
2012-07-09,43992.419257521,4025.2388343195007,0
2012-07-10,41450.004611965545,10614.9535429386,0
2012-07-11,41474.55656794857,-2759.482140901017,0
2012-07-12,40557.89058763106,6715.86935730796,0
2012-07-13,40680.973932193694,-12645.317610846956,0
2012-07-16,41609.53142333016,545.6293126343598,0
2012-07-17,41697.09293755189,-1055.483767164791,0
2012-07-18,41856.83696970219,-819.8768674448338,0
2012-07-19,39831.74441647006,-3375.202955833084,0
2012-07-20,39864.22710923708,5988.177810182824,0
2012-07-23,38384.72630130755,10958.123366004498,0
2012-07-24,35793.57880011707,2666.952449146089,0
2012-07-25,34363.378031049244,-7415.942944737773,0
2012-07-26,36003.87250925441,-12798.056223337057,0
2012-07-27,36908.352312939955,-24634.347136807035,0
2012-07-30,37571.089003383546,3678.405474300231,0
2012-07-31,35178.21785769004,10222.919996426794,0
2012-08-01,35590.1604571548,2817.127854928904,0
2012-08-02,35639.58884018317,13554.28020627881,0
2012-08-03,38365.68601884463,-22337.99233147635,0
2012-08-06,39176.50333381252,-8935.379671632609,0
2012-08-07,51283.04729470256,-5367.664718413413,0
2012-08-08,39674.476953677295,-2133.5994503636857,0
2012-08-09,39904.57560554478,-2907.404773205514,0
2012-08-10,37125.538233971274,3375.596360597792,0
2012-08-13,37281.102998210765,7116.473009950671,0
2012-08-14,38800.17720496066,-3314.480689019397,0
2012-08-15,39724.36837876062,-7195.359155286058,0
2012-08-16,38365.9712330313,-8008.524445204235,0
2012-08-17,38220.68265538346,-735.1144430566092,0
2012-08-20,38655.391426613714,-3333.6340132559576,0
2012-08-21,39039.60313077732,-5290.235841426924,0
2012-08-22,35400.65717550344,-5035.269889475456,0
2012-08-23,37451.5937294048,-2433.994253730316,0
2012-08-24,38299.54504844779,-2442.1355711481237,0
2012-08-27,38145.40928084819,5584.337615665391,0
2012-08-28,37088.62899237709,123.5322324141664,0
2012-08-29,37318.28854057952,1500.430624854759,0
2012-08-30,36534.06628447916,6012.429264590693,0
2012-08-31,38277.449669201495,-15039.00186607568,0
2012-09-04,42848.691828023235,-1991.497106422838,0
2012-09-05,37206.90726125415,1753.0554927487528,0
2012-09-06,37985.1732653831,-17030.960478134184,0
2012-09-07,38769.96827393265,-18508.19840064674,0
2012-09-10,40462.55246064059,3642.273949412333,0
2012-09-11,38535.89126269133,-4564.626415421377,0
2012-09-12,38377.43896119904,-8305.558227176647,0
2012-09-13,40885.124223682746,-24498.992021567818,0
2012-09-14,45056.597726291526,-15367.215200341969,0
2012-09-17,44756.899332233086,8013.256719708645,0
2012-09-18,44204.601643606344,-1731.732737974704,0
2012-09-19,44370.8135525528,3330.1058051368127,0
2012-09-20,41631.59425432582,-158.12252692827678,0
2012-09-21,43730.74436474143,1836.8053655844385,0
2012-09-24,41032.253249268164,6958.456287914658,0
2012-09-25,39691.14631929703,7037.323982328469,0
2012-09-26,38623.02655718971,10560.581503201134,0
2012-09-27,40857.456439366666,-14070.70244621926,0
2012-09-28,38324.25192966954,3513.055051154747,0
2012-10-01,39692.1075074962,-382.923924033998,0
2012-10-02,39607.93190175002,-285.7289090077038,0
2012-10-03,38539.08343920185,-3374.1131047157974,0
2012-10-04,40018.99962808862,-11761.242902630434,0
2012-10-05,39202.943138246825,-23.751387142813652,0
2012-10-08,38371.56530493795,2406.101998748506,0
2012-10-09,36567.77820263451,10314.911369540796,0
2012-10-10,38034.40133912311,6099.911430680491,0
2012-10-11,37695.3773843571,-342.7975333441959,0
2012-10-12,37288.1506114895,6121.540952953551,0
2012-10-15,39161.87780457076,5235.987586987856,0
2012-10-16,39448.24712713571,-11174.503765378797,0
2012-10-17,38502.42095504375,-9809.546059372213,0
2012-10-18,35783.38804195576,2399.8267483707514,0
2012-10-19,34485.648267447716,18983.714333797223,0
2012-10-22,38641.301494855106,-4010.146933582308,0
2012-10-23,36204.342338419396,13502.617947395414,0
2012-10-24,38480.11823332789,5256.905708137167,0
2012-10-25,37523.41121962442,-9765.616778560074,0
2012-10-26,36873.248168096434,6318.4575000467885,0
2012-10-31,35744.62674377671,-1166.9523038054413,0
2012-11-01,35551.51702849127,-5207.240898437289,0
2012-11-02,34200.56942178987,18823.50572147843,0
2012-11-05,40400.079459100096,522.9054630705177,0
2012-11-06,37416.01165203302,-19722.510962413784,0
2012-11-07,36467.66666000887,11511.267279057476,0
2012-11-08,37489.08060075313,1437.703230733623,0
2012-11-09,36380.91126285193,1969.0703921303732,0
2012-11-12,35227.72489193778,2790.5327768331754,0
2012-11-13,34304.22506564658,4310.13731579802,0
2012-11-14,33987.44005682616,1904.536006798588,0
2012-11-15,32331.887441936644,6037.907733636583,0
2012-11-16,34110.81223129723,-576.8893754233579,0
2012-11-19,32736.20847729615,-14197.083156080342,0
2012-11-20,35517.75968311845,-1017.1982497079916,0
2012-11-21,34173.71500390509,-4384.908956446222,0
2012-11-23,34485.44959953318,-13704.665451831246,0
2012-11-26,35265.62220589188,2830.6092211730293,0
2012-11-27,34096.832303044524,5320.909654748797,0
2012-11-28,33839.295485722476,9935.663468670102,0
2012-11-29,33523.85129517554,-3640.024462774806,0
2012-11-30,33622.54639015837,4883.100600573497,0
2012-12-03,35186.953751083536,-236.75346902526812,0
2012-12-04,34645.31410972706,8843.74111798426,0
2012-12-05,36203.9589290473,958.1374585948638,0
2012-12-06,34484.86339648155,-1041.4374151045868,0
2012-12-07,34730.79416733443,-4956.297835097535,0
2012-12-10,34003.450328288556,-958.8423707460393,0
2012-12-11,33025.34953727565,-3817.341829458814,0
2012-12-12,33911.966075781136,-5934.489111791767,0
2012-12-13,32067.4256427987,7145.845181158764,0
2012-12-14,33373.050346897726,-5500.7967984402085,0
2012-12-17,32755.345907868865,-10489.807162736204,0
2012-12-18,33883.16973592363,3148.864620429531,0
2012-12-19,33681.33987160615,3993.134740446301,0
2012-12-20,33285.05679386088,7994.262952035888,0
2012-12-21,32671.329571954855,3134.3197960841426,0
2012-12-24,32281.656261028704,-383.8824707827314,0
2012-12-26,32911.1531562521,1171.456472777278,0
2012-12-27,31467.223012240353,43.26307307518846,0
2012-12-28,30866.38752178842,4522.624228264673,0
2012-12-31,30893.0447030812,-12189.624585364005,0
2013-01-02,36710.07526479154,-20265.750196848945,0
2013-01-03,37413.563286189295,7212.756151141388,0
2013-01-04,41034.70225320864,3749.880264612517,0
2013-01-07,40350.24718631874,6257.486774538975,0
2013-01-08,38950.15324978422,-3039.012161372705,0
2013-01-09,40031.907560201325,776.8298016164738,0
2013-01-10,40451.66587850356,-12046.114304460856,0
2013-01-11,39304.23262058051,563.0918396402685,0
2013-01-14,39033.426889784074,-3516.5107964132208,0
2013-01-15,39259.66068018128,-3524.421076795802,0
2013-01-16,34121.1252349628,2579.244561484278,0
2013-01-17,33289.72173796914,-9382.450711841344,0
2013-01-18,31532.229435767353,-890.6071614514358,0
2013-01-22,32097.535974295362,-4999.530421730942,0
2013-01-23,32672.261675793503,1013.3631368922051,0
2013-01-24,31850.729877304904,7168.081041498954,0
2013-01-25,33497.745785258565,-7702.777294361633,0
2013-01-28,33147.625272198755,-656.1223678548045,0
2013-01-29,34426.12132553522,-7376.071898201088,0
2013-01-30,32969.97100672456,351.6962889085953,0
2013-01-31,32174.357143561025,4716.633346332543,0
2013-02-01,33233.60557911341,-5321.43795641673,0
2013-02-04,31320.112360889347,1269.5146151840113,0
2013-02-05,31642.86005905595,-2185.778685893047,0
2013-02-06,32434.555774171666,-853.2669674109547,0
2013-02-07,31480.35292897771,5162.171517547888,0
2013-02-08,32216.943898215042,1982.0264177196905,0
2013-02-11,32494.751674486957,9944.231573713696,0
2013-02-12,33974.006076427315,-4418.3643684284425,0
2013-02-13,34213.94241189244,1153.1800653585829,0
2013-02-14,34311.915449431086,6378.175073142056,0
2013-02-15,33914.97612270573,14301.026809203584,0
2013-02-19,36825.465675071784,-2464.4498539262177,0
2013-02-20,35029.47811152065,22003.453584264083,0
2013-02-21,38582.53517468853,1334.7034409973694,0
2013-02-22,41022.391030227314,-1742.468492747742,0
2013-02-25,36602.760213389185,4186.633965624098,0
2013-02-26,37650.47988171237,-6436.985658055625,0
2013-02-27,39598.115836116616,1352.4682632938966,0
2013-02-28,38643.11849941066,7779.612422725982,0
2013-03-01,35901.17377247402,5307.55780231868,0
2013-03-04,35580.46865427578,-1224.7471285963595,0
2013-03-05,33439.43653529847,-6595.732952449089,0
2013-03-06,33928.10822412774,-8341.120798188203,0
2013-03-07,34014.08241047292,-54.668093750568914,0
2013-03-08,34296.47790886737,-8859.872591764093,0
2013-03-11,32748.31278651601,-2119.72762205662,0
2013-03-12,33112.82992803729,-2542.1944690539194,0
2013-03-13,32962.909067490684,1133.6836256958811,0
2013-03-14,33490.10224650119,904.2029525444946,0
2013-03-15,29398.92592754384,-589.0304867766495,0
2013-03-18,31991.609244763175,107.38510807148076,0
2013-03-19,25012.979029102513,-1564.0115702513704,0
2013-03-20,26506.67635631052,1654.849200182705,0
2013-03-21,27533.185181559336,-3633.0637674092513,0
2013-03-22,28282.00607109681,3537.8252563200444,0
2013-03-25,27778.039947706795,195.53704142528204,0
2013-03-26,28672.757991903047,4344.611510927409,0
2013-03-27,28330.178684332986,-65.78519073131429,0
2013-03-28,29517.766280558728,6006.598795675633,0
2013-04-01,29749.254150648303,260.86486094265297,0
2013-04-02,30422.57118264798,7234.044035395107,0
2013-04-03,29312.955244512625,14905.892798450312,0
2013-04-04,32257.189140549297,3598.676062955202,0
2013-04-05,32221.44066003132,-7195.771211444424,0
2013-04-08,36352.24611521556,-2625.1791360086254,0
2013-04-09,36801.65610869115,-9368.979742461384,0
2013-04-10,36648.421693043856,2054.003058113405,0
2013-04-11,37567.592042914024,-846.1659107133319,0
2013-04-12,35804.893120137414,38152.408839938726,1
2013-04-15,38869.23142394681,69834.8181537307,1
2013-04-16,64842.91134471256,-11822.690080829148,0
2013-04-17,63898.33709730981,3293.9499313824376,0
2013-04-18,60834.69568583258,-1069.9710196143783,0
2013-04-19,60452.425558370385,-8075.953988227437,0
2013-04-22,60650.06842456057,-11706.146346223764,0
2013-04-23,59837.334312272986,-849.4355649462445,0
2013-04-24,57218.167497494775,-4797.891396706194,0
2013-04-25,56657.70832052963,-18335.81644774851,0
2013-04-26,54641.064215261285,1209.0667096336356,0
2013-04-29,56390.47831797913,-9645.834929320308,0
2013-04-30,54998.644801644805,-3940.0483200614,0
2013-05-01,50753.25502205938,11891.423509965754,0
2013-05-02,51614.404985106805,-7030.711399346435,0
2013-05-03,50779.39275145425,-10432.481321071811,0
2013-05-06,51019.59293418056,-3872.4121108166114,0
2013-05-07,48879.71008103186,5583.524617808247,0
2013-05-08,49972.6310649059,-11655.548038569545,0
2013-05-09,48212.033295541434,7534.504009487737,0
2013-05-10,49321.323710785444,620.343369495833,0
2013-05-13,48091.49494294529,5460.420084305752,0
2013-05-14,47303.766221744794,-5589.835859497504,0
2013-05-15,46813.51415416548,13699.181349425678,0
2013-05-16,46725.53590055545,11313.342619222616,0
2013-05-17,45244.77578501818,3002.5766440689767,0
2013-05-20,46349.19577709005,-19623.40016911803,0
2013-05-21,48556.747129725954,10296.852268117127,0
2013-05-22,49118.35229533763,3248.3036587537754,0
2013-05-23,50124.506165058876,-8597.39028015282,0
2013-05-24,47192.61380409505,3697.4177560646176,0
2013-05-28,43378.80536412552,-10688.302022703763,0
2013-05-29,37649.06223160475,-134.63555958653797,0
2013-05-30,34165.63439972021,-13142.47179591572,0
2013-05-31,38963.46024943915,18223.00376915767,0
2013-06-03,45177.4401178398,-12124.041561257576,0
2013-06-04,43965.37790359706,7635.36250876972,0
2013-06-05,42638.76191787196,8768.073074253532,0
2013-06-06,42318.97899410461,-8731.548993714823,0
2013-06-07,42022.53853943964,-1080.9832821073103,0
2013-06-10,40192.781716779566,-6983.813746871408,0
2013-06-11,38945.27598655092,6992.005766552778,0
2013-06-12,38347.039261515376,-5553.177848088932,0
2013-06-13,36858.02976996219,-1051.6159451219046,0
2013-06-14,36785.45076491178,2275.127661184081,0
2013-06-17,37164.56903421015,-2549.2288882305265,0
2013-06-18,35579.19107171447,3921.505067180622,0
2013-06-19,32194.090150209413,5819.43574140979,0
2013-06-20,34056.67837525032,35196.51388483823,1
2013-06-21,53000.844913244,-11181.334061335288,0
2013-06-24,46316.59649201895,7297.626140346862,0
2013-06-25,47464.90707010687,-1955.229082412768,0
2013-06-26,44701.35564238616,26615.983472674317,0
2013-06-27,47420.73000893257,14368.770925583283,0
2013-06-28,47264.49057137821,-16183.873451341116,0
2013-07-01,46405.73288502795,-8633.204146108596,0
2013-07-02,45612.37912699994,6114.065306792175,0
2013-07-03,46910.498739168244,-3988.175203822992,0
2013-07-05,43076.299146287245,10.38522778621973,0
2013-07-08,43399.80986372989,-2035.2578962763791,0
2013-07-09,43905.963241397934,-9254.224269531189,0
2013-07-10,44583.65834761954,-2539.109884638236,0
2013-07-11,47230.112787247825,-25413.25037211828,0
2013-07-12,51284.25703199707,1850.977866580391,0
2013-07-15,49156.41049953767,889.2538028420445,0
2013-07-16,47652.40009739706,620.7108128590685,0
2013-07-17,45112.16217260777,5204.916199313519,0
2013-07-18,47714.14577837783,-7592.122742771022,0
2013-07-19,47286.657296734666,-2900.546083181707,0
2013-07-22,46077.534367882065,-19802.33306756738,0
2013-07-23,48116.83651608311,-6633.473303954766,0
2013-07-24,44603.287305516154,6566.8850384905545,0
2013-07-25,47792.11393429328,-6143.911337036258,0
2013-07-26,45822.64566257094,-11.559842229697551,0
2013-07-29,43509.015918097015,252.3717155739064,0
2013-07-30,41551.88719299115,663.0019769254668,0
2013-07-31,40709.008413072035,2985.8851746704045,0
2013-08-01,43056.69015617356,-7690.618364647008,0
2013-08-02,42984.89544974236,9407.77319087694,0
2013-08-05,41648.3173818551,350.57730826037096,0
2013-08-06,39926.19932413904,10685.610922755368,0
2013-08-07,41850.1923701255,3392.808835711003,0
2013-08-08,42563.39068617592,-12526.59412714505,0
2013-08-09,43873.024822401116,856.4142765752047,0
2013-08-12,43340.63296987472,-11594.951188186536,0
2013-08-13,39612.51546685559,1466.5182339231387,0
2013-08-14,39291.274285659296,-3771.380344806272,0
2013-08-15,34684.78206867498,-11550.001094371655,0
2013-08-16,30308.1682251786,-9335.300250342323,0
2013-08-19,30209.329885492043,2936.597804977355,0
2013-08-20,30095.48828153809,57.952837951324,0
2013-08-21,32317.233039725877,-578.3286141538183,0
2013-08-22,31591.23587641568,-5829.341788112827,0
2013-08-23,32331.047362391015,-5674.331832092632,0
2013-08-26,34100.123493689694,-462.2604413122417,0
2013-08-27,32260.399565877,935.260752926646,0
2013-08-28,31719.40042832937,-4113.706619400668,0
2013-08-29,31314.682226981808,7275.383842453062,0
2013-08-30,30565.739429083114,6553.658174986199,0
2013-09-03,31990.109587177994,-13362.46108280817,0
2013-09-04,32504.82522065589,-745.2099059510238,0
2013-09-05,31032.038795862034,6841.194893138289,0
2013-09-06,32483.438227707982,-6401.11520965513,0
2013-09-09,32241.206990837956,-1098.3877410246714,0
2013-09-10,32929.51310677007,2513.371042644808,0
2013-09-11,32560.436765380146,-295.89106821595215,0
2013-09-12,31969.736131295285,20011.652279433285,0
2013-09-13,33987.562677160124,-8.659425121900767,0
2013-09-16,33463.505755336766,3118.408485829681,0
2013-09-17,34262.59914442068,-1161.0936610278782,0
2013-09-18,36111.45816081355,-22486.086344980988,0
2013-09-19,42693.717218142636,-5734.284631407791,0
2013-09-20,40924.43443438948,22471.67314187009,0
2013-09-23,41547.70406554787,5497.5277116965935,0
2013-09-24,40505.47578560026,4797.744779246934,0
2013-09-25,40270.53887871412,-475.8013063444496,0
2013-09-26,40674.34529137674,-6.512316464318246,0
2013-09-27,38977.02290184043,-1424.357086907674,0
2013-09-30,38963.22513698746,5472.748545578923,0
2013-10-01,39495.12436748072,11838.07447959386,0
2013-10-02,39451.34107340705,-9136.19925505717,0
2013-10-03,34416.154065970135,3196.7594148019007,0
2013-10-04,34369.419651463846,-3429.7738563361936,0
2013-10-07,33651.18775233496,554.4363024307004,0
2013-10-08,32320.958941794743,5946.662248954795,0
2013-10-09,31921.042096762903,4913.420717134599,0
2013-10-10,33208.06092051454,-1346.8102011556002,0
2013-10-11,34145.21733588806,4241.603992743495,0
2013-10-14,33140.0777080567,-2947.57389535685,0
2013-10-15,31664.676982202436,-3835.338635837863,0
2013-10-16,32487.276640822023,-3982.453599608312,0
2013-10-17,25536.45232454972,-15223.09399131158,0
2013-10-18,42449.18792126033,-2156.049827603173,0
2013-10-21,41143.696352737075,-3256.8130292277942,0
2013-10-22,41707.83961083523,-8556.357977022355,0
2013-10-23,43266.25421271904,5487.66679060775,0
2013-10-24,42991.60336859925,-8093.133247918335,0
2013-10-25,42192.06892156309,-5983.377996616326,0
2013-10-28,42274.792632168836,-1827.607582947783,0
2013-10-29,40721.31600073658,1515.415829356375,0
2013-10-30,38896.88984049805,3895.6063767534015,0
2013-10-31,38424.84531199042,9523.770501774909,0
2013-11-01,39803.18703615068,899.5986436517887,0
2013-11-04,38841.48104145083,1752.8981091607598,0
2013-11-05,38559.403304923224,-957.2071817159313,0
2013-11-06,39103.67524756316,-4127.035051177459,0
2013-11-07,37843.540833720406,13387.953112618376,0
2013-11-08,36382.80930348027,-3874.2894580541742,0
2013-11-11,36957.20183270941,3549.405479675527,0
2013-11-12,35877.20759871033,4490.981000673737,0
2013-11-13,35690.37467281425,-4692.200111627275,0
2013-11-14,32578.075379472917,-7565.846168228545,0
2013-11-15,32920.64159501395,-3762.447936163825,0
2013-11-18,31581.24282854207,10553.64897613268,0
2013-11-19,32162.936109073762,-1149.3372642097584,0
2013-11-20,30359.598393549284,8535.28621264556,0
2013-11-21,31224.286044449305,-1389.1147760178724,0
2013-11-22,31021.343306725885,-1819.464810324373,0
2013-11-25,30800.34106668104,-2908.599541827947,0
2013-11-26,32260.76230746595,5144.558933495663,0
2013-11-27,30297.900108206988,1569.044963267187,0
2013-11-29,31123.231060888927,-7210.139566876232,0
2013-12-02,30339.478327815013,12418.125620121298,0
2013-12-03,31150.54671492398,1885.54154723148,0
2013-12-04,32115.487551088125,-12855.682090129283,0
2013-12-05,30725.606708765827,7040.012593838328,0
2013-12-06,32093.311945190864,-6602.261374266604,0
2013-12-09,31769.937144263877,-5698.535804032917,0
2013-12-10,31586.005400114293,-6377.734061783183,0
2013-12-11,31231.936050429584,4836.014126773718,0
2013-12-12,32299.43322689688,11497.434388807074,0
2013-12-13,32218.82558635766,-3974.5472906793584,0
2013-12-16,33042.22137437709,-4021.811025601166,0
2013-12-17,32014.668416030585,7945.493920313493,0
2013-12-18,32795.191279141945,-2406.678423115444,0
2013-12-19,30722.417251219624,12828.025863767887,0
2013-12-20,33823.41648480747,-3825.9700038361216,0
2013-12-23,35168.615447548495,-3915.3559874259145,0
2013-12-24,35325.11455530021,-6436.706089037314,0
2013-12-26,34111.10087262521,-5951.985829658545,0
2013-12-27,33107.60286080039,-3630.0178611997208,0
2013-12-30,18901.5915071226,8523.104886455008,0
2013-12-31,24490.116046244526,-9957.074627227468,0
2014-01-02,27713.525452550777,-1356.84441584149,0
2014-01-03,23690.07829524898,-4045.5793763004176,0
2014-01-06,21666.99052763759,4056.443822672991,0
2014-01-07,21881.167906625797,247.9293965402535,0
2014-01-08,21761.74353122022,1364.581804025167,0
2014-01-09,23292.483357231114,1507.7257666336511,0
2014-01-10,22622.58886556875,-6529.4603317317005,0
2014-01-13,27886.16254475757,-1147.9508731331143,0
2014-01-14,27536.858046497124,-853.537175654973,0
2014-01-15,25705.683269407004,-2935.062327159102,0
2014-01-16,25526.76265620679,3896.904794557676,0
2014-01-17,25376.04018511383,-2487.67268560507,0
2014-01-21,25485.159457143654,3257.079464483242,0
2014-01-22,24355.518424084763,1403.3499085428211,0
2014-01-23,24837.844308457446,-3841.1391104722406,0
2014-01-24,25129.25073810951,2723.8353333729,0
2014-01-27,24554.042942849093,7328.6341652541905,0
2014-01-28,26207.952720723475,-180.25398988880124,0
2014-01-29,26746.855279651874,959.5664345648856,0
2014-01-30,26235.531778267956,7113.696984067916,0
2014-01-31,25972.121978310424,5110.494728030333,0
2014-02-03,25605.639813912094,4263.92110432758,0
2014-02-04,24494.923886699733,-1186.615729737278,0
2014-02-05,25252.085995633817,-4839.66374786635,0
2014-02-06,24896.0978911896,-4197.901974273758,0
2014-02-07,25001.707761449285,-7610.926446753965,0
2014-02-10,26020.8857604386,-3741.6322451533088,0
2014-02-11,27065.04057514994,-13692.342856645511,0
2014-02-12,26833.23686228172,-3397.9941147225995,0
2014-02-13,26538.631171462122,-1751.3026027388214,0
2014-02-14,27675.03050740023,-13515.666677537787,0
2014-02-18,28519.298145669436,834.5557925763956,0
2014-02-19,26770.423851488384,6702.945111737613,0
2014-02-20,28635.933862191097,-10376.491117659329,0
2014-02-21,29023.777575076314,3572.2801590895883,0
2014-02-24,27924.503697823653,-11422.99439251532,0
2014-02-25,27768.442129167517,2577.305350349433,0
2014-02-26,28292.97939028428,-249.61548720925293,0
2014-02-27,28082.989852670667,224.3342177840873,0
2014-02-28,27378.473280056565,703.0772294983417,0
2014-03-03,26603.365563949737,-8667.57637178749,0
2014-03-04,28147.011103579945,-2576.353707486204,0
2014-03-05,27330.486330780357,-1635.6369017485058,0
2014-03-06,28286.058039565833,-8949.741501953366,0
2014-03-07,28322.682792217154,-1094.5852937568116,0
2014-03-10,28049.556534081934,384.7751326727415,0
2014-03-11,26988.3859974227,436.136389976768,0
2014-03-12,27063.321467034853,-6249.224259527491,0
2014-03-13,19983.83387318198,5428.682487268964,0
2014-03-14,25439.78624635972,-2007.726114502708,0
2014-03-17,25916.66378344187,524.860746474893,0
2014-03-18,24235.15357856402,2520.7776880959914,0
2014-03-19,22818.352113849505,9506.09540104963,0
2014-03-20,29739.885947349416,-60.05237616416571,0
2014-03-21,29910.978680003544,2817.698953501265,0
2014-03-24,28296.59912087347,13624.072722855346,0
2014-03-25,31007.63522622922,-4276.249393441139,0
2014-03-26,29845.512933289363,10592.088113846312,0
2014-03-27,28875.3593645324,7508.731313824588,0
2014-03-28,29644.143658311554,-3092.877801024622,0
2014-03-31,28241.857410331217,186.99600087503225,0
2014-04-01,27361.12240290162,-5861.197897797841,0
2014-04-02,28035.014618867313,-9522.6701877928,0
