,VaR_MC_GARCH_COPULA_V2,actual_loss,exception
2009-05-06,34503.588631320905,-9762.394454848602,0
2009-05-07,28419.701694982617,-3164.49994285356,0
2009-05-08,29490.60098292802,-15399.85101202815,0
2009-05-11,28846.0417830392,15610.380303336173,0
2009-05-12,28617.171011985793,-4661.607296011558,0
2009-05-13,28669.9932637592,11001.147188566923,0
2009-05-14,28036.12771208069,-2447.68507251846,0
2009-05-15,27743.261567760754,386.66590546808857,0
2009-05-18,27432.65942383042,-9364.779654099148,0
2009-05-19,24801.80329344281,-6011.22399358542,0
2009-05-20,24819.68521654714,-366.52591043458415,0
2009-05-21,25200.96750471639,-17959.018802845247,0
2009-05-22,27593.04310506562,-9631.23327335886,0
2009-05-26,28752.689822013508,-3924.2202332312063,0
2009-05-27,26732.037169095245,-5320.266049009324,0
2009-05-28,26861.02418825308,-6455.09158346072,0
2009-05-29,26262.53028044277,-4030.844389060592,0
2009-06-01,24673.0950133908,-18147.4753052377,0
2009-06-02,28170.152507627314,-2139.5707838572407,0
2009-06-03,26989.057831657563,20882.2294847105,0
2009-06-04,30293.940116932514,-20272.46289235445,0
2009-06-05,33179.683689830774,10030.374035933066,0
2009-06-08,31776.87552909074,-529.2991758671697,0
2009-06-09,32333.778287493828,-2781.4089513687777,0
2009-06-10,30090.28344043755,-5154.9473519412095,0
2009-06-11,30049.36054146345,2893.253219546128,0
2009-06-12,31119.7502041063,12782.038931100817,0
2009-06-15,30217.042795372952,17855.315709216105,0
2009-06-16,29910.3675377751,3594.128718872643,0
2009-06-17,30695.514668938038,-3411.14997525681,0
2009-06-18,29531.68208051322,-7509.028867701763,0
2009-06-19,28949.066565778096,1867.649624322823,0
2009-06-22,26764.143521203856,18165.802111016957,0
2009-06-23,28908.305046615333,-1174.6985739351048,0
2009-06-24,28223.44335687935,-5143.479173348431,0
2009-06-25,28273.610392559956,616.4927263571017,0
2009-06-26,26962.865126184024,1787.849786299781,0
2009-06-29,27426.25646524175,-1566.078816250512,0
2009-06-30,26186.01078820366,6880.532998529727,0
2009-07-01,27368.871281732223,-10088.800229031134,0
2009-07-02,26147.722487597643,10086.010066303465,0
2009-07-06,26720.445561600016,754.2807197590284,0
2009-07-07,25655.966684594434,7528.290289933516,0
2009-07-08,25960.80815786003,15545.475122943028,0
2009-07-09,26690.16850543457,-11022.588454524292,0
2009-07-10,27076.096713318533,10355.889801971818,0
2009-07-13,29496.359264826195,-11267.216935438812,0
2009-07-14,29136.589930045648,-10805.050296193363,0
2009-07-15,31246.350462992632,-22736.574889954794,0
2009-07-16,34233.26659211122,2473.443766076239,0
2009-07-17,35576.42693822207,-5792.059795384413,0
2009-07-20,34959.064199521104,-7792.5302118582385,0
2009-07-21,33744.964522994655,5237.25876272015,0
2009-07-22,34768.77903174226,-5960.543679747687,0
2009-07-23,34729.09753296633,-13288.162675651409,0
2009-07-24,36002.79580404028,-2044.5136830216188,0
2009-07-27,34172.37201786645,-5670.037378388178,0
2009-07-28,34426.6569364347,13000.977126968968,0
2009-07-29,34619.03095045705,10062.28088951561,0
2009-07-30,33112.32548742732,-6525.093525618424,0
2009-07-31,32505.40289951125,-3308.115415782484,0
2009-08-03,26335.64124907258,-19250.63622085049,0
2009-08-04,29534.16540068704,-7151.052957416943,0
2009-08-05,29472.810020964767,-5382.192037414488,0
2009-08-06,28517.658727608006,4333.7662304701125,0
2009-08-07,28628.789652039024,-2707.8633055061728,0
2009-08-10,26581.53587850838,10961.460760098931,0
2009-08-11,26059.627410365898,9795.892260844092,0
2009-08-12,27562.086087792984,-5911.440861858928,0
2009-08-13,28252.751477436763,355.0176693100184,0
2009-08-14,26120.697368876252,16205.26767113811,0
2009-08-17,24031.958756806816,16018.830782299205,0
2009-08-18,26239.34852121837,-5355.846093882819,0
2009-08-19,26549.62653064949,-1994.2620173563475,0
2009-08-20,26386.603541931887,1106.5495116298791,0
2009-08-21,25558.329806703892,-20435.42953007827,0
2009-08-24,28176.672881823997,11450.327027977788,0
2009-08-25,28407.183611836357,-421.7386045011499,0
2009-08-26,29157.581244964644,1408.716749550997,0
2009-08-27,28605.380172122008,-6617.90594026353,0
2009-08-28,28365.770629057097,-2617.5955498559574,0
2009-08-31,27814.019605556998,8700.28112422278,0
2009-09-01,27092.280310113834,5595.619112805447,0
2009-09-02,25830.7446691713,-5254.259466223943,0
2009-09-03,25916.87532465421,-8722.593589537708,0
2009-09-04,27594.88213103754,-11503.433284476328,0
2009-09-08,27140.356734762707,-6074.23541050055,0
2009-09-09,28541.466693914874,-1911.193456301924,0
2009-09-10,28946.26490681309,1174.3725142660917,0
2009-09-11,27608.161813545554,-4190.767239381663,0
2009-09-14,28090.103600305043,-3453.133890440284,0
2009-09-15,23463.18209563893,-9563.718713760994,0
2009-09-16,23835.80979676598,-11376.422467670374,0
2009-09-17,25906.720316524224,6249.041273203078,0
2009-09-18,24853.391756728855,-638.895385263254,0
2009-09-21,23783.638391858152,3378.033706309584,0
2009-09-22,24715.17652505243,-9316.894615878522,0
2009-09-23,23938.322611575804,9921.6172921065,0
2009-09-24,23994.884684425324,14232.218812127798,0
2009-09-25,25218.05655078816,7616.080095439618,0
2009-09-28,25035.41697219156,-5624.10535488516,0
2009-09-29,24845.1345821252,-271.0521077148044,0
2009-09-30,23137.778759821234,-7342.333660513935,0
2009-10-01,22654.87556490781,17605.360039264466,0
2009-10-02,28083.24452962175,-5256.150596638963,0
2009-10-05,26130.691257375507,-10162.805222717436,0
2009-10-06,26807.575507525085,-16670.12330617702,0
2009-10-07,27940.919665844005,2757.1617528472666,0
2009-10-08,29135.80076837723,-12682.91469489083,0
2009-10-09,30096.66879112468,-3798.417373343558,0
2009-10-12,28156.1252699032,-6321.7515666092495,0
2009-10-13,29207.637414139972,549.9759291732134,0
2009-10-14,29359.96288041249,-12752.621786604026,0
2009-10-15,30219.903706852056,2916.553677127701,0
2009-10-16,29281.937223223416,5466.901650359863,0
2009-10-19,30067.39472471558,-7312.646389916616,0
2009-10-20,30159.23613957311,10636.421174691444,0
2009-10-21,28773.825023919988,-5542.979491224137,0
2009-10-22,28541.725741678,-4639.566268425014,0
2009-10-23,30100.908268691855,1843.15934354817,0
2009-10-26,26305.264350195772,8766.02303160341,0
2009-10-27,22357.044914204966,7645.702987218515,0
2009-10-28,21920.387085346396,14060.783657741082,0
2009-10-29,24377.92195984972,-20979.43394395315,0
2009-10-30,24744.070532802245,15474.11075333258,0
2009-11-02,26599.3107420978,-10586.86244411253,0
2009-11-03,27891.71440511127,-14155.836425214064,0
2009-11-04,29141.654766663723,-10420.736056503778,0
2009-11-05,29699.232384203468,-2625.4421518339127,0
2009-11-06,27897.63524950277,132.66600372610765,0
2009-11-09,29277.76284590706,-18819.78837944674,0
2009-11-10,28973.167372579588,1077.6363975248564,0
2009-11-11,29453.853381630794,-7672.753585466994,0
2009-11-12,28378.313398145663,15321.065578267837,0
2009-11-13,31222.780739961865,-7636.334995536517,0
2009-11-16,31319.4822835561,-7322.761814494317,0
2009-11-17,30764.560325192986,-29.74714391536924,0
2009-11-18,29477.08338169567,-3924.079969785956,0
2009-11-19,28325.311468629996,4249.195843866733,0
2009-11-20,28446.4562648047,-1477.6724290955503,0
2009-11-23,28500.90775882286,-11407.26780589615,0
2009-11-24,29884.17559121301,319.65134115931505,0
2009-11-25,28934.19301143629,-10815.400792461143,0
2009-11-27,27578.40889004003,14414.15682497259,0
2009-11-30,30711.76631748545,-4757.422292235972,0
2009-12-01,31196.555598118663,-15489.016348410849,0
2009-12-02,32032.603743134903,-10103.333762345525,0
2009-12-03,30930.350486144995,92.72115495661546,0
2009-12-04,30400.71725532027,21715.304423658014,0
2009-12-07,31835.047090503933,6177.152501358466,0
2009-12-08,29392.844826225446,18065.91054880993,0
2009-12-09,27849.20359547406,-4141.428182844006,0
2009-12-10,28287.11930042177,-2982.4165621809566,0
2009-12-11,27567.086905073313,5352.615090922548,0
2009-12-14,28016.34742913354,-7629.304567288553,0
2009-12-15,28030.455877758002,2068.795924119783,0
2009-12-16,25700.67547142776,-6962.622622313502,0
2009-12-17,24554.688802260145,33545.13261641036,1
2009-12-18,32283.92652926491,-11075.15284340909,0
2009-12-21,33207.966036508995,-302.9967952482216,0
2009-12-22,32486.58709641678,-6027.903919154597,0
2009-12-23,32085.26208824227,-4562.378787820981,0
2009-12-24,32485.52747093206,-13323.917785571011,0
2009-12-28,33141.65044609203,-2521.402389859484,0
2009-12-29,31492.499349359885,7789.591202336073,0
2009-12-30,31087.7059702621,3854.857502628852,0
2009-12-31,30593.588682480287,-1944.3371802217089,0
2010-01-04,31507.639715884343,-16820.566374435795,0
2010-01-05,32808.082329276214,6260.4880378139815,0
2010-01-06,31717.215069867205,-14298.754864083778,0
2010-01-07,33701.11666223677,3964.13147754688,0
2010-01-08,26724.987158057233,-3916.4121855084622,0
2010-01-11,27359.905738510362,-10942.309170624529,0
2010-01-12,26102.778974362776,21141.325207434944,0
2010-01-13,30376.396477236038,-11500.247038251293,0
2010-01-14,31643.539753932346,-805.8407339322184,0
2010-01-15,29832.16507071514,14856.145544785646,0
2010-01-19,32355.58795811635,-6096.249625895052,0
2010-01-20,31372.019754102264,21865.157371088677,0
2010-01-21,31639.53295571256,15980.057929777631,0
2010-01-22,31470.5224503301,3571.8973920591625,0
2010-01-25,30872.044412400333,-4336.22548195823,0
2010-01-26,29834.46683225786,2489.1631102743518,0
2010-01-27,29207.821639333957,5606.932726633714,0
2010-01-28,27919.587431745105,2155.7314249952105,0
2010-01-29,29447.381172123474,8854.998383317668,0
2010-02-01,29519.453960429506,-16822.671760357873,0
2010-02-02,30313.95776353609,-5774.725710349774,0
2010-02-03,31366.423091771,1540.1640044428427,0
2010-02-04,27722.016878140024,32609.567907582183,1
2010-02-05,35150.556996316634,-2762.37649931984,0
2010-02-08,35302.74632678077,3134.135018260815,0
2010-02-09,33640.86621412717,-13925.349805261154,0
2010-02-10,34472.001141391,-196.2223718428304,0
2010-02-11,33385.82018841462,-10260.513119551946,0
2010-02-12,31643.124823915066,4724.279000165691,0
2010-02-16,33926.480954314036,-17907.31079084747,0
2010-02-17,35279.50851434914,-680.9299447840185,0
2010-02-18,33518.07373290286,-4596.215400956397,0
2010-02-19,32755.86425321221,-535.8846611258473,0
2010-02-22,31889.052776036697,857.8708159416587,0
2010-02-23,29879.62195474629,17171.590575113078,0
2010-02-24,32529.78927521944,-1250.6839535634438,0
2010-02-25,31370.89896047564,-49.59969474730224,0
2010-02-26,31231.135477223765,-5241.040177735229,0
2010-03-01,31437.800318380647,-2310.8030216368097,0
2010-03-02,30087.838169273662,-10528.326275373898,0
2010-03-03,31857.90319531226,-5214.591041088704,0
2010-03-04,32361.25480633608,6225.007227209726,0
2010-03-05,33096.6467124108,-11157.22736976189,0
2010-03-08,32800.61337933749,3061.5170134274667,0
2010-03-09,27802.090148375148,308.0315164576234,0
2010-03-10,27244.360015280206,2265.9355744759314,0
2010-03-11,26340.90693963349,-2897.877231102554,0
