,pnl_linear,pnl_irs,pnl_straddle,pnl_total
2008-07-09,4549.323525118724,-5726.966324465029,839.591663241734,-338.0511361045709
2008-07-10,7370.134619781,-1910.459632011145,-91.70055915917885,5367.974428610676
2008-07-11,1623.5485763269503,12404.848144462594,897.8236321159017,14926.220352905446
2008-07-14,112.22697610132487,-5721.4572421983175,528.3211568610398,-5080.909109235953
2008-07-15,-1842.5138776227502,-2863.2073500478728,536.4229867246593,-4169.298240945964
2008-07-16,-1980.70928145025,9537.598783943176,-2813.1020085607047,4743.787493932221
2008-07-17,1243.0420249234246,9519.269584781228,-511.9779822685473,10250.333627436106
2008-07-18,529.8285180160499,3802.5874891161657,-715.2629247802622,3617.1530823519533
2008-07-21,4165.749370375151,-1900.9284272856457,-655.2868811286459,1609.5340619608592
2008-07-22,-5434.812647340926,4750.952049277475,-936.9869847327834,-1620.8475827962336
2008-07-23,-7415.057225322851,1899.1036820633599,-33.980412989620845,-5549.933956249112
2008-07-24,-1066.3259825366497,-12357.226506060717,476.63826552310695,-12946.91422307426
2008-07-25,-784.7504679959001,9508.297415739813,-438.8733567584211,8284.673590985492
2008-07-28,-1067.0757912673748,-6653.88935336913,783.3256215006941,-6937.63952313581
2008-07-29,-958.6353467046752,2852.7627123491984,-1699.3803276540405,194.7470379904828
2008-07-30,1653.4359718035498,-1901.65906183052,-268.1203643383725,-516.3434543653426
2008-07-31,530.6648597330501,-7613.951023980742,18.627374987829626,-7064.658789259862
2008-08-01,-2618.672157462625,-1905.318560800486,-379.38306564488755,-4903.373783907998
2008-08-04,-6523.216078610775,952.7508998732519,245.55924191285783,-5324.905936824665
2008-08-05,-542.4581167490494,5712.659230670062,-1085.9734101107251,4084.2277038102875
2008-08-08,-9457.965648226527,-9524.762792718175,-0.8051047627120056,-18983.533545707414
2008-08-11,-8610.5221347323,4764.671222975347,525.8101388192529,-3320.040772937701
2008-08-12,-2773.5177107802,-7625.674940483892,-1055.735176357679,-11454.927827621772
2008-08-13,1159.2897226779999,2861.0037175085454,-671.2294698682655,3349.0639703182796
2008-08-26,-6921.691739111,-14321.557774656409,-947.1732061847149,-22190.422719952123
2008-08-27,4509.856321483126,-1912.66932009616,-180.14803144849623,2417.0389699384696
2008-08-28,4959.0806317364,1912.66932009616,836.0158471614802,7707.765798994041
2008-08-29,-5178.8153320229,3823.128100671689,-1581.8551212301663,-2937.5423525813776
2008-09-02,-9015.00702502905,-8606.184186713072,-1085.9216856153182,-18707.11289735744
2008-09-03,-1096.77941294555,-2872.047388893465,-482.590891872249,-4451.417693711263
2008-09-04,-11827.262516551249,-6707.90998606279,1437.8588193228552,-17097.313683291184
2008-09-05,2279.458155230225,1917.470148713015,-747.4252052422798,3449.5030987009604
2008-09-08,17978.407907790475,0.0,-733.2767460677729,17245.131161722704
2008-09-09,-29470.63829227627,-3835.680490496372,1835.0257925645294,-31471.292990208112
2008-09-10,-10077.8164913892,2877.0379134938485,-793.8454347748732,-7994.624012670224
2008-09-11,-508.8022212493498,-958.8275717104916,-747.4519441042702,-2215.0817370641116
2008-09-12,12530.161132597224,9579.957374956255,252.40138028523518,22362.519887838716
2008-09-15,-362.2360174254987,-25908.38225881182,4459.261973349413,-21811.356302887903
2008-09-16,-1414.7543209986493,961.980692468409,-1869.1855250006738,-2321.959153530914
2008-09-17,20895.160644365373,-6737.771934512821,5385.117031926228,19542.50574177878
2008-09-18,-3976.476873191151,12505.753907646504,-3769.6993414141743,4759.577693041179
2008-09-19,16625.882691161452,23005.23316939189,-2799.242414046738,36831.8734465066
2008-09-22,9347.562590064823,4779.37061053091,1343.7901792521316,15470.723379847865
2008-09-23,-9923.338905118875,1910.459632011145,2000.1819771232547,-6012.697295984475
2008-09-24,-4172.938066555425,-4777.529469935427,-710.3217520142734,-9660.789288505126
2008-09-25,2521.35178883755,7641.839591109674,-2236.659633721821,7926.5317462254025
2008-09-26,-230.34975790397496,-2864.310121174247,162.6423985153238,-2932.017480562898
2008-09-29,-12171.073684567324,-22974.194412707504,10766.184576695157,-24379.08352057967
2008-09-30,-11279.257066293478,22974.194412707504,-6308.375041643956,5386.56230477007
2008-10-01,3111.37282256705,-7646.257052778994,-272.7709241625078,-4807.655154374452
2008-10-02,-22398.841872982655,-10532.873992188463,5234.050304405762,-27697.66556076536
2008-10-03,-2082.3401375801245,-2876.4827686859862,1770.381867454901,-3188.441038811209
2008-10-06,-11118.278284942175,-14407.431571414185,7869.295232728927,-17656.414623627432
2008-10-07,-1398.0398127465994,1923.4037149702926,6722.808852684814,7248.172754908507
2008-10-08,20488.49896388295,21108.484194719727,3680.844064709987,45277.82722331266
2008-10-09,-43098.718472295695,11476.019649916707,9912.859302860114,-21709.839519518875
2008-10-10,-32094.37400885043,4773.850378964067,3228.273767691711,-24092.249862194654
2008-10-13,32599.36862098735,0.0,-18606.361535508528,13993.007085478821
2008-10-14,-4339.617793007675,18098.800621984643,2212.699572290795,15971.882401267765
2008-10-15,-23733.21822419557,-3804.78034079606,311.78418971631316,-27226.214375275318
2008-10-16,-1248.4908581438506,-4760.091569742828,-0.6737887713939017,-6009.256216658072
2008-10-17,-7819.620237429124,-952.5676609272341,329.5381625165561,-8442.649735839803
2008-10-20,16932.0331235467,-6673.107279556658,-3266.287842009788,6992.638001980253
2008-10-21,-17723.274188356423,-14329.834541145246,-2120.066575613663,-34173.175305115336
2008-10-22,-31441.655654004695,-10534.905405289763,3153.9591530466637,-38822.60190624779
2008-10-23,1979.98035549515,-1917.8401916834628,-822.3145568682853,-760.1743930565981
2008-10-24,-14771.710140273724,12452.745596973225,2516.338405853105,197.37386255260617
2008-10-27,-12573.79124162215,2869.2804839973833,43.361001254979215,-9661.149756369787
2008-10-28,37934.89475455797,9552.300286186,-3572.05409579079,43915.140944953186
2008-10-29,2171.9539510226505,3815.7731038323254,149.8018225454203,6137.528877400397
2008-10-30,417.11129901790025,6670.540082451946,-1064.8280118915777,6022.823369578267
2008-10-31,-7142.0873682100255,952.2013415869442,-928.4687399731553,-7118.354766596237
2008-11-03,-1379.5858802079001,-4762.838568922933,-1766.3591090877944,-7908.783558218627
2008-11-04,33422.711301052426,-14316.043913505622,1180.2142441699282,20286.881631716733
2008-11-05,-19724.18300973543,-7652.152962488792,-2398.1750168880003,-29774.51098911222
2008-11-06,-21362.43874697085,1914.1445759902563,-479.35876515805376,-19927.652936138646
2008-11-07,8562.33857040795,7649.2041555415635,-1382.6706465564912,14828.872079393022
2008-11-10,1317.452500147475,-955.5058408031473,-150.34996805248113,211.59669129184647
2008-11-11,-16757.048481963102,0.0,-860.629908729365,-17617.67839069247
2008-11-12,-18066.3168282995,-6693.698314738416,911.8604856651871,-23848.15465737273
2008-11-13,27390.632158181,8604.525962091808,-2308.4440952179007,33686.71402505491
2008-11-14,-10160.671392125498,-11476.019649916707,707.9675595305232,-20928.723482511683
2008-11-17,-3582.324434399625,-3831.2431855946925,148.06573629618924,-7265.501883698128
2008-11-18,5976.5247217477745,-14393.528803603193,-1608.199200057861,-10025.20328191328
2008-11-19,-17357.06193229675,-14435.29760454227,3462.9771991251523,-28329.38233771387
2008-11-20,-11545.527602734599,-27058.27229741429,6804.532848674978,-31799.267051473907
2008-11-21,31601.146948538648,9680.523913713645,-5796.813352028387,35484.857510223905
2008-11-24,27249.115869253328,14485.66060237847,-7208.680476027798,34526.095995604
2008-11-25,8219.500895504125,-23197.28715609285,-1692.2151881914722,-16670.001448780196
2008-11-26,6876.757583534525,-11639.186462676893,-2278.776818169163,-7041.2056973115305
2008-11-28,-437.79128061605024,-5829.770310728737,4.417358588497677,-6263.14423275629
2008-12-01,-36724.467525385,-20457.828612313428,4242.5981440285905,-52939.69799366984
2008-12-02,17264.305195844423,-3906.2168161193003,-2655.4150238191455,10702.673355905978
2008-12-03,3711.2363326475,-977.0297831688476,-1164.6625109395643,1569.5440385390882
2008-12-04,-5238.3700935157,-11739.220064644538,612.0494965672308,-16365.540661593006
2008-12-05,552.3529748262742,11739.220064644538,-1599.5486528687409,10692.02438660207
2008-12-08,53117.32707768205,9761.741572032199,-321.6916939983179,62557.376955715925
2008-12-09,-37441.51392380481,-9761.741572032199,-606.5704103335961,-47809.8259061706
2008-12-10,14117.045814716299,1953.8692791075227,-1235.440392427563,14835.474701396259
2008-12-11,4214.4872644956,-4886.100908173412,-653.1424349229767,-1324.7560786007882
2008-12-12,4611.806882837275,-3912.309569281286,-746.6804871044487,-47.18317354845931
2008-12-15,8833.403305482525,-6853.887104596797,194.39311341948695,2173.9093143052146
2008-12-16,27595.927525316052,-15701.225346301311,-823.5165098123645,11071.185669202376
2008-12-17,8200.690151246925,-16736.41927033801,-1363.014419377329,-9898.743538468414
2008-12-18,-9648.2044352926,-11847.505352465232,-1410.718104262976,-22906.42789202081
2008-12-19,-12132.912972676002,4939.844018334261,-1026.7605833858013,-8219.829537727543
2008-12-22,-786.6736627764251,2961.585419292649,-488.18533675321873,1686.7264197630054
2008-12-23,-5602.537673947924,1973.4241460974445,-173.92959569230015,-3803.04312354278
2008-12-24,4964.413140661125,1972.6517687408777,-667.8147514718518,6269.250157930151
2008-12-26,9315.049795158626,-3946.075914838322,-656.6627656180231,4712.311114702281
2008-12-29,2227.91096373935,-2961.585419292649,-316.0500039000027,-1049.7244594533017
2008-12-30,6694.570281811026,-1975.357075277905,-854.626619352807,3864.5865871803135
2008-12-31,-281.57393247457435,13811.271654639684,-358.4445058846484,13171.253216280462
2009-01-02,1620.3593110251995,20646.139205376603,1339.1708509368955,23605.669367338698
2009-01-05,-10883.856765185701,2942.5417584290626,-499.5876083588868,-8440.902615115525
2009-01-06,923.5003017309751,1960.7376748195893,249.4577794617552,3133.6957560123196
2009-01-07,-12779.810884975052,980.0819561659664,-2700.526474208827,-14500.255403017913
2009-01-08,8412.637080933102,-4902.32269574362,-498.71814983449525,3011.5962353549867
2009-01-09,-10354.85597140525,-3925.3040926887843,-2291.850033908169,-16572.010098002203
2009-01-12,-15886.619127230824,-8843.1531986525,315.724970762453,-24414.04735512087
2009-01-13,-1965.972955466575,-983.5327775475089,-1123.9236824107693,-4073.4294154248532
2009-01-14,-9703.000052608251,-8860.452856885277,1620.6856680968826,-16942.767241396647
2009-01-15,641.5744091908498,-985.4577813047799,310.5226473552847,-33.36072475864546
2009-01-16,9278.673687529,12795.93245689509,-1894.7873218254258,20179.818822598667
2009-01-20,-12552.540055897975,3930.673602969917,3827.4577267197574,-4794.4087262083
2009-01-21,9559.039838475299,15692.03393135727,-4195.161572635463,21055.912197197104
2009-01-22,-4247.909591603625,5871.897319860822,251.85525825634159,1875.8429865135386
2009-01-23,11743.04645612475,2933.374520822814,-390.96041171437435,14285.46056523319
2009-01-26,6606.454360482525,4885.1491938792715,-870.7903404795871,10620.81321388221
2009-01-27,3010.483704586225,-10753.613826432902,-1406.563468750548,-9149.693590597224
2009-01-28,2788.476017691374,11730.072914645705,-1036.0966841279549,13482.452248209123
2009-01-29,-9783.234265633775,15597.52672063128,546.4663468402975,6360.758801837803
2009-01-30,-2197.1266727838497,0.0,730.6215644599874,-1466.5051083238623
2009-02-02,-6021.501116736799,-10718.081977566917,-52.08549201105939,-16791.668586314772
2009-02-03,4113.0298127377755,12664.361948258986,-1308.3968365221424,15468.994924474619
2009-02-04,-3542.747001522551,5834.302688249369,-6.5861227834247416,2284.969563943393
2009-02-05,5642.46601404115,0.0,-757.8971840222266,4884.568830018923
2009-02-06,6674.008927354751,9708.740151932332,-646.2348658183572,15736.514213468727
2009-02-09,-3114.756339742075,1939.4873360656438,-339.05665511022676,-1514.3256587866579
2009-02-10,-3974.566635946825,-16509.673905182804,933.2273140462064,-19551.013227083422
2009-02-11,8197.453514039775,-11686.769612356653,-1006.9537935027527,-4496.269891819631
2009-02-12,2917.2849411280254,-2925.9576474732203,-966.1416469536518,-974.8143532988468
2009-02-13,-6831.109842856475,13639.870988765331,398.4767108874223,7207.237856796279
2009-02-17,-3323.4435420179243,-24383.01595200349,3513.2162896131726,-24193.24320440824
2009-02-18,1110.1111129892997,9767.446024144985,-41.65306069429775,10835.904076439987
2009-02-19,-5268.776888583624,10722.253047253907,856.2563580812466,6309.73251675153
2009-02-20,8863.284895675975,-6820.596460687513,994.973899953731,3037.6623349421934
2009-02-23,-14026.036551547175,0.0,4004.9917947436206,-10021.044756803554
2009-02-24,4394.0957512531,1949.6896775478126,-4115.495996807757,2228.2894319931556
2009-02-25,-11380.9552371665,14598.526351993667,-584.0466786380034,2633.524436189164
2009-02-26,-5051.9130539185,2914.6018818895614,-320.30493179596675,-2457.616103824905
2009-02-27,-7840.8768787075,3883.495292053749,396.68920086859316,-3560.6923857851575
2009-03-02,-15932.185147758175,-10686.876389400048,2459.6885783633124,-24159.372958794913
2009-03-03,-5303.67745304015,1944.7674158713435,-400.2050522884168,-3759.1150894572233
2009-03-04,3756.33461421725,7771.517901847058,-1804.3964714633526,9723.456044600955
2009-03-05,-1036.8625897686752,-17502.91996191308,1958.14720803574,-16581.635343646016
2009-03-06,1874.8985225172748,0.0,-453.8613221233305,1421.0372003939442
2009-03-09,-7855.92339472845,5841.111171402048,462.0362619805611,-1552.775961345841
2009-03-10,7697.141929866149,9720.06119939271,-3819.0910776016017,13598.112051657256
2009-03-11,8210.66883108095,-3885.7585111433423,-606.4279195333099,3718.4824004042976
2009-03-12,17373.51312446693,-5834.302688249369,-1546.251680198509,9992.95875601905
2009-03-13,2910.2590276260003,0.0,-9.618328679536603,2900.6406989464635
2009-03-16,-2668.7359804184,7777.5593118419165,41.544640672192656,5150.36797209571
2009-03-17,6050.053905908675,4854.840550350762,-681.1322303070142,10223.762225952423
2009-03-18,30785.160687156374,-49741.58522085751,278.3536088946974,-18678.070924806438
2009-03-19,2672.856475279125,9792.223189370648,-16.980359213405904,12448.099305436366
2009-03-20,-8870.552139418776,3911.5471958787602,-337.4080437555804,-5296.412987295596
2009-03-23,13129.290400306225,2931.66043364667,2147.356118602694,18208.306952555587
2009-03-24,-10992.5663641115,0.0,-1674.0794837505177,-12666.645847862019
2009-03-25,5698.199908410175,12684.091254676197,281.91028756851466,18664.201450654888
2009-03-26,4705.707737348801,-4874.6986631664295,1191.6999145056745,1022.708988688046
2009-03-27,-12553.87831331245,1950.4486069668746,-1772.6153636649206,-12376.045070010496
2009-03-30,-11690.07300419855,-4877.545479702025,-1994.1471474233517,-18561.765631323924
2009-03-31,4728.181440579,-1952.347870329213,-169.8821869049283,2605.9513833448586
2009-04-01,7362.546473493525,-2929.947848445405,785.5724167337179,5218.171041781838
2009-04-02,3597.1263246815497,8784.711788863351,2608.95972572537,14990.797839270272
2009-04-03,-3427.4271122534496,13634.566223698033,1008.1969202095333,11215.336031654117
2009-04-06,-10807.354026675726,3888.779215456738,-1015.5311593901359,-7934.105970609125
2009-04-07,-3399.0439131907,-1944.0117995853943,-2904.387162296918,-8247.442875073013
2009-04-08,3050.25020496575,-6809.994669313768,-654.6865932519311,-4414.431057599949
2009-04-09,5672.815288194725,9725.729150189589,36.23613520773716,15434.78057359205
2009-04-13,9581.157162715825,-7779.070765073898,198.95841763459288,2001.0448152765198
2009-04-14,-6209.7456847812255,-7791.178268210197,-858.2220844658082,-14859.14603745723
2009-04-15,2352.08840878945,1948.9311909975477,-332.31756216753894,3968.7020376194587
2009-04-16,-3091.010412179025,3895.588692096957,316.2582585599054,1120.8365384778374
2009-04-17,-4660.7274830202,11668.608350788723,-339.61734454051395,6668.263523228009
2009-04-20,-6178.840928328249,-9721.949965673031,-379.5763048618994,-16280.36719886318
2009-04-21,3809.4750958018503,5835.436608500142,-299.9333100377939,9344.978394264199
2009-04-22,632.359641868025,3886.5133571728898,-185.30746322800695,4333.565535812908
2009-04-23,9004.812706442974,-1942.879200599134,-157.57729198961812,6904.356213854221
2009-04-24,7565.993124764799,6796.777154925225,389.9164378206237,14752.686717510647
2009-04-27,-7881.420878296649,-7768.499836215653,-371.18861417984306,-16021.109328692144
2009-04-28,-3426.86832542025,9708.740151932332,-496.33968856121413,5785.532137950869
2009-04-29,8110.705067221251,6784.914265409311,499.8739667290089,15395.49329935957
2009-04-30,-3938.7722524610003,3872.959702267921,-135.94597303440992,-201.75852322748938
2009-05-01,236.8232689967249,4836.978060481813,-68.53203541658104,5005.269294061956
2009-05-04,16239.605619573827,-1934.2287303781668,2815.5007413138937,17120.877630509553
2009-05-05,-3931.4608692644247,967.208077821404,-640.8913387322137,-3605.1441301752343
2009-05-06,7975.101889525875,-1934.6036354019598,1816.001206229906,7856.499460353822
2009-05-07,-4395.71077578715,10631.04873128236,-1734.1699387027063,4501.168016792504
2009-05-08,12136.3417690832,0.0,2703.6993765020406,14840.04114558524
2009-05-11,-4092.0123439117747,-11598.631823137977,-2472.738952286601,-18163.38311933635
2009-05-12,2908.8283014681,0.0,-505.36226104047796,2403.466040427622
2009-05-13,-5187.095000319175,-5809.439826456804,-3089.6761550651154,-14086.210981841095
2009-05-14,2866.763554605825,-968.8973599992642,766.8601059765887,2664.7263005831496
2009-05-15,-3707.9872407062744,3874.462159764429,-1072.5545379945913,-906.0796189364366
2009-05-18,3292.7029963967752,7739.915688271769,3520.4087677236835,14553.027452392229
2009-05-19,2369.4680968159005,2899.376164969828,-188.75130693691844,5080.09295484881
2009-05-20,5186.56458951845,-5800.438177113785,-922.7240815015421,-1536.5976690968773
2009-05-21,334.31351300117467,15452.868680199874,384.44277612012456,16171.624969321172
2009-05-22,532.508983836225,9633.769448464373,241.3569450090307,10407.635377309629
2009-05-26,3383.5043708560747,4809.903731878228,-344.09092742103553,7849.317175313268
2009-05-27,-11054.393808171675,20150.950462479654,-62.34567479599207,9034.210979511987
2009-05-28,8617.253818627501,-3831.9822015216196,-117.31379083023086,4667.957826275651
2009-05-29,16361.949020023747,-19204.352668396736,-346.53143738497505,-3188.935085757964
2009-06-01,762.342814399325,23036.334869918355,1680.0043850526265,25478.68206937031
2009-06-02,5226.96625041585,-5749.082414352299,-212.77567847882395,-734.891842415273
2009-06-03,-9563.275291799151,-8636.114385754256,-739.8978528547708,-18939.28753040818
2009-06-04,4694.7224986621995,15342.730532346628,252.57798958459432,20290.031020593422
2009-06-05,-12739.13786847765,11476.019649916707,-300.21918662251676,-1563.3374051834599
2009-06-08,-3943.97222579355,6682.10414992593,-473.6528787231613,2264.4790454092185
2009-06-09,5933.4207526159,-4772.012426950518,-100.42893066045622,1060.979395004926
2009-06-10,-3472.232593705475,11445.119706507176,-355.68873657081565,7617.198376230885
2009-06-11,4643.656438059749,-9535.76348284744,143.11044043709842,-4748.996604350593
2009-06-12,-4062.4659789455004,-6685.96552222842,90.33878182711774,-10658.092719346801
2009-06-15,-11487.656399355801,-4781.212815626044,-1574.8562713414956,-17843.72548632334
2009-06-16,1061.4334346286746,-8617.805192459084,-610.4175735872914,-8166.789331417701
2009-06-17,2173.44913254705,958.2727481670008,-580.310986366193,2551.4108943478577
2009-06-18,-3658.1303506802747,17217.35455848681,-193.36832772894752,13365.85588007759
2009-06-19,3438.1716921169,-6688.5416301973455,-377.78422026005035,-3628.154158340496
2009-06-22,-11465.443374260225,-6697.569742694774,-1087.4463170150968,-19250.459433970096
2009-06-23,5752.894731651951,-6706.616146592372,-447.0852864459971,-1400.8067013864188
2009-06-24,311.10310179369986,6706.616146592372,-371.59341900562026,6646.125829380452
2009-06-25,11628.107038024176,-16303.225468859804,722.6483744878963,-3952.4700563477318
2009-06-26,826.6178634777252,-2882.598211706907,-535.2475478853692,-2591.227896114551
2009-06-29,2762.116427121125,-961.237383899359,710.6755632431998,2511.554606464966
2009-06-30,-5878.910815454275,1922.2890752681851,-1075.6767883331797,-5032.298528519269
2009-07-01,5977.1810286327745,1921.5465203380809,269.343590713671,8168.071139684526
2009-07-02,-12456.271874066999,-3843.835595606266,-3213.7025435146675,-19513.810013187933
2009-07-06,-904.7004747784249,961.237383899359,212.45118799257057,268.98809711350464
2009-07-07,-5134.304385041474,-4808.044921591718,455.61593699397207,-9486.73336963922
2009-07-08,-1968.8981222517502,-13487.280255423266,-23.309966801029702,-15479.488344476045
2009-07-09,2352.8083413374497,10600.222191135686,-724.5354265985852,12228.49510587455
2009-07-10,-530.7475694392499,-11564.99798342364,-412.09762051565235,-12507.843173378544
2009-07-13,7814.379930025525,5785.855056129494,-1068.7213710314013,12531.513615123618
2009-07-14,1125.6325029098246,11551.585399020427,-489.5598809436592,12187.658020986592
2009-07-15,10180.834855620651,12484.027856443892,1308.4229508894011,23973.285662953946
2009-07-16,1078.6885337072747,-3837.9020343274606,-396.7911665642987,-3156.004667184485
2009-07-17,259.4074819996504,7672.842438841602,309.46510629297916,8241.715027134233
2009-07-20,9088.2930347801,-5753.521003568203,758.9314772273888,4093.703508439285
2009-07-21,3297.6935515880746,-10565.447257389831,201.3938917719038,-7066.359814029853
2009-07-22,-573.0825895463499,7686.187156791639,-220.61739311019934,6892.48717413509
2009-07-23,1791.2325065635994,13422.297037928089,2362.972690130503,17576.502234622192
2009-07-24,2809.958804472225,-1915.2521382953419,398.9056428736308,1293.6123090505139
2009-07-27,986.8792140253751,4786.745826120241,393.7774447148641,6167.40248486048
2009-07-28,-6754.1076410119,-2871.493687824899,-635.8319098516905,-10261.43323868849
2009-07-29,-5262.71130885755,-2873.155271596508,-361.1716492595747,-8497.038229713633
2009-07-30,5996.104122797299,-1916.3606621651852,1250.5101466593233,5330.253607291437
2009-07-31,10628.540247802675,-14396.307746805018,139.05492608884094,-3628.7125729135014
2009-08-03,5456.9660083425,13437.850110976862,2238.7165524431653,21133.53267176253
2009-08-04,2203.5703826232248,3832.721431294507,324.81079432300317,6361.102608240735
2009-08-05,-2019.7332006927252,9568.880143737522,-463.4986366732843,7085.648306371512
2009-08-06,-2446.168482815,-956.0582627474068,-795.3978916628301,-4197.624637225237
2009-08-07,-3843.5718296817,9552.300286186,1894.0953804760188,7602.82383698032
2009-08-10,-2170.3967958071753,-8596.242023438594,-338.7649187356203,-11105.403737981389
2009-08-11,-1447.3166763397253,-8611.161737682254,-1892.384356641374,-11950.862770663354
2009-08-12,3582.2544231741995,957.5337322400737,1557.2261496858832,6097.014305100156
2009-08-13,6945.197526578975,-12462.358372603296,1114.2344221523645,-4402.926423871956
2009-08-14,-4291.246329570775,-3840.8670962565084,-1181.8584083783605,-9313.971834205644
2009-08-17,-10070.124774151425,-6728.662440830216,525.9048165216598,-16272.88239845998
2009-08-18,3367.5899478963747,2884.82684522395,-716.0838784376224,5536.332914682702
2009-08-19,5955.699879647725,-5771.326862131886,102.56464678537469,286.9376643012136
2009-08-20,2623.682169730275,-2888.174644649378,-173.3362582506217,-437.8287331697249
2009-08-21,7073.002107485326,13463.832038900706,1040.8269449147483,21577.66109130078
2009-08-24,-2489.5537102748654,-7689.157377343392,-131.39336061770024,-10310.104448235958
2009-08-25,2120.78966929555,-2886.500016907936,-75.87592910296337,-841.5862767153491
2009-08-26,-403.9575390841387,-962.5387398480525,-148.6119298392694,-1515.1082087714606
2009-08-27,3335.7781580840247,2887.0580642875793,-49.62498147678929,6173.211240894815
2009-08-28,2118.4710011512,-962.1666543266765,-161.19218070192431,995.1121661225993
2009-08-31,-3052.9285032602247,-5776.908146412621,-570.5195882223748,-9400.35623789522
2009-09-01,-5881.42873461285,-1927.1261908424276,-534.4324208198045,-8342.987346275082
2009-09-02,7524.652317198775,-8681.303287820243,-455.88918802643974,-1612.5401586479081
2009-09-03,4141.34026648105,3860.2240239787025,-435.6699125046788,7565.894377955074
2009-09-04,2814.26503055275,11562.760930983739,148.44806446505743,14525.474026001546
2009-09-08,4298.320022075025,1924.5193244395268,586.532425622213,6809.371772136765
2009-09-09,1986.6440244073,961.980692468409,310.443874510689,3259.068591386398
2009-09-10,6564.71357013075,-11556.05366676201,899.5216987868187,-4091.818397844442
2009-09-11,3413.3400918952125,-1928.6182075939068,-89.47865127992749,1395.243233021378
2009-09-14,-1260.1722353810999,7709.997212798604,459.8718088716573,6909.6967862891615
2009-09-15,3383.3281919862757,4812.693969088905,421.008582794677,8617.030743869856
2009-09-16,6801.3522268274755,961.980692468409,2130.355599350125,9893.68851864601
2009-09-17,-216.21418620362493,-5774.674661557314,-295.1519618804639,-6286.040809641403
2009-09-18,-3159.535848368825,6736.469446074778,42.72628725168914,3619.6598849576417
2009-09-21,-2128.358206599125,0.0,-446.8478883885041,-2575.206094987629
2009-09-22,7585.030907888825,-2885.9421313125495,860.4888144153673,5559.577590991643
2009-09-23,-5110.7704473656,-1924.8914099609028,-1353.995961725353,-8389.657819051856
2009-09-24,-6625.004289679276,-3852.0167364517183,-1766.03688892558,-12243.057915056575
2009-09-25,-1165.4670803827246,-5783.616381148211,-869.777571416801,-7818.861032947737
2009-09-28,3917.6838224603252,-2894.327431084719,2750.5156713170695,3773.8720626926756
2009-09-29,-396.1278450052001,0.0,-94.14197256306522,-490.2698175682653
2009-09-30,3920.2515636371245,0.0,-47.594367588501996,3872.6571960486226
2009-10-01,-9232.27557076035,-9659.910109753378,1131.2993659924828,-17760.886314521245
2009-10-02,1220.4038481032248,2899.937950712854,94.4712350006256,4214.813033816705
2009-10-05,8531.154045770425,0.0,-1253.8108837799982,7277.343161990427
2009-10-06,9882.760624992748,2898.253083112799,-716.5424302906018,12064.471277814946
2009-10-07,2298.8339032145,-5798.191033825653,-578.0318490595278,-4077.388979670681
2009-10-08,5281.916490136151,5798.191033825653,-269.92229111263555,10810.185232849168
2009-10-09,-3629.82109816245,12539.662888160656,-419.552942247968,8490.288847750237
2009-10-12,4451.6089765181005,0.0,-87.86705107572601,4363.741925442375
2009-10-13,2638.98596265445,-5783.616381148211,-289.36621037753696,-3433.996628871298
2009-10-14,3807.286194651775,10598.171857447982,695.9725297735844,15101.430581873341
2009-10-15,-2694.2955460372245,3848.2948014254,-235.6371369457193,918.362118442456
2009-10-16,-755.0772607812999,-5773.558404826312,-841.4996652284615,-7370.135330836073
2009-10-19,5922.355331861851,-1926.008314203973,477.75950681128876,4474.106524469166
2009-10-20,-3212.634256238875,-5782.497530859488,-782.8233150757882,-9777.95510217415
2009-10-21,-818.5159305554,6745.5948038149945,-491.3941865076694,5435.684686751925
2009-10-22,2784.16354621845,1925.6359048013255,147.91274247874497,4857.71219349852
2009-10-23,-5671.565950119525,6733.865601979938,-683.2371032491977,379.06254861121545
2009-10-26,-10602.310345884349,7684.702691862774,-224.83432982009077,-3142.441983841665
2009-10-27,214.899188028291,-9607.73475256926,-279.14304906319387,-9671.978613604164
2009-10-28,-8443.287386320926,-4810.833541273452,515.3584764460177,-12738.762451148361
2009-10-29,10988.008534584826,8656.154677248123,-1142.063012182696,18502.100199650256
2009-10-30,-7696.546946249749,-11544.887855004956,1283.447734543877,-17957.98706671083
2009-11-02,5304.985903021475,3851.271917604885,-904.622724295379,8251.635096330981
2009-11-03,5446.3811471188,4809.903731878228,-742.0523515920792,9514.232527404949
2009-11-04,3784.01839050795,6726.0631214436,-756.036042177243,9754.045469774308
2009-11-05,4484.3381838357745,0.0,-858.9570280959933,3625.381155739781
2009-11-06,1957.914842107075,-2881.4848632802095,-597.607421857326,-1521.1774430304606
2009-11-09,10167.143099560499,-1921.917744010374,2288.4247094942634,10533.650065044389
2009-11-10,396.1176485598751,-1922.6605141530163,-307.1593483007291,-1833.7022138938703
2009-11-11,4666.1509273994,0.0,11.848468247379174,4677.999395646779
2009-11-12,-7793.52673305565,-4809.903731878228,192.9885907526625,-12410.441874181215
2009-11-13,5925.565103739,-1925.263603400912,-506.44555666784186,3493.8559436702462
2009-11-16,10459.250551260875,-9637.497327582827,9.649045256949762,831.4022689349978
2009-11-17,-191.62715533829993,0.0,-327.2764017038483,-518.9035570421482
2009-11-18,1131.41386169425,2893.207281129664,-513.3762756559861,3511.2448671679276
2009-11-19,-3499.3296676398504,-964.2157986102975,-192.5080889356181,-4656.053555185766
