,VaR_GARCH_EVT,VaR_GARCH_EVT_raw,sigma_hat,mu_hat,q_EVT,xi,xi_raw,xi_clamped,ks_pvalue,fallback_type,threshold_u,N_u,f_u_hat,ES_GARCH_EVT,ES_GARCH_EVT_raw,ES_GARCH_EVT_mle_raw,e_EVT,e_EVT_raw,e_EVT_mle_raw,ES_fallback_type
2008-03-04,28811.739879007884,28811.739879007884,0.009956887038361596,0.0006789628631156081,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,37695.18363864504,37695.18363864504,37695.18363864504,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-05,27807.240481335855,27807.240481335855,0.009617739913921031,0.0006789628631156081,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,36388.10027124403,36388.10027124403,36388.10027124403,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-06,30168.19670565384,30168.19670565384,0.010414864846263631,0.0006789628631156081,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,39460.24408648153,39460.24408648153,39460.24408648153,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-07,30208.373633396,30208.373633396,0.010428429702095489,0.0006789628631156081,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,39512.52345481839,39512.52345481839,39512.52345481839,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-10,29793.32074133253,29793.32074133253,0.010288296223508749,0.0006789628631156081,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,38972.4447518693,38972.4447518693,38972.4447518693,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-11,29368.20359729644,29368.20359729644,0.01014476477163893,0.0006789628631156081,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,38419.27015619073,38419.27015619073,38419.27015619073,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-12,29896.831997258138,29896.831997258138,0.01032324452201023,0.0006789628631156081,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,39107.136560816834,39107.136560816834,39107.136560816834,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-13,30710.998751788466,30710.998751788466,0.010587350965414154,0.00064703704239286,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,40156.936674196884,40156.936674196884,40156.936674196884,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-14,30897.638651634465,30897.638651634465,0.010650365821854428,0.00064703704239286,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,40399.79785395216,40399.79785395216,40399.79785395216,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-17,30236.8458843273,30236.8458843273,0.010427263680227741,0.00064703704239286,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,39539.95539167915,39539.95539167915,39539.95539167915,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-18,29204.004032640467,29204.004032640467,0.010078547349672184,0.00064703704239286,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,38195.992011885966,38195.992011885966,38195.992011885966,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-19,28045.059671555366,28045.059671555366,0.009687255280847119,0.00064703704239286,2.961839642099242,0.08373765033952943,0.08373765033952943,False,0.9195704568221894,none,1.2498662453208484,50,0.9,36687.9404375115,36687.9404375115,36687.9404375115,3.85403051716002,3.85403051716002,3.85403051716002,none
2008-03-20,34953.801410386644,34953.801410386644,0.011786405060414184,0.00064703704239286,3.0205001669549323,0.04706584771347947,0.04706584771347947,False,0.9781769193583882,none,1.2523019840738927,50,0.9,44975.795405939665,44975.795405939665,44975.795405939665,3.8708013354777155,3.8708013354777155,3.8708013354777155,none
2008-03-24,37250.52588684414,37250.52588684414,0.012564680928581047,0.00064703704239286,3.0161977963985467,0.053249082699876465,0.053249082699876465,False,0.9624635386785124,none,1.271772401139563,50,0.9,47933.81495375223,47933.81495375223,47933.81495375223,3.8664612553461337,3.8664612553461337,3.8664612553461337,none
2008-03-25,36821.50531843933,36821.50531843933,0.0124224420578687,0.00064703704239286,3.0161977963985467,0.053249082699876465,0.053249082699876465,False,0.9624635386785124,none,1.271772401139563,50,0.9,47383.85387113876,47383.85387113876,47383.85387113876,3.8664612553461337,3.8664612553461337,3.8664612553461337,none
2008-03-26,36711.59618150074,36711.59618150074,0.01238600242613439,0.00064703704239286,3.0161977963985467,0.053249082699876465,0.053249082699876465,False,0.9624635386785124,none,1.271772401139563,50,0.9,47242.96144687897,47242.96144687897,47242.96144687897,3.8664612553461337,3.8664612553461337,3.8664612553461337,none
2008-03-27,35568.989047539035,35568.989047539035,0.012007178751067054,0.00064703704239286,3.0161977963985467,0.053249082699876465,0.053249082699876465,False,0.9624635386785124,none,1.271772401139563,50,0.9,45778.25438462328,45778.25438462328,45778.25438462328,3.8664612553461337,3.8664612553461337,3.8664612553461337,none
2008-03-28,34122.41828475446,34122.41828475446,0.011527577988639655,0.00064703704239286,3.0161977963985467,0.053249082699876465,0.053249082699876465,False,0.9624635386785124,none,1.271772401139563,50,0.9,43923.896618663275,43923.896618663275,43923.896618663275,3.8664612553461337,3.8664612553461337,3.8664612553461337,none
2008-03-31,35406.78426637411,35406.78426637411,0.012021833588922707,0.00064703704239286,2.9990284794815403,0.07668142591017611,0.07668142591017611,False,0.8914542385487713,none,1.295284720444839,50,0.9,45916.3422644718,45916.3422644718,45916.3422644718,3.873234391613075,3.873234391613075,3.873234391613075,none
2008-04-01,34651.2447451755,34651.2447451755,0.011769905497419814,0.00064703704239286,2.9990284794815403,0.07668142591017611,0.07668142591017611,False,0.8914542385487713,none,1.295284720444839,50,0.9,44940.56571624936,44940.56571624936,44940.56571624936,3.873234391613075,3.873234391613075,3.873234391613075,none
2008-04-02,33427.3377710094,33427.3377710094,0.011361804346483864,0.00064703704239286,2.9990284794815403,0.07668142591017611,0.07668142591017611,False,0.8914542385487713,none,1.295284720444839,50,0.9,43359.89430318735,43359.89430318735,43359.89430318735,3.873234391613075,3.873234391613075,3.873234391613075,none
2008-04-03,33153.658413376615,33153.658413376615,0.011270548341579204,0.00064703704239286,2.9990284794815403,0.07668142591017611,0.07668142591017611,False,0.8914542385487713,none,1.295284720444839,50,0.9,43006.438406549416,43006.438406549416,43006.438406549416,3.873234391613075,3.873234391613075,3.873234391613075,none
2008-04-04,31819.283718684554,31819.283718684554,0.010825612688643111,0.00064703704239286,2.9990284794815403,0.07668142591017611,0.07668142591017611,False,0.8914542385487713,none,1.295284720444839,50,0.9,41283.098333542526,41283.098333542526,41283.098333542526,3.873234391613075,3.873234391613075,3.873234391613075,none
2008-04-07,30626.682248395457,30626.682248395457,0.010427950086087474,0.00064703704239286,2.9990284794815403,0.07668142591017611,0.07668142591017611,False,0.8914542385487713,none,1.295284720444839,50,0.9,39742.857865065664,39742.857865065664,39742.857865065664,3.873234391613075,3.873234391613075,3.873234391613075,none
2008-04-08,29829.767086923675,29829.767086923675,0.010162225646681835,0.00064703704239286,2.9990284794815403,0.07668142591017611,0.07668142591017611,False,0.8914542385487713,none,1.295284720444839,50,0.9,38713.64482766764,38713.64482766764,38713.64482766764,3.873234391613075,3.873234391613075,3.873234391613075,none
2008-04-09,29472.277190059005,29472.277190059005,0.009963133445770371,0.00064703704239286,3.023076464487019,0.04359143213718923,0.04359143213718923,False,0.9839456719982164,none,1.271772401139563,50,0.9,37799.72230158699,37799.72230158699,37799.72230158699,3.8589023777756966,3.8589023777756966,3.8589023777756966,none
2008-04-10,28699.515011434523,28699.515011434523,0.009707512330094882,0.00064703704239286,3.023076464487019,0.04359143213718923,0.04359143213718923,False,0.9839456719982164,none,1.271772401139563,50,0.9,36813.30537049717,36813.30537049717,36813.30537049717,3.8589023777756966,3.8589023777756966,3.8589023777756966,none
2008-04-11,28326.488050342337,28326.488050342337,0.009584119169030568,0.00064703704239286,3.023076464487019,0.04359143213718923,0.04359143213718923,False,0.9839456719982164,none,1.271772401139563,50,0.9,36337.14320786482,36337.14320786482,36337.14320786482,3.8589023777756966,3.8589023777756966,3.8589023777756966,none
2008-04-14,28287.209886297696,28287.209886297696,0.00957112639014917,0.00064703704239286,3.023076464487019,0.04359143213718923,0.04359143213718923,False,0.9839456719982164,none,1.271772401139563,50,0.9,36287.00534254548,36287.00534254548,36287.00534254548,3.8589023777756966,3.8589023777756966,3.8589023777756966,none
2008-04-15,27168.642737547638,27168.642737547638,0.009201116844611635,0.00064703704239286,3.023076464487019,0.04359143213718923,0.04359143213718923,False,0.9839456719982164,none,1.271772401139563,50,0.9,34859.17462747099,34859.17462747099,34859.17462747099,3.8589023777756966,3.8589023777756966,3.8589023777756966,none
2008-04-16,26450.623674747883,26450.623674747883,0.008963604141497923,0.00064703704239286,3.023076464487019,0.04359143213718923,0.04359143213718923,False,0.9839456719982164,none,1.271772401139563,50,0.9,33942.63629267355,33942.63629267355,33942.63629267355,3.8589023777756966,3.8589023777756966,3.8589023777756966,none
2008-04-17,31904.33325620827,31904.33325620827,0.010839274725394386,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,41133.145129074976,41133.145129074976,41133.145129074976,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-18,30735.671233984125,30735.671233984125,0.010450122176551708,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,39633.149530195406,39633.149530195406,39633.149530195406,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-21,30367.065519567765,30367.065519567765,0.010327380228447577,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,39160.03845202916,39160.03845202916,39160.03845202916,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-22,29152.46484116403,29152.46484116403,0.009922930575050521,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,37601.079884577484,37601.079884577484,37601.079884577484,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-23,28006.269217430414,28006.269217430414,0.009541259108051562,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,36129.920252142976,36129.920252142976,36129.920252142976,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-24,27469.365240003906,27469.365240003906,0.009362475552732756,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,35440.795776592735,35440.795776592735,35440.795776592735,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-25,27036.01698044853,27036.01698044853,0.009218174996596289,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,34884.58665046909,34884.58665046909,34884.58665046909,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-28,26197.39409512969,26197.39409512969,0.008938922118404417,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,33808.20133702842,33808.20133702842,33808.20133702842,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-29,25216.268231135895,25216.268231135895,0.008612217199918214,0.00064703704239286,3.0030948678087643,0.05220483251368413,0.05220483251368413,False,0.9838440932898793,none,1.2523019840738927,50,0.9,32548.911268598913,32548.911268598913,32548.911268598913,3.854518243142663,3.854518243142663,3.854518243142663,none
2008-04-30,26302.591578159314,26302.591578159314,0.009009037223918706,0.00064703704239286,2.9913994082521684,0.06669107072812668,0.06669107072812668,False,0.9769916651925665,none,1.271772401139563,50,0.9,34079.20358005338,34079.20358005338,34079.20358005338,3.854600637041346,3.854600637041346,3.854600637041346,none
2008-05-01,25390.99156172779,25390.99156172779,0.008704296902744357,0.00064703704239286,2.9913994082521684,0.06669107072812668,0.06669107072812668,False,0.9769916651925665,none,1.271772401139563,50,0.9,32904.55134392255,32904.55134392255,32904.55134392255,3.854600637041346,3.854600637041346,3.854600637041346,none
2008-05-02,24798.39787457621,24798.39787457621,0.008506197750382144,0.00064703704239286,2.9913994082521684,0.06669107072812668,0.06669107072812668,False,0.9769916651925665,none,1.271772401139563,50,0.9,32140.95822502981,32140.95822502981,32140.95822502981,3.854600637041346,3.854600637041346,3.854600637041346,none
2008-05-05,24214.137225103386,24214.137225103386,0.008310884263369655,0.00064703704239286,2.9913994082521684,0.06669107072812668,0.06669107072812668,False,0.9769916651925665,none,1.271772401139563,50,0.9,31388.102733568707,31388.102733568707,31388.102733568707,3.854600637041346,3.854600637041346,3.854600637041346,none
2008-05-06,23815.166823452917,23815.166823452917,0.0081775117686938,0.00064703704239286,2.9913994082521684,0.06669107072812668,0.06669107072812668,False,0.9769916651925665,none,1.271772401139563,50,0.9,30874.005030627362,30874.005030627362,30874.005030627362,3.854600637041346,3.854600637041346,3.854600637041346,none
2008-05-07,23827.127242999264,23827.127242999264,0.008181510037702396,0.00064703704239286,2.9913994082521684,0.06669107072812668,0.06669107072812668,False,0.9769916651925665,none,1.271772401139563,50,0.9,30889.416760894965,30889.416760894965,30889.416760894965,3.854600637041346,3.854600637041346,3.854600637041346,none
2008-05-08,27436.248933716946,27436.248933716946,0.009346235611168652,0.00064703704239286,3.004769743077157,0.06515567950248694,0.06515567950248694,False,0.9905899917261903,none,1.295284720444839,50,0.9,35429.393426018556,35429.393426018556,35429.393426018556,3.859995828192098,3.859995828192098,3.859995828192098,none
2008-05-09,26401.727768269266,26401.727768269266,0.009001942619057969,0.00064703704239286,3.004769743077157,0.06515567950248694,0.06515567950248694,False,0.9905899917261903,none,1.295284720444839,50,0.9,34100.423912795544,34100.423912795544,34100.423912795544,3.859995828192098,3.859995828192098,3.859995828192098,none
2008-05-12,24769.903707401874,24769.903707401874,0.008667507081096098,0.00064703704239286,2.93243957137679,0.057845988377973556,0.057845988377973556,False,0.9553652621981052,none,1.271772401139563,50,0.9,31856.557600433684,31856.557600433684,31856.557600433684,3.7500511206638807,3.7500511206638807,3.7500511206638807,none
