Date,EURUSD,EWG,EWJ,GLD,IEF,SPY
2006-01-25,-0.001629828263892348,0.012334138532730073,-0.008836722789341264,0.007329966694290513,-0.0062079540167344575,0.0008686830859834867
2006-01-26,-0.0024581756473356186,0.02376044845023868,0.02267024086550508,-0.004642006558574431,-0.0021571877533536512,0.005511701858783202
2006-01-27,-0.009954393660605,0.002758578185432253,0.022167578738662562,-0.004483910215659325,0.0007192184859608781,0.009222227219069684
2006-01-30,-0.0006529396417630722,0.0027512696387379243,-0.004962772871808356,0.018698776919120332,-0.00216176939081448,-0.0007782283791309986
2006-01-31,0.005149898660757911,0.0050238723198105266,-0.003560045794848765,0.00035280398276080644,0.0014425509048535193,-0.00734534672838543
2006-02-01,-0.006731854159330352,0.00726308462040505,-0.0028572857798557223,0.0,-0.0030876600705092732,0.006955789514687354
2006-02-02,0.0014128829175007124,-0.016876432915413797,-0.015135279206437183,0.004926096846573146,0.0,-0.011673219947345307
2006-02-03,-0.004725752548756046,-0.004610494983697224,0.008676788224145254,-0.008459682883606469,0.0030145243646953713,-0.004976905199355816
2006-02-06,-0.005337835436600159,-0.0018498263002865287,-0.0021621008959225663,0.0038862655930409257,-0.0014456824605090003,0.0026103435679801588
2006-02-07,0.002503415710290351,-0.006036782325921518,-0.007241179069333205,-0.03809304894107721,-0.001206541118549561,-0.008886470591984138
2006-02-08,-0.002335921043996027,0.011576731760933356,-0.005830524126140652,0.00420366800672235,-0.0006035448476096534,0.009044549930109719
2006-02-09,0.002419909750198401,0.004135264438649998,-0.002928697294625269,0.02432330429712352,0.0009651708356823775,-0.0016598533348843511
2006-02-10,-0.007277768780254572,-0.0022951560653627317,-0.004408501980529825,-0.025053114848127972,-0.0029011932450915853,0.0018176451598360688
2006-02-13,0.00041679917459765814,0.0,-0.021586293498607436,-0.019722317881601545,0.0,-0.0018176451598361555
2006-02-14,0.00033359442192101293,0.010969062825893484,0.0237928264429622,0.014231835019739241,-0.0014533691169939169,0.01054456710029352
2006-02-15,-0.002523028670692511,-0.00592641695598446,-0.012569286124931122,-0.013487564404801337,0.0018173158169141038,0.003515994356987393
2006-02-16,0.0017726350741738186,0.004106331141646413,0.011098870880802955,0.01403795023117115,-0.0004845906991354531,0.007460444719464431
2006-02-17,0.0029334184118270726,0.007259928355400609,-0.021569834498653136,0.008038016031443143,0.0033839535197302596,-0.0027134771439890105
2006-02-20,-0.0006685415703136901,0.0,0.0,0.0,0.0,0.0
2006-02-21,-0.0011808000546799876,-0.005439842541062603,0.002252531810215578,0.0029069760713780913,-0.0012070464072598303,-0.002487183224389267
2006-02-22,-0.0003336831903147659,0.01309579121711483,0.006729204675568017,0.0039833697886547965,0.0037371113534774513,0.006052054355458855
2006-02-23,0.0005005830321471893,-0.003145414909074607,0.010378413204576623,-0.012729773023942181,-0.002409285165102937,-0.0014708188772882432
2006-02-24,-0.0036889851697372296,0.0,0.018992151574696695,0.018136151993469803,-0.0012068228302477,0.002553418405771956
2006-02-27,-0.0023609698826720753,0.006280624998090801,0.012226259976636105,-0.007577127477402215,-0.0019343091753045631,0.0003860592174079215
2006-02-28,0.006729766532618566,-0.013960716175850192,-0.0136740247098352,0.015275676084631486,0.003985639400532858,-0.00954617380892597
2006-03-01,-0.0008467113220418398,0.013513567320749329,0.009375764267498834,0.0005348806365655907,-0.0019728451884380802,0.008850834353365996
2006-03-02,0.009942830206237223,-0.005383367620817432,-0.015189629586815748,0.011343673633042218,-0.004006320628913832,-7.718508649187359e-05
2006-03-03,0.0005780037708891324,-0.01040048483021282,-0.013945692959298256,-0.008140248406057845,-0.0024366235598572788,-0.004648927001283554
2006-03-06,-0.002490399224668445,-0.0022754510552001057,-0.0066740146353924746,-0.01883293493158655,-0.00317477095863224,-0.004592905684474827
2006-03-07,-0.01054239405875138,-0.011915550659743085,-0.011223540318031066,-0.005082580890901775,0.0004895231670798022,-0.0015618211068270142
2006-03-08,0.0031081307595809938,-0.000922706007932644,0.006749089010474664,-0.017995335485148433,0.0004888917558087994,0.0021080425951063835
2006-03-09,-0.0019302709582450278,0.0009227060079326257,0.010408983679321351,0.004990315328593799,0.0009768321421146254,-0.006729108146284747
2006-03-10,0.0005834559376983349,0.014645471263795949,0.011765420083966634,-0.007587707988952681,-0.0019552470650032335,0.009454456428126624
2006-03-13,0.004691992041875473,0.009946015281359886,0.010181385191475042,0.00887743074453615,-0.0008569481211381935,0.0018646249827914648
2006-03-14,0.004329439239752162,0.014291832555407176,0.010079439134044008,0.010258334271688237,0.005737604013643707,0.01042422154835965
2006-03-15,0.0043241081920564455,0.008830275281975788,-0.002869391771749716,0.004545875722809695,-0.001827191615810601,0.004445792694287794
2006-03-16,0.008570884998657696,0.0061346222012675575,-0.009383111647826584,0.0039833697886547965,0.006320849479632195,0.0020624328193959724
2006-03-17,0.0014011427278653272,-0.0008735098802201492,0.013683974167745461,-0.003983369788654952,-0.002060403471437588,0.0008350230628002616
2006-03-20,-0.0023868364374000453,0.0034919378893327967,0.012087079230568636,0.0009066867676153741,0.0019391469553056977,-0.0016091219846554948
2006-03-21,-0.004526544106376268,-0.010072816136961545,-0.012087079230568598,-0.006181771283939387,-0.004129074689351367,-0.006307810085090729
2006-03-22,-0.002394532402229981,0.008328204403379037,0.01279346010125954,-0.0014601541144710205,0.0012172272050269377,0.006077724000728439
2006-03-23,-0.008898769862727175,-0.00964897252527756,-0.017094322621178513,-0.0009136453209700005,-0.0025562961977462976,-0.0020725666518031974
2006-03-24,0.005245571578341346,0.008338563571437252,0.010718194094623332,0.01829592422327758,0.004377028886497989,0.000767744589856148
2006-03-27,-0.001995811828747522,-0.008779882289096663,0.0035474168152420707,0.012132179396417623,-0.0021858076938084175,-0.0014601783804707568
2006-03-28,0.0,-0.007079697879710679,-0.012112627786955876,-0.005869256761886151,-0.0048755342259632515,-0.006171737049672265
2006-03-29,0.0016588785769306596,0.009282124673671576,0.02757328558560111,0.017856008967773458,-0.0009778246460223547,0.006248820438401465
2006-03-30,0.01132492195118332,0.016147149842935457,0.007641698666070397,0.026456091342854822,-0.0029396172926460804,-0.0017703410048250075
2006-03-31,-0.004358853634659159,-0.0021671775974607937,-0.0034663548472217047,-0.008569032949188241,0.000735439678944878,0.0002304338697304806
2006-04-03,0.001976724958151662,0.007778981971629612,0.01652937655882835,0.006348185470116209,-0.0011083602957551938,-0.000770077944015631
2006-04-04,0.009918005849360768,0.01453032452998874,0.0,-0.00239725090815688,0.00012348289299504817,0.006377456122716738
2006-04-05,0.00228298028635211,0.0038108526168407287,0.0047699185766456615,0.005641488791230979,0.002336137812299642,0.0034412555550221236
2006-04-06,-0.006039769791432209,-0.005084674288991976,0.004747274421464451,0.010513899447593818,-0.0028290585998668872,-0.0010692656469443393
2006-04-07,-0.009796333460045194,-0.024947386432064834,-0.006788635778364685,-0.011707924234642699,-0.004565891866531172,-0.010214775263345128
2006-04-10,0.001404001669205044,0.007809022772254348,0.005434789813373497,0.01709151230827808,0.001236295577686653,0.0015426700066325943
2006-04-11,0.002971785868108545,-0.015241132273544497,-0.01158482157606689,-0.009948655844000452,0.0018516611338202861,-0.008514802606915905
2006-04-12,-0.002802217820896405,0.00043905483345391767,-0.007567912016318508,0.0070922618883069175,-0.0023458378943228947,0.0018640620695631123
2006-04-13,0.00016963768815453134,0.0013145343912285088,0.0,0.0011771580379689472,-0.005330940203078658,-0.0013201040327932613
2006-04-14,-0.00033920573536677233,0.0,0.0,0.0,0.0,0.0
2006-04-17,0.011658843277266231,0.011757599476666509,-0.010412844751595613,0.026371876607847133,0.003846309728673041,-0.0003887441297727695
2006-04-18,0.009183531396874717,0.012048272665511135,0.03227180132750977,0.012363885008428301,0.0032144441802767786,0.015731423177720305
2006-04-19,0.0008908493429412366,0.014437448048744759,-0.0013523770185373592,0.030257109870676136,-0.0028435941880121966,0.0019114197123594715
2006-04-20,-0.005591671595787801,0.006304052957472616,-0.00610774921884926,-0.044751287678637945,-0.000866639395013281,0.0013732159387834517
2006-04-21,0.002588268509211019,0.0029280520765500107,0.0061077492188492104,0.03608641686474083,0.002103631340228338,0.00015226682530496214
2006-04-24,0.0038826827000252085,0.0070761001833567275,-0.00610774921884926,-0.024831058863613812,0.0012351479666422875,-0.001831179182275379
2006-04-25,0.0032262187740076816,0.0,0.0020399733107456545,0.018163277608642465,-0.0063156704445690715,-0.004133534202685229
2006-04-26,0.0016046660651647352,0.006614409376669183,0.01013871670625269,0.013762817006708136,-0.000497435073470357,0.00022993439436415114
2006-04-27,0.006644863604506852,0.0012349640400295043,-0.0006724617634465838,-0.010899759408640247,0.00273097344220246,0.004819397945341208
2006-04-28,0.00826760236172215,-0.00536359473664431,-0.004046102016164996,0.03327128175431663,0.0017330244632783815,0.0033527003713620237
2006-05-01,-0.004438013057854087,-0.002485778680054374,0.003372647357514921,0.0010749686135923268,-0.005429064757469513,-0.00817209831670311
2006-05-02,0.0029354471549831803,0.013184917181734354,0.016032658207193646,0.02110775076209168,0.0016219846933188144,0.007487333754919858
2006-05-03,0.0004794802208979682,-0.01318491718173423,-0.0026545005439977476,-0.0013533415469022937,-0.0013720815275061532,-0.003736617206698317
2006-05-04,0.006153845875736307,0.016454239649443977,0.005301531377879939,0.015231058274022213,-0.0006243180177005323,0.00358419686976607
2006-05-05,0.002123257907461012,0.017391988151207488,0.018337233850067008,0.007529296693737569,0.0023703059636221557,0.008792121348627642
2006-05-08,-0.0019709375915264553,-0.00321292495773654,0.005177913094487654,-0.006344548315854382,0.0004985096601284385,-0.001208344641723082
2006-05-09,0.005030312423480176,0.005615525698902683,0.0038660448310296586,0.030897281121183933,-0.00037411692296396607,0.001962964915502067
2006-05-10,0.0005875174281937835,0.0031951450214437226,-0.014248995900004124,0.009995755944479651,0.0004988443595594183,-0.0005279995127400113
2006-05-11,0.006047733081751017,-0.014862483697587857,-0.01976362460008654,0.009193212955575812,-0.0017448196940997277,-0.01214435930114593
2006-05-12,0.006045859835349868,-0.019204076605270348,-0.012722078696978814,0.0012663240006524636,-0.003749820707200169,-0.013144400588478076
2006-05-15,-0.010879327218100593,-0.015381565520310022,0.009389889435234885,-0.053575200633378034,0.002125905402876559,0.002009452034339004
2006-05-16,0.004679295759930909,0.0029280520765500107,-0.010738167847627196,0.017644876407503035,0.0037424274510315355,-0.001468274915671851
2006-05-17,-0.008445241483864874,-0.04659958150276287,-0.032227723005761696,-0.0067271250662083795,-0.0028681794171016325,-0.01920745725788712
2006-05-18,0.008522330266385929,0.002185858144969599,0.0006965391807706426,-0.010176364470453626,0.007092023707102459,-0.005058013280299118
2006-05-19,-0.006558167669646246,0.006095092274334106,0.008321676684363705,-0.028264016724660453,-0.0006205354776282216,0.0070270415037209984
2006-05-22,0.006712420157343083,-0.01883960978865793,-0.02659316403601593,-0.0042787163206261586,0.0013645912075830819,-0.007661238013817591
2006-05-23,-0.005460417870518635,0.008806942136081786,-0.01428646837274282,0.016403681898370586,-0.0003727086394573586,-0.00764004500386518
2006-05-24,-0.0007028393823763122,-0.003954016809581601,0.0021559820538431113,-0.035575658845409586,0.0014865333990792791,0.007957237278285872
2006-05-25,0.002814168190519901,0.02262950773649542,0.012130486318899717,0.009941048269267854,-0.0016098530310893911,0.01228826420839407
2006-05-26,-0.005556827315730726,0.0034365710215703135,0.01268479246231725,0.0061633714364872465,0.0008671780993016479,0.005076219760415405
2006-05-29,0.0009431031202563077,0.0,0.0,0.0,0.0,0.0
2006-05-30,0.00890154282510268,-0.021236188437393905,-0.026971260835060146,0.00015363084740756304,-0.0008671780993016223,-0.017919483304402174
2006-05-31,-0.0038136996019872637,0.01219036601667216,0.007168794633003885,-0.013607713088968276,-0.0031027539996269214,0.011119275803851834
2006-06-01,-0.00039716174545518054,0.008187704122048627,0.004276528501582381,-0.026344325345324347,0.0016703589156203656,0.009522538269390668
2006-06-02,0.00832313840843239,0.0034278020034570287,0.011315526486613185,0.014913787710007854,0.007693755817349967,0.002095447271460007
2006-06-05,-0.0013167028155889355,-0.02468174565326795,-0.025642549097657334,-0.003312552645839676,-0.0019804545039381507,-0.014680948207540437
2006-06-06,-0.006147837742566837,-0.015018244702143562,-0.016000400490099168,-0.011761128537159677,0.0008678740907774959,-0.002441439767911357
2006-06-07,-0.0015629732493835117,-0.011188222540412397,-0.0222394678605579,-0.004325897350092141,-0.0013633651987657446,-0.007520157811664708
2006-06-08,-0.012025286727839984,-0.02000096932178876,-0.03276473832095184,-0.02224296502229821,0.0013633651987656884,-0.0008739031252016457
2006-06-09,-0.0006322032824184526,-0.009225009205691942,-0.004658362478104734,-0.007580772661454671,0.0024712444208548137,-0.0031859400830745407
2006-06-12,-0.00435168626168237,-0.015409993412539378,-0.009382545942291669,-0.0069721727529347115,-0.0004933685915675288,-0.010909484690829975
2006-06-13,-0.003191786510807495,-0.027673584249827108,-0.035175509080775304,-0.07092235174749513,0.0013578028183267928,-0.011681362154709003
2006-06-14,0.005018502294383033,0.013932517478580935,0.02491096016550238,-0.005379235579350925,-0.006683545860895692,0.007721951172171561
2006-06-15,0.002449052811487121,0.03653786305301741,0.03509155406732346,0.030106768033878732,-0.0022379438822763558,0.02099236342991967
2006-06-16,0.0003918807193921517,-0.011101052114182263,-0.009238188047622903,0.006260900631636242,-0.0006219964595343946,-0.007313334015849502
2006-06-19,-0.0051457920115929555,-0.0046619386023443905,-0.005428559556129046,-0.023150800407539796,-0.0011215506695060704,-0.007893145114936257
2006-06-20,0.0007172703794377151,0.013460788351792471,0.002330238692551127,0.016540912545872956,-0.0007477927817162855,0.003390243637933196
2006-06-21,0.005693824497079237,0.019630844256005763,0.0131021012061251,0.017815961750979315,-0.00012543887785401587,0.007386570383266861
2006-06-22,-0.0060210413408220455,-0.005439842541062603,-0.004604531004598073,-0.010339611013396036,-0.0032487509431203846,-0.004409550645024965
2006-06-23,-0.004858606239090059,-0.0022754510552001057,-0.0046259341820829485,0.004493649688969512,-0.0008769991628763602,-0.00016045253123120063
2006-06-26,0.005185823082832815,0.0018208444612248153,0.008464872891756623,0.004988349549092548,-0.0006264444970419448,0.004409992893056066
2006-06-27,-0.0015975103582966236,-0.015582305888282516,-0.017781855592761676,-0.010348462113978564,0.0026288306304233506,-0.008678443913020995
2006-06-28,-0.0018334038348102601,0.0009232047593820987,0.012403246602049934,-0.002430124232988146,-0.003257101027042834,0.006756585072807803
2006-06-29,0.009365370117246618,0.0424636091373901,0.04149947791485353,0.033832024181210556,0.004132267328393117,0.01999896762657274
2006-06-30,0.009351681974279191,0.014489356793093159,0.008097240525713877,0.0283248597979711,0.0034921568900750394,7.883410153180268e-05
2006-07-03,0.0014070854312627076,0.014713002370358235,0.017442480968946635,0.015396151524819567,-0.00047517308512206246,0.004076730307416221
2006-07-04,-0.0008573045908928146,0.0,0.0,0.0,0.0,0.0
2006-07-05,-0.004390163308075298,-0.024349433836951196,-0.03370296326211959,0.005133147203806899,-0.003632979175673049,-0.005727931384951842
2006-07-06,0.003290765739700941,0.010072816136961461,0.008901881266671923,0.008285586850556694,0.0031329026196956614,0.0029072180385602405
2006-07-07,0.003750451315832775,-0.00787412811886359,-0.00444093601196953,-0.006207730001220553,0.0031227239408691673,-0.006533896831613903
2006-07-10,-0.006174904189814338,0.00525570010975093,0.014728234333095828,-0.009787492538485095,0.0007475259243171812,0.0018934783693404784
2006-07-11,0.0017603495376866014,-0.004816864473192844,0.0,0.028453018348612674,0.0011208718049462371,0.0044050569814437
2006-07-12,-0.004356947792424389,-0.017715035351035545,-0.028170916073581916,0.017245775039784833,0.0008713233242402689,-0.010731487082875902
2006-07-13,-0.001181540003307359,-0.020768526172525913,-0.025896544183240635,0.009657542324286587,0.0022361915124674498,-0.016397172542450347
2006-07-14,-0.004181207807113774,-0.010086897699455743,-0.008523805697417269,0.004566148251357566,0.0007444441145679823,-0.003878372792802791
2006-07-17,-0.010014298138597572,-0.01626036017553527,-0.012529621066159595,-0.02927786506214761,-0.0008677088893824185,-0.0014582319979419534
2006-07-18,-0.0012760432902732188,0.0009362425835711314,-0.009501409040865345,-0.016555351989900366,-0.0038554667759845697,0.00509471315621913
2006-07-19,0.007731113288475531,0.03087079723840266,0.020473373056126364,0.01780551650096022,0.006334239222327333,0.013778872374034428
2006-07-20,0.002687121818321156,-0.005915978322536402,-0.0054710913082519404,-0.023545337797397207,0.0021026323559692433,-0.0068659243029329095
2006-07-21,0.0057646385914954384,-0.006869655322448818,0.0007836139903126014,-0.013360389171752314,-0.0006189693272600187,-0.007074300781649535
2006-07-24,-0.0064717669817498475,0.021369547656106415,0.018619601951741473,-0.009279671017174801,0.0,0.01806903076174177
2006-07-25,-0.003176202001812247,-0.0009002130271725074,0.007656920406108033,0.0066835337551839295,-0.000989255233945737,0.0035588516052774
2006-07-26,0.010194516236336774,0.00807172949541289,-0.005353620482804974,0.007284544810071161,0.00247274934291418,0.0013411888698194202
2006-07-27,-0.0013340178208113482,0.0026761400113916043,0.01370928785574356,0.014411802920109096,-0.00012393724607944387,-0.000946310314565782
2006-07-28,0.004325958578429915,0.02246309602844932,0.026867011317134336,0.0033330573021811403,0.0027121021239988967,0.009972682360063684
2006-07-31,0.0017995560049545065,-0.0021802061939007163,-0.000736659968692893,0.0007919417041651264,0.0015992576607544472,-0.0010161935442889404
2006-08-01,0.003595934944970853,-0.010531062265278798,-0.015596354944389995,0.018199433154515745,0.00023459460873342472,-0.0049397169683327545
2006-08-02,-0.002189817909358722,0.011839289328492823,0.022938745752120026,0.006663080453584655,0.0008641604740110412,0.006737370987264695
2006-08-03,0.0005501395494782312,0.0017425992366428042,-0.008079297947103601,-0.009777330003267252,0.0002459010870615306,0.0026508152646388156
2006-08-04,0.006226967058490062,0.0013042445693211425,0.0036801000524211455,0.0024921513025285714,0.004916564540581578,-0.0017147081673854559
2006-08-07,-0.004664191757599179,-0.005665479823018068,-0.02228904286848741,0.003416701922818477,-0.001348651639924457,-0.002342643208832547
2006-08-08,-0.004068194790429433,-0.0013120614066847375,0.005245305435999926,-0.008250981257249518,0.00012249008437207942,-0.0038384636750006195
2006-08-09,0.008423276792302849,0.000875144204774805,0.0037303141405412433,0.010264414233311715,-0.000491056102604179,-0.003380596925165635
2006-08-10,-0.00639121068862434,-0.003943354592972795,0.011106890347591557,-0.021583529170159283,0.0002453648336744556,0.003066494098293273
2006-08-11,-0.005320463811241321,-0.007490448981156228,-0.009619169341957948,-0.008574217652083825,-0.003198172756709317,-0.0028301626500837306
2006-08-14,-0.00016545365255599755,0.007490448981156191,0.005930430796773911,-0.007362374610728818,-0.001726195508871231,0.0007870801636594041
2006-08-15,0.005332432437814901,0.02471418959583054,0.022653574574218932,-0.003862900050710145,0.0048020801409161635,0.011887114448904022
2006-08-16,0.004062895512449821,0.013188758067849877,0.010780008414231563,0.007710935506649349,0.004167378201923072,0.008284045467807968
2006-08-17,-0.0008600679688531479,-0.0029627549706629794,-0.0021468208425921204,-0.023641044246042624,-0.00024406599271120348,0.0025414333436374263
2006-08-18,-0.00030791733378379477,0.003385022180640079,0.005001970979607833,0.0001638754202975384,0.0026873722335280024,0.005062646738196677
2006-08-21,0.0034953336949795155,-0.0029611780874340505,-0.008589926899705964,0.02267667167844972,0.001219916981146432,-0.004294262301036158
2006-08-22,-0.0047517713355795035,-0.00467193425761947,0.0028715472712580966,-0.006265574298403905,0.00036580016738061046,-7.693856796964663e-05
2006-08-23,-0.0024184696289944007,-0.007263547425194207,-0.007194581603262432,-0.003551786170239269,-0.0009760718124714885,-0.0027706046264576265
2006-08-24,-0.0014942839592491147,0.0038516940283263032,-0.007973684039378688,-0.0012947376767310466,0.0009760718124715212,-0.0008481329214882135
2006-08-25,-0.0003827740871964704,-0.0012820103235424807,-0.005107618470155986,0.0003238416104977378,0.0013388210991412998,0.0012334102192128773
2006-08-28,0.0027720546003188883,0.009789073605401486,-0.002197228858507229,-0.012543952945273145,-0.00012167876560417013,0.0047649784080289964
2006-08-29,0.002856852477721754,0.00464837444334314,0.00803210423613604,-0.0009841131508817223,0.0008514406029100692,0.0011492025499315038
2006-08-30,0.0009241393739663098,0.0016849575103650477,-0.0065666834307260835,0.007845734178219533,0.001215087525224284,0.000612671241294016
2006-08-31,-0.0024881114668699102,0.0,0.0036535014572086073,0.014065428763227219,0.00133412951534989,-0.00015283819591690656
2006-09-01,0.002102955956966126,0.004200174837080034,0.008714595813545143,-0.002411019821175847,0.001485407624433938,0.005952311908975236
2006-09-04,0.0016315295758154143,0.0,0.0,0.0,0.0,0.0
2006-09-05,-0.0025681096147348705,0.002929213210088403,0.01364476007200551,0.01944286299654392,-0.003288563474358666,0.0019010304745737238
2006-09-06,-0.0003846420842231741,-0.018132412058356265,-0.0150918644493079,-0.007922716060125687,-0.0007311314482941416,-0.008849170877336537
2006-09-07,-0.006809366420828909,-0.01198638037760575,-0.00799745658549697,-0.025946191654282313,0.0007311314482941121,-0.004607991349299302
2006-09-08,-0.004649095399598617,-0.00043097970830487456,0.0,-0.010009118155884447,0.0009762021879132423,0.0028437533841808057
2006-09-11,0.0029191081377163194,0.004728294833204935,-0.01544681850421582,-0.035927977031141096,-0.0018296875323707696,0.0009976703166121237
2006-09-12,-0.001181344691054494,0.014051882258652804,0.008121348367077523,-0.0030816717701889667,0.0028027996777830644,0.009766963965454687
2006-09-13,0.0001522980101292906,0.0021118017420190495,-0.012578879304347472,0.0051308345941207655,0.0009742257593911292,0.004016452293875152
2006-09-14,0.0020463542130882352,0.0029492175027233513,-0.0007450899650516255,-0.024696883147300203,-0.0019473379048033574,7.596598987999521e-05
2006-09-15,-0.005671079293282218,-0.005061019244742422,-0.0007453463309094774,0.0036652959943343877,-0.0006094984541043425,0.0023443767532848243
2006-09-18,0.004412229525440956,0.0033767712332714145,0.0029781573015945336,0.014356348078949017,-0.0014644822493583552,0.001363204500178853
2006-09-19,-0.0023606148294820803,-0.0097395882392186,-0.008211796538070084,-0.022753936934990223,0.00596380586946315,-0.0025005465173017958
2006-09-20,0.0008623130826507097,0.013524795581015913,0.003741078108639526,0.005955529304156023,0.00024299299893215017,0.00529670152821571
2006-09-21,0.007309586892705994,0.001258857940452638,0.0,0.011978312594347288,0.007134376798299795,-0.004841825212743195
2006-09-22,0.001483672537638885,-0.003359817270778866,-0.014291253305491186,0.009446171286572042,0.0030064702721449106,-0.0030375063652104874
2006-09-25,-0.004304323870715119,0.0058725329209227475,0.0060423083522029965,0.0,0.003356856877768041,0.007652728770907975
2006-09-26,-0.004564947887193459,0.0012538023632331714,0.0007525392260692239,0.004094200107174069,-0.0025168491445601037,0.008269368745812506
2006-09-27,0.0014981340914556,0.0012523599969956067,0.014936934088285996,0.018051939672373406,-0.00023958597369602366,0.001197140823538989
2006-09-28,-0.0001905691902114753,0.004578529838926303,0.0051757923022549696,-0.00033445581216309524,-0.0009611042113902789,-0.0003740344221551033
2006-09-29,-0.0032721706623685854,-0.002078441579793113,-0.0014765319379045853,-0.0053664339603248755,-0.0010824512780229561,-0.0008231064013838982
2006-10-02,0.006287458366739856,0.003323651927228061,0.010287298321126154,-0.005395388023705695,0.0017619573037590088,-0.0037499178680295963
2006-10-03,-0.0005477370050458743,0.003312641848661718,-0.003662017529851143,-0.0350973728570958,-0.00012060159646390636,0.002101177487036642
2006-10-04,-0.0017304342563392162,0.015586609969238718,0.008038167563889084,-0.013042160218877828,0.004570416738634718,0.011630243737767979
2006-10-05,-0.0013720460987372894,-0.004078243536646915,0.008695553161435964,0.009709657907544174,-0.003485826630864126,0.0019246840272334708
2006-10-06,-0.007235661779162002,-0.011095222713612168,-0.011611443376734679,0.0012291022461254299,-0.005433995692630806,-0.0012579656133098304
2006-10-09,-0.00023941228607752356,0.0037122706102126184,-0.009534119062587216,0.0036780684249936844,0.0012104616566655892,0.0005921666548917379
2006-10-10,-0.0054915412727985615,0.00041131723884464054,0.008073859243848127,-0.003502643889304294,-0.006063896650195057,0.001331478471879043
2006-10-11,-0.0006389633995271695,-0.0032974330184607414,-0.009548414365601597,-0.0021074635611676128,-0.0012181330462480283,-0.0011835118284899508
2006-10-12,0.002872173062261645,0.012718383622049757,0.010278468884328913,0.010667244557621159,0.0006093280803731806,0.008622460365791932
2006-10-13,-0.004386380378048497,-0.004494534872763315,-0.002925772978404637,0.018611566060242047,-0.001705637692805914,0.0025650274300737397
2006-10-16,0.0028803213795028527,0.0032705332038047642,0.010929338917953224,0.010192010851696898,0.0017056376928058922,0.0015360721846910304
2006-10-17,0.00031353761879019954,-0.006962627574335461,-0.005813865319316897,-0.0088270246267677,0.0010948982792886063,-0.0031477375612832805
2006-10-18,-0.0004766654760284386,0.0024627638414661517,0.005813865319316881,-0.0010235649551442205,-0.00024313113806907034,0.0013183623742288747
2006-10-19,0.0069962433735178044,0.006538473972539071,0.0,0.013898523638232187,-0.0008517671412195767,0.0016092238191054967
2006-10-20,-0.0008709133867989162,0.006900884635498076,-0.0007252995523332189,-0.01066091957581257,-0.00024316923587708414,0.00022015136794871685
2006-10-23,-0.005171846216307196,0.0004043495889651058,0.010818788737613624,-0.017505174698208014,-0.0028044436660807637,0.0045926773205202595
2006-10-24,0.0006403400781511017,0.0008083945051394563,0.0007173060331227797,0.007073260919781201,0.0013419752091519527,0.002978214536415071
2006-10-25,0.004531506138156045,0.006845187561138494,0.002863229491432177,0.01009159629586728,0.003651371421714983,0.0034027000740344147
2006-10-26,0.00616298121393981,0.010776558780746933,0.006412282311369464,0.008979350419899177,0.003396348027093934,0.00310327391497081
2006-10-27,0.0038537477440230426,-0.005174392772704934,-0.011428494925711326,0.0018535788960060886,0.0032638785524514175,-0.006288403703899549
2006-10-30,-0.001973288818902049,-0.0011974886556585975,-0.0057637957998896705,0.008382278538378779,0.0004829008772409236,-0.0007254184470421123
2006-10-31,0.0038482023621698694,0.005180211789011143,-0.002169920349643579,0.005660080759457596,0.004452360441123878,-0.00014546448973054522
