,VaR_MC,mean_pnl_sim,std_pnl_sim
2022-08-22,11649.54646765125,20.563222932813996,5202.593158641139
2022-08-23,11457.886806395682,-46.42560739298726,5062.785912204013
2022-08-24,11554.316675778533,-6.258977307107922,5404.368048393477
2022-08-25,13415.310316118825,449.28517174123374,6958.132870646924
2022-08-26,11055.643793445122,-458.1161749727601,4526.575419458323
2022-08-29,11036.571933889738,-599.6977502984995,4620.563251349654
2022-08-30,12134.786712778192,-671.5022995445395,5097.173505942465
2022-08-31,12822.005579217448,-603.7404581133868,5495.001564240743
2022-09-01,12836.782544827609,-601.7965566672282,5522.349074993487
2022-09-02,13979.540578381708,-360.0767019337366,6079.399978023238
2022-09-06,14928.262740998744,-409.33981412612195,6398.5752986151165
2022-09-07,13755.1647850488,-494.17829726045767,6137.562475991821
2022-09-08,13874.560561289274,-417.7335348294966,6282.157467260522
2022-09-09,9264.458543102914,1830.5513577933266,5172.613974710239
2022-09-12,11616.210584975675,155.81824253644004,4996.516105250588
2022-09-13,12541.974793216921,-80.49346785886028,5422.218015877093
2022-09-14,11792.213642417564,-0.21811421077649576,5322.468568004159
2022-09-15,12803.660669723238,-228.86073963110485,5558.712207915574
2022-09-16,12806.302007063501,-49.26538049587869,5698.509341873064
2022-09-19,12622.431300480474,-102.08316101229963,5499.352402859752
2022-09-20,13471.726137797748,-117.59598529059778,5737.725508858152
2022-09-21,13810.630370886462,-64.16434780673089,6043.575171326632
2022-09-22,14302.895623908991,-115.7728076173346,6133.833098020268
2022-09-23,14725.935039883845,-156.38664361359895,6354.704651489946
2022-09-26,15114.914690220716,-98.98334630174082,6339.4115520649275
2022-09-27,14592.87261890929,-5.449107225048903,6376.749590918585
2022-09-28,14559.16930799697,-152.00784312177754,6213.720348852492
2022-09-29,15368.417548242234,-114.96687463624954,6418.105244296475
2022-09-30,14839.989163315353,35.851809733717886,6378.665086672108
2022-10-03,15147.0410929492,-19.78528143330546,6470.201464674788
2022-10-04,14655.432082522473,-256.8302371144601,6207.055428532396
2022-10-05,15174.430791610346,-185.7044005518746,6391.291832826835
2022-10-06,15277.668783911431,-243.27700767957222,6511.892638023532
2022-10-07,14947.937326197738,56.82084542560456,6608.369337629457
2022-10-10,15421.04994822221,113.2282272421591,6603.950313101085
2022-10-11,15566.373156486334,97.34004645218377,6653.330476347743
2022-10-12,15075.912125512255,218.72476262216097,6691.067223971028
2022-10-13,15609.21305219839,293.83253356810934,6764.120538325445
2022-10-14,15277.573806771383,289.94265005813185,6659.113342738507
2022-10-17,15801.054470811261,303.5891180370085,6867.688929796058
2022-10-18,15845.683563182081,368.9027831527482,6935.524788064747
2022-10-19,15633.408131720356,373.8556434423448,6833.807354359255
2022-10-20,15936.643235387935,393.8705298354255,6843.662254504895
2022-10-21,16288.145314685404,324.26184698692987,7013.48676446801
2022-10-24,11774.887227581636,54.80577968474288,5177.884222493234
2022-10-25,12230.6605724211,133.48523231322636,5404.444642049287
2022-10-26,11816.821834806222,165.6368751819158,5156.319871088711
2022-10-27,11542.542855053991,157.53060496727772,5118.410650078845
2022-10-28,12637.619125735513,410.0603730962134,5883.056349117294
2022-10-31,12330.688046847712,301.9045805114153,5617.607009611066
2022-11-01,12294.262690837098,274.0709074779196,5432.993582320228
2022-11-02,11217.126929121512,31.44019624823334,4842.237802046241
2022-11-03,11147.917740879766,15.18041914317066,4780.031939482955
2022-11-04,11176.9984961035,80.98646337361068,4830.836089802738
2022-11-07,11416.883484852242,124.39810312429861,5074.086963217339
2022-11-08,11558.137832136033,120.61471248423071,5279.547869456329
2022-11-09,11126.581102652566,-8.54703407517306,4803.792794858721
2022-11-10,16016.831112970669,507.6797090051528,7947.1753595266255
2022-11-11,18655.79789210405,657.8648078822507,9281.007464850316
