,VaR_MC_GARCH_COPULA_V2
2012-09-19,29724.584953627425
2012-09-20,24137.06829206674
2012-09-21,24165.028126200203
2012-09-24,22286.97815816186
2012-09-25,22991.87977312606
2012-09-26,23680.388715253303
2012-09-27,23926.79297163552
2012-09-28,24069.011861862753
2012-10-01,24605.270936297668
2012-10-02,22718.205170107627
2012-10-03,23722.30407332754
2012-10-04,23100.519881490298
2012-10-05,24335.30380591926
2012-10-08,24095.557733255217
2012-10-09,21969.833008619564
2012-10-10,22325.29365838873
2012-10-11,22040.918788779698
2012-10-12,21489.559076092904
2012-10-15,21867.14038029852
2012-10-16,21566.06860485794
2012-10-17,22285.57738653988
2012-10-18,23133.792538051945
2012-10-19,23034.920101008447
2012-10-22,23933.603131199052
2012-10-23,24237.97447116279
2012-10-24,23200.657323089163
2012-10-25,23515.16480727191
2012-10-26,23638.77793842918
2012-10-31,23122.306301502435
2012-11-01,23526.464466594785
2012-11-02,23324.665883451813
2012-11-05,25927.577571728703
2012-11-06,25083.577555116997
2012-11-07,28309.599671557746
2012-11-08,28398.7501315839
2012-11-09,27626.043204383914
2012-11-12,27225.08302261074
2012-11-13,24569.464278152864
2012-11-14,24007.670844584463
2012-11-15,24473.626393239334
2012-11-16,23724.31003676762
2012-11-19,23841.37592630341
2012-11-20,25306.11731136673
2012-11-21,24601.376445063604
2012-11-23,23006.30041448951
2012-11-26,25583.102895787422
2012-11-27,24228.656909277375
2012-11-28,24116.150429170913
2012-11-29,24845.264603042186
2012-11-30,25413.253453111585
2012-12-03,23317.90153469108
2012-12-04,23393.623153142922
2012-12-05,23161.931357797566
2012-12-06,22074.062265112014
2012-12-07,22228.374656076005
2012-12-10,22462.070167463407
2012-12-11,21648.104514569295
2012-12-12,23368.640828359024
2012-12-13,21638.44644167383
2012-12-14,21580.019425196882
2012-12-17,19805.956855288103
2012-12-18,19965.665489327046
2012-12-19,20698.38230992714
2012-12-20,18877.911041411575
2012-12-21,19200.445421320193
2012-12-24,20407.188826346297
2012-12-26,18508.249761805248
2012-12-27,18174.80042514764
2012-12-28,17925.072393943163
2012-12-31,17846.911413542588
2013-01-02,18197.24884529021
2013-01-03,24895.506882506394
2013-01-04,24720.03487975833
2013-01-07,24605.34074199894
2013-01-08,22971.47006813617
2013-01-09,22612.028450911006
2013-01-10,22975.17491178638
2013-01-11,23630.052906644512
2013-01-14,23359.122999593284
2013-01-15,23545.191939956312
2013-01-16,22279.04761125473
2013-01-17,21970.746651988175
2013-01-18,22551.620421580305
2013-01-22,22163.549807434498
2013-01-23,22367.44625505351
2013-01-24,21984.523713830222
2013-01-25,21571.765677192972
2013-01-28,21850.23004146263
2013-01-29,20171.223862739145
2013-01-30,20950.994382031316
2013-01-31,19338.91733570551
2013-02-01,16733.315230826396
2013-02-04,18056.365438634966
2013-02-05,16760.033153804834
2013-02-06,16725.482457302245
2013-02-07,16805.074162820056
2013-02-08,16649.65502096206
2013-02-11,16767.881606787378
2013-02-12,18075.305913120952
2013-02-13,17137.850118597587
2013-02-14,16587.263261125805
2013-02-15,17091.002122746584
2013-02-19,19988.471058458403
2013-02-20,19545.777179753608
2013-02-21,23145.11908006746
2013-02-22,22106.245693147343
2013-02-25,22482.78618904408
2013-02-26,20985.134244757282
2013-02-27,20929.020802043175
2013-02-28,20998.479390041535
2013-03-01,21294.53265661327
2013-03-04,20658.88332977838
2013-03-05,20059.663731743654
2013-03-06,21131.03008768859
2013-03-07,22561.90029296951
2013-03-08,22992.596507419297
2013-03-11,21846.166368266953
2013-03-12,22215.81429538794
2013-03-13,20113.136091013163
2013-03-14,20680.77018615801
2013-03-15,20451.02385108553
2013-03-18,16129.532576899477
2013-03-19,15933.621507578919
2013-03-20,14743.672816013888
2013-03-21,14347.56947683577
2013-03-22,14041.068228332655
2013-03-25,14110.306144941238
2013-03-26,13783.80422414401
2013-03-27,13721.852663983724
2013-03-28,13265.329332013847
2013-04-01,13963.36343997025
2013-04-02,13425.767464325816
2013-04-03,13996.880088082267
2013-04-04,17269.571102457245
2013-04-05,17082.642937343146
2013-04-08,17320.443594690096
2013-04-09,17358.979640322417
2013-04-10,17067.612413589
2013-04-11,17133.37972537741
2013-04-12,16626.62741227244
2013-04-15,29652.976017955367
2013-04-16,48832.5264265574
2013-04-17,45799.313215869784
2013-04-18,46191.74676144593
2013-04-19,46330.57008384849
2013-04-22,44027.08479637187
2013-04-23,41982.6918859249
2013-04-24,44647.43167987529
2013-04-25,40632.44096335885
2013-04-26,43008.08097811288
2013-04-29,43108.40513930864
2013-04-30,37872.35480863131
2013-05-01,37536.307599324864
2013-05-02,36713.83163714375
2013-05-03,34929.29982132684
2013-05-06,33489.097079672516
2013-05-07,35999.80916125372
2013-05-08,33282.828328731506
2013-05-09,31109.87259733688
2013-05-10,34756.524941483025
2013-05-13,30577.321522801372
2013-05-14,29308.875298369843
2013-05-15,30489.72239926974
2013-05-16,28797.861936229918
2013-05-17,30396.346036915234
2013-05-20,28861.92678292074
2013-05-21,31451.236045671994
2013-05-22,30837.735434055965
2013-05-23,28746.68412019787
2013-05-24,29427.63131730936
2013-05-28,26710.739592382244
2013-05-29,25899.26958007959
2013-05-30,26208.377621405012
2013-05-31,28506.419888031443
2013-06-03,28609.50273582968
2013-06-04,28865.066348337652
2013-06-05,30069.311912731213
2013-06-06,26493.64514878366
2013-06-07,27449.545904246952
2013-06-10,26928.29485033305
2013-06-11,26504.35952158668
2013-06-12,21595.98577592692
2013-06-13,21627.90911603528
2013-06-14,20887.23854150138
2013-06-17,20126.0152311138
2013-06-18,20326.77845095146
2013-06-19,20486.894012699126
2013-06-20,19180.16980577925
2013-06-21,28606.052808920213
2013-06-24,29037.46462178361
2013-06-25,28778.33039163308
2013-06-26,26070.65286542245
2013-06-27,30131.784275680653
2013-06-28,30847.05306991524
2013-07-01,33135.783826114566
2013-07-02,31529.975586601733
2013-07-03,30161.8044439986
2013-07-05,28747.430819935897
2013-07-08,28966.53712152081
2013-07-09,28034.16522604479
2013-07-10,27311.10515356736
2013-07-11,27632.852775445233
2013-07-12,31055.27678323488
2013-07-15,30306.785532096634
2013-07-16,28804.208450145754
2013-07-17,28125.409739853494
2013-07-18,28188.215005198603
2013-07-19,26773.173110868673
2013-07-22,26195.079297087414
2013-07-23,28823.557393325576
2013-07-24,26891.4474341653
2013-07-25,25065.1685731376
2013-07-26,24448.53484733938
2013-07-29,23534.40709095304
2013-07-30,21085.992993748587
2013-07-31,22927.801828679276
2013-08-01,20829.2455634179
2013-08-02,21574.541980662994
2013-08-05,20844.041095907392
2013-08-06,20243.305967410655
2013-08-07,21274.844182136923
2013-08-08,22031.717413016388
2013-08-09,24128.012052700487
2013-08-12,21821.62793928521
2013-08-13,23420.489458232554
2013-08-14,22163.02400626266
2013-08-15,22677.99103997192
2013-08-16,23204.070509216912
2013-08-19,21842.941055306896
2013-08-20,21199.664716775
2013-08-21,20040.804690811798
2013-08-22,21265.570830393055
2013-08-23,19674.57852577172
2013-08-26,19028.668227115304
2013-08-27,18603.02106504963
2013-08-28,18896.07073053824
2013-08-29,18719.734237784694
2013-08-30,18871.403318151453
2013-09-03,17981.55052774152
2013-09-04,19477.951646337868
2013-09-05,19708.78160754015
2013-09-06,19011.457974683137
2013-09-09,19063.298424508026
2013-09-10,18420.479053960047
2013-09-11,17616.04579335906
2013-09-12,17416.36403449061
2013-09-13,20189.10914506127
2013-09-16,20434.899452704616
2013-09-17,18724.4548156832
2013-09-18,19280.924771948215
2013-09-19,25959.923722504904
2013-09-20,23955.525869618497
2013-09-23,24953.488678994483
2013-09-24,24169.687407828736
2013-09-25,23937.206527325656
2013-09-26,23179.233121033103
2013-09-27,22170.490040293713
2013-09-30,21469.115933675483
2013-10-01,21673.691938250588
2013-10-02,21901.12564637238
2013-10-03,21687.319107859938
2013-10-04,22156.513808289903
2013-10-07,20951.147389320144
2013-10-08,20351.111478596817
2013-10-09,19182.530196403874
2013-10-10,20493.974609717352
2013-10-11,19205.597899863744
2013-10-14,18995.562123554955
2013-10-15,19607.712574157373
2013-10-16,19354.246201403665
2013-10-17,19753.385045299623
2013-10-18,19189.125277081435
2013-10-21,18745.926567441777
2013-10-22,18286.95667988059
2013-10-23,19182.78505217127
2013-10-24,18914.427446387803
2013-10-25,18952.94434549758
2013-10-28,19098.637299981518
2013-10-29,17833.43532270309
2013-10-30,17173.837726007096
2013-10-31,17075.661796503573
2013-11-01,17726.51800573145
2013-11-04,16093.286146875203
2013-11-05,16938.634701032588
2013-11-06,16621.916717964254
2013-11-07,17084.247955625535
2013-11-08,17697.315679154493
2013-11-11,18016.077763811187
2013-11-12,17435.266073477782
2013-11-13,17152.422906589327
2013-11-14,18396.961699341984
2013-11-15,17922.066180628353
2013-11-18,17623.87899271396
2013-11-19,17963.902623107362
2013-11-20,17686.027571740342
2013-11-21,17627.44492106603
2013-11-22,18667.254717561187
2013-11-25,18126.5179953202
2013-11-26,17096.062324738665
2013-11-27,17491.406849232124
2013-11-29,16745.12919934891
2013-12-02,14696.30053208213
2013-12-03,15716.327792715012
2013-12-04,14933.54932263087
2013-12-05,16862.750950439986
2013-12-06,16834.201848493685
2013-12-09,17742.760308194756
2013-12-10,17765.75621253508
2013-12-11,17392.443871255517
2013-12-12,17639.027728095047
2013-12-13,16743.046468523873
2013-12-16,17506.824656487042
2013-12-17,17466.84097747782
2013-12-18,17208.5561146307
2013-12-19,17336.976413384913
2013-12-20,18475.732672694376
2013-12-23,17705.376933203024
2013-12-24,18307.538342280288
2013-12-26,18201.082214357866
2013-12-27,19097.303975457173
2013-12-30,18983.12533121889
2013-12-31,17968.00330455241
2014-01-02,19892.77256926074
2014-01-03,18372.43269177439
2014-01-06,18304.740382859167
2014-01-07,18014.32811948611
2014-01-08,17396.605764322307
2014-01-09,17481.9384439608
2014-01-10,17737.81476710697
2014-01-13,17509.298447064728
2014-01-14,15287.592496209994
2014-01-15,14599.651678731158
2014-01-16,14140.717972223274
2014-01-17,14470.65166950459
2014-01-21,13614.560930238698
2014-01-22,13760.94248691412
2014-01-23,12566.285194208182
2014-01-24,13130.183996885555
2014-01-27,12202.668089149047
2014-01-28,12614.69833293334
2014-01-29,11958.904252046297
2014-01-30,12387.725412014846
2014-01-31,12989.094683822634
2014-02-03,12255.224682713328
2014-02-04,12081.518763453027
2014-02-05,11381.93968016648
2014-02-06,11856.453823580068
2014-02-07,11876.85981312249
2014-02-10,12555.399519093415
2014-02-11,12837.7659888474
2014-02-12,14711.724194178798
2014-02-13,15059.308388529247
2014-02-14,15019.05259810132
2014-02-18,16693.956499340984
2014-02-19,16018.22820979559
2014-02-20,15826.466791611601
2014-02-21,17161.99983738307
2014-02-24,17374.84197337345
2014-02-25,17996.56255077158
2014-02-26,18689.607720374453
2014-02-27,17533.544319187644
2014-02-28,15986.70205600991
2014-03-03,16168.698473216067
2014-03-04,15902.534798734145
2014-03-05,15627.282172562476
2014-03-06,15542.87399729363
2014-03-07,16440.068671547753
2014-03-10,15316.722559480302
2014-03-11,15017.001169993684
2014-03-12,14303.567905777292
2014-03-13,13131.028778490081
2014-03-14,13966.074175787411
2014-03-17,13216.535091819762
2014-03-18,13569.469536143113
2014-03-19,12933.969015275814
2014-03-20,13438.921901478843
2014-03-21,13665.873681878043
2014-03-24,14038.478855470195
2014-03-25,15801.306952361374
2014-03-26,14757.548476273078
2014-03-27,15696.229279711171
2014-03-28,16216.832407468873
2014-03-31,15449.359968769826
2014-04-01,16695.574652814917
2014-04-02,16265.615403491274
2014-04-03,18211.431560107456
2014-04-04,17547.01139077301
2014-04-07,16078.164796888826
2014-04-08,16093.596373165556
2014-04-09,15862.419561138535
2014-04-10,17915.821854283593
2014-04-11,17148.77433327848
2014-04-14,15661.189808288642
2014-04-15,15919.729539424136
2014-04-16,16926.051289517218
2014-04-17,17475.91710914588
2014-04-21,17733.64665489948
2014-04-22,17664.065055908086
2014-04-23,16045.722965230856
2014-04-24,15995.911083871675
2014-04-25,15929.099474391613
2014-04-28,15841.660721061353
2014-04-29,14877.999347467261
2014-04-30,14886.274388625374
2014-05-01,15766.621510510218
2014-05-02,15616.38943756877
2014-05-05,14970.815502309697
2014-05-06,15801.27615696549
2014-05-07,16406.557061003037
2014-05-08,15835.859451294727
2014-05-09,15181.054425731973
2014-05-12,15890.293195466476
2014-05-13,17194.965653375613
2014-05-14,17583.403833618097
2014-05-15,16224.117462217439
2014-05-16,18005.903049677094
2014-05-19,18182.150995887896
2014-05-20,18307.312621717312
2014-05-21,18140.84488768656
2014-05-22,19263.517754861085
2014-05-23,17787.23060626002
2014-05-27,14594.415486953212
2014-05-28,15017.609879409389
2014-05-29,16027.269991900508
2014-05-30,15925.334361575957
2014-06-02,15095.909015177238
2014-06-03,14572.597372309901
2014-06-04,13978.595461485806
2014-06-05,14237.943163892563
2014-06-06,15233.316990917627
2014-06-09,15411.83713913955
2014-06-10,15501.795633596768
2014-06-11,14276.16274025622
2014-06-12,13466.155029101683
2014-06-13,13259.150310257242
2014-06-16,13665.838189725822
2014-06-17,12918.82988068108
2014-06-18,13372.805490991566
2014-06-19,14254.58045542617
2014-06-20,20212.979801472848
2014-06-23,19872.824281869085
2014-06-24,20076.762127655744
2014-06-25,18234.74788110762
2014-06-26,19360.442912402206
2014-06-27,18617.660444182082
2014-06-30,18693.229835605805
2014-07-01,18222.18846718278
2014-07-02,19194.28023522238
2014-07-03,18903.14846095111
2014-07-07,18713.07572293928
2014-07-08,18355.16299590129
2014-07-09,15704.516555702934
2014-07-10,17056.602371361623
2014-07-11,15795.720318400723
2014-07-14,15089.569001703914
2014-07-15,16165.000302418437
2014-07-16,15930.669744643534
2014-07-17,15708.900617400857
2014-07-18,14792.31693978229
2014-07-21,14693.900503492834
2014-07-22,14220.607803793922
2014-07-23,14569.121417741191
2014-07-24,13695.531060169144
2014-07-25,13851.980008904951
2014-07-28,13998.880351096059
2014-07-29,13743.944132693201
2014-07-30,13696.08247174881
2014-07-31,12618.622212069078
2014-08-01,15292.730196088087
2014-08-04,14675.339727962926
2014-08-05,12196.844864899755
2014-08-06,13012.393376795528
2014-08-07,12987.426007427906
2014-08-08,12997.420982074376
2014-08-11,13459.089470561163
2014-08-12,12260.92390978316
2014-08-13,12684.836974143585
2014-08-14,12343.63099246643
2014-08-15,12638.417968706093
2014-08-18,13878.06180229845
2014-08-19,13625.019185589239
2014-08-20,12592.89964992773
2014-08-21,12934.4953022434
2014-08-22,12791.5824823333
2014-08-25,12865.266573201616
2014-08-26,13063.62535539951
2014-08-27,13228.52335802648
2014-08-28,12822.21613951993
2014-08-29,12483.077089070652
2014-09-02,12433.764145665222
2014-09-03,11653.278405849189
2014-09-04,11719.680542442173
2014-09-05,11496.568443682343
2014-09-08,11206.643330113928
2014-09-09,10816.908645045043
2014-09-10,11847.292078734234
2014-09-11,11441.716252506701
2014-09-12,11113.443336489221
2014-09-15,10601.332489582235
2014-09-16,10541.609263125132
2014-09-17,10940.066390225833
2014-09-18,11052.949289349996
2014-09-19,11773.112991716916
2014-09-22,11921.331940951679
2014-09-23,12410.448870374752
2014-09-24,11344.08302265366
2014-09-25,11632.51162967158
2014-09-26,11053.584318346337
2014-09-29,11736.00643175295
2014-09-30,12031.993223537418
2014-10-01,10586.308654898266
2014-10-02,12125.739749137345
2014-10-03,12053.374768545335
2014-10-06,12672.208316099144
2014-10-07,12257.568627913415
2014-10-08,11892.361707319766
2014-10-09,15163.193818509877
2014-10-10,12915.156009038701
2014-10-13,12400.091375698858
2014-10-14,11989.761578594793
2014-10-15,12869.02764851463
2014-10-16,12529.316530640646
2014-10-17,12140.03634377126
2014-10-20,12274.04110200563
2014-10-21,12105.848258395938
2014-10-22,14404.01582461555
2014-10-23,13840.390801821408
2014-10-24,14561.037736761757
2014-10-27,16132.320735034664
2014-10-28,14550.690882959067
2014-10-29,16513.669259147875
2014-10-30,15637.614602781727
2014-10-31,16674.118029890964
2014-11-03,17579.52196697068
2014-11-04,17243.3307152445
2014-11-05,16626.21885011151
2014-11-06,16420.561201850032
2014-11-07,16053.4007210336
2014-11-10,15945.307992926959
2014-11-11,14948.29793153013
2014-11-12,15473.34336865412
2014-11-13,11426.106540577171
2014-11-14,10776.290167855803
2014-11-17,11307.386667989469
2014-11-18,11227.316779483957
2014-11-19,11636.556300419994
2014-11-20,11314.711995802645
2014-11-21,11619.285014295785
2014-11-24,11748.98395242568
2014-11-25,11808.24563823457
2014-11-26,11229.344953759482
2014-11-28,11482.61188103089
2014-12-01,16249.456237580374
2014-12-02,15090.80656474431
2014-12-03,15149.068774835245
2014-12-04,16292.551245472303
2014-12-05,16831.158606451994
2014-12-08,15283.784691500285
2014-12-09,15392.159220739895
2014-12-10,15148.240698167618
2014-12-11,16188.480524058688
2014-12-12,16389.279387357226
2014-12-15,17591.491712878797
2014-12-16,17504.113501776144
2014-12-17,17674.695477987967
2014-12-18,18217.562100609244
2014-12-19,23241.000927493056
2014-12-22,24063.58936550354
2014-12-23,25304.34942754728
2014-12-24,24933.970973927517
2014-12-26,23719.968418043984
2014-12-29,19290.707009824222
2014-12-30,19730.17592951591
2014-12-31,19829.756586686988
2015-01-02,19485.368449064666
2015-01-05,19346.520917230504
2015-01-06,19465.18295234648
2015-01-07,18219.96440907846
2015-01-08,18452.66858577564
2015-01-09,17806.205841890915
2015-01-12,17831.476492174206
2015-01-13,17205.04546111935
2015-01-14,17516.217222177132
2015-01-15,16912.662413073325
2015-01-16,16726.254349377567
2015-01-20,17811.110006652016
2015-01-21,17723.96440764327
2015-01-22,16799.02270024164
2015-01-23,19242.751681002523
2015-01-26,20253.006267900055
2015-01-27,20057.357328441813
2015-01-28,20478.021870648558
2015-01-29,20812.08683931876
2015-01-30,20870.887645128612
2015-02-02,19768.74628946712
2015-02-03,20157.009078958443
2015-02-04,19083.57172410716
2015-02-05,18515.23832520814
2015-02-06,19238.377922451575
2015-02-09,18192.973760169716
2015-02-10,16429.351846680744
2015-02-11,17272.776203802856
2015-02-12,17161.184923753575
2015-02-13,17372.886151347404
2015-02-17,17190.959247300143
2015-02-18,16048.71049490579
2015-02-19,16734.79949729901
2015-02-20,16410.514074035727
2015-02-23,16215.905960115766
2015-02-24,15566.78635701775
2015-02-25,15503.348029962663
2015-02-26,16379.606203870038
2015-02-27,15282.667151920632
2015-03-02,15031.63030669919
2015-03-03,15473.868538547098
2015-03-04,15828.904583813002
2015-03-05,15742.447169848087
2015-03-06,15505.389284663534
2015-03-09,19083.02417431634
2015-03-10,18028.233166759524
2015-03-11,19576.434978533405
2015-03-12,18575.307649692717
2015-03-13,20160.994673918987
2015-03-16,18667.520374957534
2015-03-17,20038.856047480094
2015-03-18,19260.986071671512
2015-03-19,20644.851549170635
2015-03-20,20466.23226200139
2015-03-23,21971.757463254242
2015-03-24,21294.749161901007
2015-03-25,19234.42897974836
2015-03-26,16384.434416922035
2015-03-27,17529.470037901116
2015-03-30,17859.109469728257
2015-03-31,17810.1766023142
2015-04-01,17574.431908211063
2015-04-02,16310.732180340065
2015-04-06,15086.721444360852
2015-04-07,20112.07215094854
2015-04-08,19768.784809253542
2015-04-09,19104.66628111069
2015-04-10,19830.120781536672
2015-04-13,18461.767029000704
2015-04-14,19136.452409930385
2015-04-15,19335.05340418682
2015-04-16,19678.251282681864
2015-04-17,19860.78595330101
2015-04-20,19314.328838484184
2015-04-21,18914.544638983974
2015-04-22,19671.127769764902
2015-04-23,19297.368319518482
2015-04-24,17680.831601486385
2015-04-27,17519.083649160948
2015-04-28,17732.916018045948
2015-04-29,19426.075321635522
2015-04-30,18163.687952516837
2015-05-01,19849.933166729643
2015-05-04,22774.52077161459
2015-05-05,22622.097459459386
2015-05-06,21081.42368840372
2015-05-07,19135.050705359237
2015-05-08,16760.62617505713
2015-05-11,18097.03581551683
2015-05-12,16691.081571418148
2015-05-13,15245.754022410843
2015-05-14,17137.78831746779
2015-05-15,18081.48789896727
2015-05-18,17578.35939285391
2015-05-19,17953.452391759012
2015-05-20,18239.50128258484
2015-05-21,17267.056738456322
2015-05-22,17873.872898099704
2015-05-26,16547.80468185211
2015-05-27,19740.375518606714
2015-05-28,21252.419481218676
2015-05-29,20145.814805569134
2015-06-01,19585.75546467822
2015-06-02,18913.18490591311
2015-06-03,18379.089738946852
2015-06-04,17176.36269658806
2015-06-05,19286.07229055244
2015-06-08,17899.86498861417
2015-06-09,16692.704196229355
2015-06-10,16926.21560292089
2015-06-11,21492.91600980476
2015-06-12,20879.28803761225
2015-06-15,20194.82691759287
2015-06-16,18934.212863845747
2015-06-17,19938.06460270887
2015-06-18,20170.72698052369
2015-06-19,25280.524157673142
2015-06-22,20796.74808193637
2015-06-23,19072.021327812217
2015-06-24,18624.725391501077
2015-06-25,18315.925284855446
2015-06-26,18312.026960862666
2015-06-29,18546.55512007227
2015-06-30,17558.81059956474
2015-07-01,18884.30798664091
2015-07-02,18329.784175498284
2015-07-06,18645.61503319113
2015-07-07,17064.442578919607
2015-07-08,17416.312811333184
2015-07-09,17430.24868078741
2015-07-10,17704.031017734465
2015-07-13,17561.123818990563
2015-07-14,18708.077645721238
2015-07-15,18003.41478924607
2015-07-16,18205.00324904044
2015-07-17,19737.75765604583
2015-07-20,18995.639857559363
2015-07-21,19346.786124508355
2015-07-22,19410.039549026005
2015-07-23,17738.90617197566
2015-07-24,17436.9174136658
2015-07-27,17447.574216465204
2015-07-28,17020.90494713223
2015-07-29,18304.96137790413
2015-07-30,18724.117436872282
2015-07-31,18378.338060789305
2015-08-03,15948.9571450439
2015-08-04,17680.137546293998
2015-08-05,16913.826071019164
2015-08-06,15605.47391736879
2015-08-07,16060.25873148269
2015-08-10,15604.524598959262
2015-08-11,18946.905788275275
2015-08-12,18269.680087363507
2015-08-13,18376.199463455792
2015-08-14,17017.498729866093
2015-08-17,16638.13509694722
2015-08-18,17109.831200974724
2015-08-19,15659.066812740919
2015-08-20,15326.12139994026
2015-08-21,13630.059338709445
2015-08-24,12704.522149653703
2015-08-25,14574.040913626604
2015-08-26,12514.11887062755
2015-08-27,13688.521061344523
2015-08-28,14295.013177085226
2015-08-31,13560.577008349957
2015-09-01,12828.146597291032
2015-09-02,12219.669291157263
2015-09-03,12597.633777578701
2015-09-04,11871.05812816177
2015-09-08,13203.933585741446
2015-09-09,13406.956859197946
2015-09-10,13618.206051631458
2015-09-11,13454.786563771479
2015-09-14,13238.696202638868
2015-09-15,12660.832735641327
2015-09-16,14307.672925292261
2015-09-17,15204.51951756453
2015-09-18,15217.285387024247
2015-09-21,13912.27129326323
2015-09-22,13932.084744672418
2015-09-23,14463.50605115072
2015-09-24,14297.460160275403
2015-09-25,14853.093752803372
2015-09-28,14539.102713633478
2015-09-29,16602.99668736905
2015-09-30,16654.427639428006
2015-10-01,17439.52842391811
2015-10-02,16275.874070517224
2015-10-05,18132.219503290704
2015-10-06,19371.137682302313
2015-10-07,19713.3922830196
2015-10-08,19430.63766297439
2015-10-09,19473.470596370098
2015-10-12,19495.318358194574
2015-10-13,19557.187137457477
2015-10-14,19298.698472495704
2015-10-15,17313.209287245572
2015-10-16,21321.53487628737
2015-10-19,21283.00664953739
2015-10-20,20128.81649482145
2015-10-21,19546.936465772655
2015-10-22,19930.429628166454
2015-10-23,25793.37666694427
2015-10-26,25878.086243006477
2015-10-27,23780.058193873945
2015-10-28,15889.51322026545
2015-10-29,17026.541435465955
2015-10-30,14839.38809613517
2015-11-02,14795.831292004275
2015-11-03,16377.135191031288
2015-11-04,16260.16083481871
2015-11-05,14153.1282967927
2015-11-06,14629.617921322168
2015-11-09,13062.479095771634
2015-11-10,12123.024642241615
2015-11-11,12704.366565099615
2015-11-12,12514.1051960838
2015-11-13,12727.095733902413
2015-11-16,12616.796235400727
2015-11-17,13888.321035603776
2015-11-18,14890.29293835261
2015-11-19,16913.08485224351
2015-11-20,15771.194624511305
2015-11-23,15172.518400884159
2015-11-24,14666.125906130183
2015-11-25,14774.77597745882
2015-11-27,14539.500769094282
2015-11-30,15124.38443202638
2015-12-01,13964.843098695776
2015-12-02,15299.76031312674
2015-12-03,15566.008216193468
2015-12-04,14672.915897084986
2015-12-07,22020.222079931184
2015-12-08,21378.976217061325
2015-12-09,18258.374828291344
2015-12-10,18188.165934922024
2015-12-11,18103.04399958265
2015-12-14,17412.438975726345
2015-12-15,16166.449964285868
2015-12-16,16643.494823980403
2015-12-17,18610.667961921095
2015-12-18,21022.683388097037
2015-12-21,21768.622288648952
2015-12-22,20308.821919611815
2015-12-23,20916.5347537094
2015-12-24,21145.476085397677
2015-12-28,20235.25043635389
2015-12-29,19062.606346360866
2015-12-30,19746.266996203565
2015-12-31,19157.86588536002
2016-01-04,19101.94041653764
2016-01-05,18219.043787943556
2016-01-06,16865.85998891832
2016-01-07,16560.875055969213
2016-01-08,16269.758030860066
2016-01-11,15153.198796544179
2016-01-12,14707.380505646037
2016-01-13,14825.896261133417
2016-01-14,14755.370849797739
2016-01-15,14432.578855516213
2016-01-19,13660.035032240272
2016-01-20,13756.948237947277
2016-01-21,12509.986682607625
2016-01-22,13274.378752011069
2016-01-25,12780.030574425577
2016-01-26,14765.025295312334
2016-01-27,16314.46642965314
2016-01-28,15566.511322963348
2016-01-29,15096.642041796995
2016-02-01,19242.103322017578
2016-02-02,17098.19353580119
2016-02-03,18036.361283522856
2016-02-04,17739.06779896618
2016-02-05,17674.14429779181
2016-02-08,16806.245102142595
2016-02-09,15396.772996095526
2016-02-10,14548.127401049514
2016-02-11,14895.892175647654
2016-02-12,14293.91455860892
2016-02-16,16294.19246739869
2016-02-17,17603.293809001134
2016-02-18,20328.01587786715
2016-02-19,18385.635598946632
2016-02-22,17488.638921882837
2016-02-23,17725.414028800125
2016-02-24,17513.058084215376
2016-02-25,17341.4343923194
2016-02-26,17979.877868073698
2016-02-29,17205.829235904228
2016-03-01,16845.655971695975
2016-03-02,24600.197989760363
2016-03-03,23472.920789124106
2016-03-04,21456.05965786654
2016-03-07,19573.041456327697
2016-03-08,19649.26835373467
2016-03-09,16905.56828064161
2016-03-10,17203.005865029456
2016-03-11,16507.16631901695
2016-03-14,17735.94568379646
2016-03-15,18392.34700098185
2016-03-16,17241.19233836412
2016-03-17,18796.491702133913
2016-03-18,18782.52730020845
2016-03-21,19122.201330953183
2016-03-22,17517.614420803337
2016-03-23,17916.331984953904
2016-03-24,21140.83812009633
2016-03-28,20337.744519017557
2016-03-29,19612.380024504084
2016-03-30,21059.303320630683
2016-03-31,21314.851322177823
2016-04-01,20135.35645220866
2016-04-04,20288.180526452652
2016-04-05,20434.002231893493
2016-04-06,19967.612694746655
2016-04-07,21545.764799535144
2016-04-08,20763.288666278604
2016-04-11,19879.981859273932
2016-04-12,19031.475990277388
2016-04-13,21089.747985938713
2016-04-14,20629.449110151276
2016-04-15,21599.91684240389
2016-04-18,20612.35787736609
2016-04-19,20466.743468501256
2016-04-20,20417.597328446765
2016-04-21,16889.681469619154
2016-04-22,16508.50207488131
2016-04-25,16487.83160719099
2016-04-26,15594.587062681618
2016-04-27,17367.80799640528
2016-04-28,15475.167127710027
2016-04-29,15850.694130673977
2016-05-02,15189.379340200416
2016-05-03,16152.354965208157
2016-05-04,16318.636690931886
2016-05-05,16357.73858672021
2016-05-06,17328.88588847178
2016-05-09,16451.201909903168
2016-05-10,16458.213562018853
2016-05-11,16905.58878915834
2016-05-12,16848.155623313873
2016-05-13,17449.98032355185
2016-05-16,15405.321703664042
2016-05-17,16673.217234730506
2016-05-18,14625.738637314716
2016-05-19,14020.716390218739
2016-05-20,13728.546963754603
2016-05-23,14070.767515730646
2016-05-24,13468.124170860689
2016-05-25,13479.10569315498
2016-05-26,12877.675040886323
2016-05-27,13752.696647776702
2016-05-31,12800.74713418783
2016-06-01,12563.03899017252
2016-06-02,11601.376614555367
2016-06-03,11975.593288915421
