,VaR_MC,mean_pnl_sim,std_pnl_sim
2012-03-14,29513.587527077547,1158.4641137511576,13392.49330256547
2012-03-15,28704.114654729612,1016.3533517453154,13270.240559659493
2012-03-16,29369.277006531855,1164.9111692205513,13510.58891250582
2012-03-19,29682.30201357957,1287.3778794012815,13690.392263280084
2012-03-20,30630.972596135296,1312.4828609327813,13606.323821111475
2012-03-21,29391.701972925788,1230.4436633475714,13593.534326505014
2012-03-22,29281.234170744345,1370.321197155483,13472.752872398605
2012-03-23,28873.846219134037,1294.4999186275609,13411.333486291192
2012-03-26,30854.49173129604,1041.117680886936,13863.047391407716
2012-03-27,31390.53209293861,1405.889478761721,13986.293700880095
2012-03-28,31595.592441001285,903.5555617125194,13998.2045445528
2012-03-29,31353.28095974855,873.9599347157106,13933.404885069758
2012-03-30,26010.675409197855,1110.745983980408,12063.934151349005
2012-04-02,25875.068785623334,865.3317082533181,11971.10648834907
2012-04-03,27051.21883120459,1259.5639085689243,12195.88665825959
2012-04-04,26731.671939591655,1102.289253410752,12003.249201985014
2012-04-05,24966.317696709146,1121.2975969571637,11572.823379073123
2012-04-09,25793.295483742484,881.6315625811397,11599.267332420133
2012-04-10,25390.64589658982,936.1642986781732,11261.65265578406
2012-04-11,24820.033001941425,922.4872026945707,11162.772403495479
2012-04-12,25157.472867361277,684.9727359801475,11136.551004206409
2012-04-13,25789.546753770286,841.9182465420884,11590.39672510854
2012-04-16,24765.67429007585,822.3176822269978,11267.947256725683
2012-04-17,24648.03837405924,717.9213838114947,11092.94968380918
2012-04-18,24985.233702774356,809.5851544856254,11338.224210039645
2012-04-19,25222.43498895144,826.7073565782323,11506.248353791052
2012-04-20,24868.149309642176,663.7926687118987,11254.435999397818
2012-04-23,25192.253202439802,720.7711459229791,11322.397026323006
2012-04-24,25201.020628966275,736.4978951343705,11038.553406192385
2012-04-25,24540.860097853125,748.1259041558385,11092.590315582913
2012-04-26,25783.877854592334,837.3183886595519,11477.465927552128
2012-04-27,25943.001414197635,1003.4048434139654,11751.329865792895
2012-04-30,25458.8911339829,1096.9782756518523,11898.702366079311
2012-05-01,26046.444906765693,614.8271772242376,11865.820299746223
2012-05-02,26188.81132961222,1136.8112372065154,12051.577894157745
2012-05-03,25675.831551137708,1108.8610012244867,11877.06938507356
2012-05-04,25537.321537505355,570.5970627708103,11467.380354941411
2012-05-07,23770.977059242567,584.1826199393925,10822.904541973214
2012-05-08,23849.95153097585,641.2426752680426,10834.834834635614
2012-05-09,23830.81685342837,470.86275481667406,10639.748430283451
2012-05-10,22290.745310169495,720.7865923121177,10168.159664847008
2012-05-11,23257.73452894583,354.1625797390942,10356.493433810176
2012-05-14,25173.10616408281,616.8010666142274,11188.697839835828
2012-05-15,24337.1215299403,457.46549850018926,10921.038027027009
2012-05-16,24816.72866504293,321.3934629628087,10919.564347603748
2012-05-17,24332.94257980087,443.88806486824166,10736.427804992662
2012-05-18,23196.071935252858,392.0653515745373,10502.730170825518
2012-05-21,24361.790990110043,386.75644470351057,10624.859233939102
2012-05-22,24846.08897173045,312.4343332599811,10803.147394420694
2012-05-23,23449.085825571045,523.8757931885656,10637.35059233849
2012-05-24,23935.903478284883,517.1442656514583,10665.660115238225
2012-05-25,24388.415973885443,264.1729392565961,10764.46489759419
2012-05-29,23388.147789443068,610.9154472767829,10633.045123602426
2012-05-30,24523.05631064597,529.7956774754658,10844.565853704189
2012-05-31,23701.67118325455,327.21253039544393,10622.07614912957
2012-06-01,23539.263580343148,425.6938589223967,10487.536279919903
2012-06-04,24560.836890314455,88.16662969694967,10509.6863346956
2012-06-05,23912.319067767367,217.60735328528253,10474.345894362323
2012-06-06,23337.172284332963,413.55736035425343,10490.782797661543
2012-06-07,24033.575205594425,560.5375646438607,10652.186409257758
2012-06-08,23782.38306531024,412.33298523323685,10678.824356675377
2012-06-11,24333.717499439877,457.97755301329744,10768.157877349395
2012-06-12,24297.475978803952,307.5858951195091,10548.843150647674
2012-06-13,24638.152631546796,543.5673771854516,10811.472142653602
2012-06-14,23541.519370443268,393.54520485110254,10681.09308652358
2012-06-15,24615.07491345732,418.19846456257903,10832.705236458236
2012-06-18,24437.160874237034,520.2564184681403,11286.18738498684
2012-06-19,25063.85790091609,832.728680114906,11483.22801547086
2012-06-20,25866.656734334512,626.8738348301922,11731.843331950364
2012-06-21,25899.424520813944,752.8263105373516,11830.908153850127
2012-06-22,23722.04068660391,492.8953334134494,10480.157328721318
2012-06-25,22784.90737019067,1037.5135392205514,10675.742818886076
2012-06-26,24405.967374121206,452.1799925897139,10871.453468827474
2012-06-27,24668.89046025524,757.7024875860986,11160.315543598854
2012-06-28,25024.83058808017,724.8076850731827,11293.809094751517
2012-06-29,24232.884692402997,697.4742849652694,11129.565640524814
2012-07-02,26241.08103778821,910.0394473051144,12143.330066144106
2012-07-03,26281.73252099786,857.6295339915164,12121.184165063127
2012-07-05,28094.190755114658,760.6311746343183,12519.927612202124
2012-07-06,27260.768602544435,666.3355147128806,12081.393247170896
2012-07-09,26220.453306276348,622.8228861991901,11930.974141949911
2012-07-10,26488.1963913029,1006.3469982140804,11957.014087702666
2012-07-11,25344.946496804867,476.43462913686903,11511.228347521585
2012-07-12,26551.033329200684,475.01265806973146,11697.66466092782
2012-07-13,26085.174480634887,480.2706572292081,11474.414668793304
2012-07-16,26720.530809045347,713.6753155535491,12116.273900855194
2012-07-17,26458.837444399014,609.8523516295878,12048.837237046173
2012-07-18,27352.551629915277,633.7031539993601,12302.939031780952
2012-07-19,27487.169683338154,771.6270816214741,12407.35204847574
2012-07-20,27980.849858834255,691.8824263078211,12813.06276369444
2012-07-23,27747.25208729165,718.3693168259099,12584.052383801449
2012-07-24,26843.495927318345,652.5651532771453,12205.733153326782
2012-07-25,25732.696808531073,615.595841383855,11775.280902965957
2012-07-26,26647.498744502198,670.9218857617972,11837.865667235617
2012-07-27,28382.01012976257,673.3350950794661,12769.266041202583
2012-07-30,29385.804747744336,763.9690931678322,13157.305098957471
2012-07-31,29435.881715573705,572.5572998232149,13238.595011947136
2012-08-01,29562.68802699314,713.4770433828415,13183.337184724769
2012-08-02,29109.72166519744,841.3604536020886,13160.858403080876
2012-08-03,30182.507893899623,527.9037242972819,13156.71676166917
2012-08-06,30382.532479811638,529.1644178869612,13375.502611402364
2012-08-07,29028.75814610883,910.3794124234272,13061.768390892577
2012-08-08,25031.36991686392,655.3861415712253,11257.317627929915
2012-08-09,24800.04230631202,884.5038215999257,11281.483879895572
2012-08-10,24972.878355423087,776.4086022161642,11329.75603793721
2012-08-13,25618.516247322525,699.501904611226,11509.157123250785
2012-08-14,25455.101236062164,742.6497611967858,11360.387209552928
2012-08-15,25069.64378187185,834.3961342937278,11214.836000246678
2012-08-16,25433.97198274135,584.5890435840145,11374.503360466952
2012-08-17,24908.495547852384,947.4667222779084,11744.643782864994
2012-08-20,25702.338294297926,805.9591072722636,11775.47551394018
2012-08-21,25585.341134658276,932.6822029972404,11890.36806009682
2012-08-22,26107.599290850983,726.6691172590731,11752.33471415293
2012-08-23,26265.32559005258,723.4613091060022,11815.132267306979
2012-08-24,25091.110137315354,712.7977051248711,11560.923900125874
2012-08-27,25682.65709419637,954.8260412020337,11583.483297309102
2012-08-28,25430.670636279207,699.7082660257241,11774.051632752487
2012-08-29,25584.577937662954,863.3880576449385,11692.748749915336
2012-08-30,25539.365312060545,925.6091678443488,11697.636145576704
2012-08-31,24998.586187139244,630.3342331240123,11457.676272752693
2012-09-04,26251.83392696535,647.6425358428643,11838.89172423758
2012-09-05,26340.54493620374,559.7003605326755,11822.084881649347
2012-09-06,25529.299440372688,761.6161206025172,11716.453495460835
2012-09-07,28164.975170394042,659.7777582032265,12687.167349058996
2012-09-10,28858.648183298807,875.6305057210877,13327.31376233607
2012-09-11,29001.357722203014,686.8125959240886,12943.165720114801
2012-09-12,29613.690722586194,907.666414329905,13170.574707074971
2012-09-13,29278.862615365404,957.2135650887554,13274.857820882875
2012-09-14,31261.229626203458,807.3992595125753,13895.122216802183
2012-09-17,30674.568111426936,756.5655124009071,13911.522204637415
2012-09-18,30385.3155252213,1023.7047038799634,13806.339846065699
2012-09-19,30648.82968684185,899.1405548277024,14028.603023166832
2012-09-20,25565.538235837037,1042.1942070788468,11988.010968069986
2012-09-21,25822.301079298777,969.9115378938319,11947.389208422514
2012-09-24,26424.435252152045,1088.532704330803,11978.950580417251
2012-09-25,25889.75385740765,753.2406918389419,11891.62196838453
2012-09-26,24894.87952877048,847.7538483380517,11497.527676839083
2012-09-27,25658.999951261714,566.7697468255725,11300.641272589199
2012-09-28,25487.795662004908,844.585550369434,11763.722919300553
2012-10-01,25595.450695113,583.168474153566,11627.689450442374
2012-10-02,26024.207970897845,679.733253188826,11754.604041254968
2012-10-03,25811.940030594156,561.9919966038389,11715.326734842947
2012-10-04,26046.451490011506,681.1116226063365,11740.01010045576
2012-10-05,26577.466474779074,807.8960076672093,12164.369401987899
2012-10-08,26147.822666159125,809.5845417939938,12058.074615633619
2012-10-09,25638.913542769133,793.3546629824862,11830.506331431518
2012-10-10,25416.865860687427,604.7446134327583,11533.140911136114
2012-10-11,25190.16131819471,725.115836103157,11309.615671059535
2012-10-12,25123.447263837355,681.5533513578325,11230.39028733167
2012-10-15,25477.155469836936,560.965994767487,11183.189178579481
2012-10-16,26049.223051360783,515.612215577417,11438.879202405895
2012-10-17,26198.57080671124,809.9541652920954,11618.981132114073
2012-10-18,26024.973106770933,832.5866635122463,11905.76506953641
2012-10-19,25829.403243500346,719.0288701107128,11705.892351967084
2012-10-22,24448.310292238122,516.9313542774524,10912.119177062013
2012-10-23,24233.774351832744,458.86100998455305,10996.33586128571
2012-10-24,24136.097890378394,420.3306377101421,10662.112956543438
2012-10-25,23521.612006255065,377.84531465705413,10440.783623928393
2012-10-26,23910.204786618706,454.18620183349486,10569.655969037794
2012-10-31,23656.53758944016,357.3459346478024,10310.394833613243
2012-11-01,23270.799851498887,474.55984954170333,10274.49543933692
2012-11-02,23712.07073668788,633.8144177260664,10526.009565637984
2012-11-05,25110.478389478736,830.9413266071626,11313.873242312558
2012-11-06,25143.172664033573,409.29266838279,11316.09101183537
2012-11-07,26142.286150353422,629.0869491089072,11555.91920418263
2012-11-08,25070.180152884095,480.26204483321237,11200.816345427764
2012-11-09,24432.374016898535,457.4954558244923,11031.127337779611
2012-11-12,25413.896074864944,163.1559856142335,11097.171934306592
2012-11-13,24470.143754600045,575.7893695736449,10881.149340010412
2012-11-14,24898.799942197802,382.96029975878196,10917.76420090717
2012-11-15,24823.848522458244,432.6905854464544,10740.726803697868
2012-11-16,24022.185526682617,355.07484898410814,10599.330454560719
2012-11-19,23765.858597608756,391.95586393152945,10602.15992101635
2012-11-20,25669.217385720905,436.09541319839127,11178.881005430623
2012-11-21,24856.415509210692,433.7248500228577,10922.584189896641
2012-11-23,24621.671020959875,373.6797270738554,11023.322057228866
2012-11-26,25896.374320883977,625.2895674774503,11577.027204883476
2012-11-27,25684.361304690672,484.9434714783701,11644.898213504313
2012-11-28,25406.886395026813,470.0870277765071,11285.82351577509
2012-11-29,25107.434629729003,557.9756261840649,11454.617710447448
2012-11-30,25897.08117748369,701.0995148165941,11703.463342316554
2012-12-03,26324.33132219942,593.0856249615571,11592.742303140356
2012-12-04,25433.806016946248,735.4048699464142,11427.768392293481
2012-12-05,24738.456252008982,509.5440927647342,11281.774505371586
2012-12-06,25289.201741382134,400.57356850204746,11388.021488881353
2012-12-07,24984.624048873942,568.4467124501471,11481.642609239387
2012-12-10,25504.23606819725,587.2424181447923,11798.116128572157
2012-12-11,25539.206965674624,825.2095250089715,11692.586541955781
2012-12-12,27385.825294871433,602.5815016856775,12212.98660491619
2012-12-13,26852.72642064509,693.0237388792796,12438.47406730653
2012-12-14,26150.03467223402,518.7100786613823,11989.721291996117
2012-12-17,24129.7669442026,1275.1298901443706,11611.452914441074
2012-12-18,24674.53797359132,535.9474157124658,11030.407173189036
2012-12-19,25161.69499236164,343.3150456570108,11268.565549521443
2012-12-20,24636.765974600785,533.369842206155,11164.163906491773
2012-12-21,25606.475667425948,486.19600730001804,11171.839793647321
2012-12-24,24816.426360771726,338.78750142356137,10900.464379784991
2012-12-26,24352.214163730925,414.44448901053744,10811.787115972806
2012-12-27,24070.08482025295,438.10722658122296,10769.461798706892
2012-12-28,24380.265164261487,349.39276410271174,10882.470522203897
2012-12-31,23058.32666418992,510.77684723427586,10416.69961820045
2013-01-02,24440.358182757107,398.6416907475208,10832.872034145586
2013-01-03,25811.47459095285,726.5613600459363,11765.593196821144
2013-01-04,26722.52930129693,695.5725402303684,11752.804934835396
2013-01-07,25977.618820297077,523.0219822006183,11843.446724766523
2013-01-08,25709.153883667674,681.5929984656743,11784.00658788327
2013-01-09,26390.044676373425,560.7690584529734,11874.143449563082
2013-01-10,25885.07916652419,629.201130284567,11736.998020974877
2013-01-11,26546.083798981937,779.0213416073993,12333.716213175678
2013-01-14,26731.960746912224,1065.7056574121912,12363.479387238345
2013-01-15,26463.37031916708,693.3031121659133,12093.75994110523
2013-01-16,26480.40073352533,553.8127004643353,12236.973164598707
2013-01-17,27300.925276797614,661.1927550378612,12377.246341986423
2013-01-18,27360.034517084474,670.4974111308691,12494.318803255492
2013-01-22,29130.178486907356,735.4439016978199,12851.742604128305
2013-01-23,29431.390530247703,630.0685740993897,13025.51033477516
2013-01-24,28789.855314675897,576.4773642224412,12997.540723636528
2013-01-25,28396.06434463853,746.4742832483915,12825.749438114168
2013-01-28,29091.270708001113,679.1229607759585,12939.062896555874
2013-01-29,28952.703848122,764.7950439591028,12719.308936896703
2013-01-30,28525.325032023924,749.405077905219,12568.134452383867
2013-01-31,29554.9979421901,543.3592099581316,12837.064430436792
2013-02-01,24090.940431694107,684.4770232643742,10651.527396656022
2013-02-04,24329.587442646607,840.9781022170637,11076.573572220772
2013-02-05,23951.066997980066,699.114837339233,10709.666713407716
2013-02-06,24649.386638571625,674.730240941042,11112.820131848643
2013-02-07,23872.289949427577,677.9814149547342,10898.028278167852
2013-02-08,24112.919146537864,791.6249593436269,11043.168983489826
2013-02-11,24059.25146831752,657.054475953558,10985.455369022962
2013-02-12,24473.758268084926,784.2068413069522,11070.040682083882
2013-02-13,24179.146028614476,655.1300641300234,11200.462613946711
2013-02-14,23549.470831184506,956.1112700101592,11184.067695276875
2013-02-15,23905.77553750801,872.3789428971037,11227.074546510768
2013-02-19,23964.48327117277,596.671488250714,11056.456959497085
2013-02-20,24297.056976947355,777.7631039684353,11304.981209614318
2013-02-21,23935.946035642904,573.9168492741708,10714.60757479892
2013-02-22,23087.190457020213,724.0950639320789,10654.325679584515
2013-02-25,23920.52141041793,621.2118369179561,10984.73594610748
2013-02-26,23100.319638381294,263.19016840281154,10223.047724779024
2013-02-27,23477.78673067833,617.3309910333851,10481.706011331631
2013-02-28,23761.979162955937,665.8595882856421,11058.26893882259
2013-03-01,23815.67606763817,737.8775812448298,10963.630751858267
2013-03-04,24922.81890971551,555.210523087623,11205.051149291407
2013-03-05,25352.74556324943,685.8389351220097,11587.006866670781
2013-03-06,26247.016355142874,655.0632109853041,11947.28730285446
2013-03-07,26318.559089256094,679.6753810356524,12097.848300340196
2013-03-08,26858.458419004506,754.2377379356918,12295.91774883744
2013-03-11,27347.138557412367,559.3518305870072,12284.2854786447
2013-03-12,27302.744793535647,553.8603092205143,12329.474013472172
2013-03-13,29019.630800970892,758.7148429219361,12776.493091293669
2013-03-14,28459.950604733564,440.43590279175817,12531.599394396351
2013-03-15,29142.4427728157,610.6205025455823,12391.053060371813
2013-03-18,22338.565797140956,666.3423401402802,10467.426117155617
2013-03-19,23355.866138838715,735.6648519065801,10210.361148183905
2013-03-20,21974.686649672418,619.3328140013837,10180.669919203892
2013-03-21,23250.21880715146,622.2328696662275,10471.240598093755
2013-03-22,22171.608938958067,308.3114534131366,10045.187694432743
2013-03-25,23486.397343213506,645.2921777675939,10454.726352697848
2013-03-26,22339.620233430294,646.0128253253172,10298.935876646341
2013-03-27,22878.043206699564,747.9270044299012,10553.026567523808
2013-03-28,22895.960393205733,904.0462093384799,10663.665320370475
2013-04-01,23151.091112863207,502.01586911084354,10612.629187939694
2013-04-02,23268.411896123213,511.99355092552275,10540.946759187289
2013-04-03,22917.61915905335,807.557643805844,10606.18245690888
2013-04-04,22489.23272034582,641.0321722449956,10170.367895127694
2013-04-05,22848.806170636366,613.2966647460752,10320.893264860862
2013-04-08,22785.347154691462,449.5439500459054,10093.368156432052
2013-04-09,22541.625790974464,755.8293542574418,10510.067552562925
2013-04-10,22920.96774066058,625.6159815717731,10625.602882187553
2013-04-11,24073.628583371676,746.7671966039356,11188.859670364567
2013-04-12,25175.22314319898,775.9936152533587,11457.403369620117
2013-04-15,24805.045247757138,700.9740838098038,11359.234138635953
2013-04-16,22124.885563418527,113.46459749826855,9805.573565526378
2013-04-17,23629.42723645689,358.05424239991123,10728.857162640681
2013-04-18,21826.098868569723,309.9022683238679,9861.706078132613
2013-04-19,21542.498359327146,229.20426566507956,9624.37941226343
2013-04-22,22692.843451262397,311.91675166518326,10161.628558531853
2013-04-23,22802.7426653953,479.1123571963126,10551.09059749088
2013-04-24,24045.02031140832,824.2005693680915,11384.333676327537
2013-04-25,24528.2269275226,717.6171100782542,11752.758314435974
2013-04-26,26599.119781121593,479.4110149547509,12247.19324583083
2013-04-29,25864.36679634043,917.442897740575,12063.316376490795
2013-04-30,23348.23015783849,345.56650519518416,10366.62775826852
2013-05-01,23222.921746034048,396.7802449650975,10520.164334008325
2013-05-02,23147.693740512295,285.9584978772344,10172.141809782857
2013-05-03,22849.95192644681,624.3268500186887,10432.329875951136
2013-05-06,23963.382026596333,579.3664555136694,10776.465424731645
2013-05-07,24264.967265336665,557.8873677517557,11007.399977428817
2013-05-08,24923.42008574271,459.89706941769225,11159.30078724346
2013-05-09,24874.710412336288,734.0094347041293,11421.251120091298
2013-05-10,24570.55534472879,607.0469957935381,11273.273635205203
2013-05-13,25110.798521987424,669.925964234101,11267.814244568974
2013-05-14,24360.053123698875,784.3514836046422,11323.561779673006
2013-05-15,25199.368208074648,704.5281235063724,11678.600854464385
2013-05-16,25492.122999490395,970.5817811697827,11859.314863424708
2013-05-17,25484.535629335674,645.0747453336384,11611.435313248377
2013-05-20,26221.940379528067,723.9890146131061,12019.598979338853
2013-05-21,26261.766744655873,792.7698173464654,12026.278541262525
2013-05-22,26778.34041875604,658.7596784725758,12002.638194621377
2013-05-23,25679.510847716276,371.2053266310662,11674.546889116045
2013-05-24,25854.05466175439,686.6588031201122,11808.08738479873
2013-05-28,25759.290036935556,659.2890548171827,11865.0129594138
2013-05-29,27065.9419229843,777.9827246518341,12123.620849515246
2013-05-30,26125.045604679184,711.6784301814878,11943.378503883177
2013-05-31,26598.506914253045,488.53105493998817,12044.994952480676
2013-06-03,24905.555232623097,600.1420967904039,11275.25065696682
2013-06-04,25929.268093925402,510.02770644455273,11693.790420489957
2013-06-05,26118.427091819853,644.9080950284518,11585.920834455486
2013-06-06,24059.913797499477,414.45440464030855,10983.819959031911
2013-06-07,25242.31355899308,732.3754258781664,11839.623881824173
2013-06-10,28143.281372825386,558.5891482936435,12320.279158764164
2013-06-11,28056.537110852933,511.27868018711257,12166.740641624352
2013-06-12,21579.19099427244,517.7801745881919,9800.003136062407
2013-06-13,21737.35013651579,288.1040571926272,9568.860130127143
2013-06-14,22287.455518248025,385.8734234560602,10052.65281102733
2013-06-17,22046.659538378037,290.9868690220213,9857.47919894485
2013-06-18,22343.670957740516,462.29484351154787,10125.977282583282
2013-06-19,23310.74407931541,655.5702357959271,10382.63173507939
2013-06-20,21286.191332458144,410.93067870858516,9705.69888833787
2013-06-21,19810.424917661916,184.7613776176592,8808.94490206035
2013-06-24,19738.531927618635,193.3314364502923,8956.13304356763
2013-06-25,19609.572044773176,130.94983801703026,8617.320220791766
2013-06-26,19874.569626745382,372.8014109488265,8767.681121266269
2013-06-27,19809.637095386464,107.629634426301,8803.898540649896
2013-06-28,19638.098055016297,329.03530607157256,9010.15911266847
2013-07-01,20664.514898218604,260.9795845330603,8963.320127127588
2013-07-02,20847.057751362725,354.39813283322195,9322.822029892288
2013-07-03,20262.369878639285,373.7464802625819,9217.186258783793
2013-07-05,20342.204457694264,400.24095344498966,9275.36896582423
2013-07-08,20374.030789970915,613.9010264138419,9527.467057048636
2013-07-09,21436.53681074706,530.6372151174594,9885.992038958853
2013-07-10,22960.07774357786,549.9228072150968,10436.475745663145
2013-07-11,23001.825949197257,600.1775234691228,10509.150077814033
2013-07-12,24317.01986038082,579.5894909285212,11320.407919875153
2013-07-15,24822.75033599043,737.4252716749626,11372.21544991436
2013-07-16,26151.65014761882,756.3076403620547,11686.059497678805
2013-07-17,25504.205449748933,709.057121690719,11491.74501006135
2013-07-18,25730.08346745252,574.8333289397856,11618.341979491162
2013-07-19,26923.74735014163,595.3615535736121,11865.63675855404
2013-07-22,27319.736839256788,599.9488636994325,11955.717922952539
2013-07-23,27064.16684163746,440.2108521261671,12180.061641035694
2013-07-24,27256.834711084975,632.3156446801507,12187.630192150167
2013-07-25,21470.56432041905,505.0157825444543,9717.522171134411
2013-07-26,21943.164060403567,592.8774075051265,9899.62400835045
2013-07-29,22333.35741468177,470.9714319445219,10126.606128563197
2013-07-30,21510.63166532948,753.7149691526121,9788.45417591974
2013-07-31,21589.479467806257,509.2079639098533,9724.105212557255
2013-08-01,21529.680244316252,471.474609213599,9834.092650921086
2013-08-02,22609.365829817558,791.0431180770411,10453.408184402233
2013-08-05,22819.103431629945,444.51768941472454,10359.92642783878
2013-08-06,22509.775864628067,940.1795265032146,10357.778455824224
2013-08-07,22014.714664231138,797.2096098482086,10117.760497971612
2013-08-08,21370.714903985827,573.0753243929872,9818.943261318043
2013-08-09,22453.42685570001,692.736795854597,10198.90132746254
2013-08-12,21058.862597127212,564.7760821344808,9939.704174155044
2013-08-13,21594.27863392614,628.2563891322928,10036.600898714496
2013-08-14,21614.878843853527,675.0304115248496,10129.039369802822
2013-08-15,21425.886940086155,486.63153651343623,9768.965965598947
2013-08-16,20677.791465989416,569.7905085417111,9458.046954081725
2013-08-19,20922.27115339027,555.1081260875419,9408.9733895444
2013-08-20,19726.14288606754,481.8936127013437,9103.235098393383
2013-08-21,21063.565185636366,378.7322173061341,9293.34102240818
2013-08-22,19869.072225608284,256.0672984667195,8978.034866871738
2013-08-23,20686.704602255602,392.1693348438793,9328.537042428128
2013-08-26,20958.286578193063,516.6443939339014,9572.310742284046
2013-08-27,20963.991231902157,408.1062831432495,9447.708366614565
2013-08-28,19800.10613576959,437.7629082986645,9038.927402893194
2013-08-29,20979.43107488867,201.24667814089565,9029.20124166778
2013-08-30,20974.800335443306,109.53676981376012,9058.803548915346
2013-09-03,19538.293188380427,361.9160564399249,8812.491128649586
2013-09-04,19808.153471287398,371.69663294246317,8747.723488855458
2013-09-05,19974.64049989053,616.7177966183442,9031.961846669732
2013-09-06,21199.77831565268,453.06022467100814,9639.417865938743
2013-09-09,21761.221326951963,570.9997041747881,9770.542424586853
2013-09-10,22183.312787615054,471.56233060543167,10092.249462509595
2013-09-11,22462.175985632748,627.1220519652765,10317.748918485475
2013-09-12,22473.037098559114,708.1554398447261,10478.732448202492
2013-09-13,22697.735164800997,608.4202859346561,10233.200191498961
2013-09-16,22628.50710558185,590.311748781151,10404.57231731819
2013-09-17,23577.347016494376,732.8787731712572,10599.348435101436
2013-09-18,23407.187973854263,721.8194901477634,10775.598578331756
2013-09-19,24993.01786389003,802.0986292822241,11571.103590855684
2013-09-20,25714.164503403215,610.7270323397463,11560.310386697305
2013-09-23,24676.40718534744,763.6590938066847,11261.603220447516
2013-09-24,23159.04627852238,765.1443425972526,10948.880730932635
2013-09-25,24174.800826749954,640.9761402083353,10861.488114885045
2013-09-26,23939.842371120107,592.0119000427067,10788.640667532663
2013-09-27,24270.168784417478,452.4653046158445,11078.061409497292
2013-09-30,23166.669034981976,571.9014609945473,10607.15674808312
2013-10-01,23574.31509816831,354.1164937632843,10545.2445685056
2013-10-02,23147.205961673106,570.8177883615224,10747.687427263876
2013-10-03,24284.562883880528,548.8645945476212,10814.578879336841
2013-10-04,23166.08818957674,377.3751364480919,10345.416733436872
2013-10-07,23166.472766006653,667.9955537254909,10871.241963442497
2013-10-08,22804.75836810085,277.2754462229264,10369.187089130191
2013-10-09,22225.366553057556,279.2385806460224,9851.045381128682
2013-10-10,21617.225142379983,206.38198707577237,9826.320899673574
2013-10-11,24034.673040207097,445.20189009051853,11149.595425404626
2013-10-14,24972.189241114567,696.604112698191,11347.113826917242
2013-10-15,25595.353036025794,402.26050820604263,11624.303139008765
2013-10-16,25972.97047579457,376.0745199227285,11763.477542597373
2013-10-17,27233.677603387045,463.9019699177567,11834.694576747985
2013-10-18,22088.645433044472,522.5236524927019,9839.551284434048
2013-10-21,21582.431187072874,469.82632724912855,9896.48783838773
2013-10-22,21989.031523533424,465.4793204702096,10015.338296345197
2013-10-23,24109.406463036838,529.904228759822,10441.208060145487
2013-10-24,21941.743918174627,684.6836654681048,10235.016040741395
2013-10-25,23234.397348052895,515.3894066283978,10403.204763651018
2013-10-28,22911.66774935936,774.6950542884877,10682.350552694774
2013-10-29,23518.656801039066,526.1180605681831,10714.968970539261
2013-10-30,23887.687313854865,590.9887142032723,10992.744762006294
2013-10-31,24149.79773263748,449.47333865761374,10681.910300467554
2013-11-01,22840.026400077222,700.3563355771823,10409.737640981903
2013-11-04,22889.10273892044,387.14882791026054,10508.731612286632
2013-11-05,23260.22305409695,554.3777726490196,10767.228249898846
2013-11-06,23554.539858356085,592.3821287890013,10617.867318404862
2013-11-07,23385.516901045798,866.7028185503751,10781.71555324356
2013-11-08,22260.1412112194,532.1163358470237,10367.580851161476
2013-11-11,23347.350389758514,630.986597283533,10845.06609563637
2013-11-12,23784.653967509737,642.953924885888,10990.459093290314
2013-11-13,23519.672688340892,678.0046477924592,10876.996886039373
2013-11-14,24358.467440585755,424.0200546704093,11344.714258049526
2013-11-15,26546.180009995012,551.4160631454188,11485.408101757946
2013-11-18,25840.323488318896,717.8194253153991,11673.687709886552
2013-11-19,25242.301864211444,894.7288427943566,11508.124955380104
2013-11-20,25177.070213976807,715.7038700085118,11587.791672520372
2013-11-21,25233.65770182064,784.2092193955048,11492.008788744444
2013-11-22,25687.875959860125,582.2931725082663,11685.079451542757
2013-11-25,27113.47751072644,327.57756675895314,11739.054237913142
2013-11-26,27140.674604264255,307.36931847207074,11901.382449006654
2013-11-27,27041.074452456007,577.3497934230212,11803.651657950006
2013-11-29,27334.078941210104,379.68498463179196,11730.52511688336
2013-12-02,20835.10591590867,449.522363795637,9464.03424866266
2013-12-03,20886.377088803212,137.9423336569172,9316.325154535045
2013-12-04,20575.0627417692,249.82253775885934,9121.380389722182
2013-12-05,20212.720530332877,313.7110735682864,9191.247641891698
2013-12-06,20088.1222503624,223.8969433833877,8933.02967063773
2013-12-09,20802.834486476328,376.63581257181363,9320.582284514621
2013-12-10,20837.758465793646,506.82550777005946,9495.704129516846
2013-12-11,21502.452762846333,342.8074536159695,9555.836849870317
2013-12-12,20200.433040819207,164.84179295848804,9024.204669351311
2013-12-13,20193.7177192237,309.78154824684464,8783.752444162166
2013-12-16,19563.002411877438,88.50717412075305,8775.8391736948
2013-12-17,20337.92794171302,-18.67543612889051,9002.040257843639
2013-12-18,20255.23411262081,261.3575161788018,8992.175289044504
2013-12-19,21243.52281859949,368.7557506388141,9565.241037782303
2013-12-20,20290.663090353297,508.59783058183046,9424.037027703864
2013-12-23,21093.42736221513,407.33535345032175,9711.268215392063
2013-12-24,22533.25659265756,425.16760921678144,10092.109860247181
2013-12-26,21862.900773525624,571.2072472700424,10285.42622561324
2013-12-27,22903.017856947634,678.8570345504463,10707.919736993863
