Date,portfolio
2007-08-09,-0.013416719058627097
2007-08-10,0.002940089092110489
2007-08-13,-0.0012667670084307162
2007-08-14,-0.004265972586982416
2007-08-15,-0.005599570802736466
2007-08-16,-0.002761654081203326
2007-08-17,0.007285090095847269
2007-08-20,0.0004890266118224134
2007-08-21,0.0010176889483616816
2007-08-22,0.005164007356552482
2007-08-23,-0.0003471829237338323
2007-08-24,0.008224341141918692
2007-08-27,-0.0026727182481676966
2007-08-28,-0.006470458509107857
2007-08-29,0.007103890085719527
2007-08-30,-0.001025822993366979
2007-08-31,0.005231246765156981
2007-09-03,-0.0005144341615609629
2007-09-04,0.0055916736251473385
2007-09-05,0.00044181912820972623
2007-09-06,0.0055733331397893725
2007-09-07,0.0025188007410266375
2007-09-10,0.0009068819243094722
2007-09-11,0.006756694143582675
2007-09-12,0.001035818890547049
2007-09-13,-0.0018195340562690268
2007-09-14,0.00018946057061078922
2007-09-17,0.002041964234460526
2007-09-18,0.011609078770136408
2007-09-19,-0.0005592045256965834
2007-09-20,0.0018228709147875026
2007-09-21,0.0008580387834386453
2007-09-24,-0.0006595085243445601
2007-09-25,0.0010910813363983693
2007-09-26,-7.169280764965e-05
2007-09-27,0.005034900658040467
2007-09-28,0.004010977368435737
2007-10-01,0.003917981811909217
2007-10-02,-0.006582188281729064
2007-10-03,-0.0031636533717019927
2007-10-04,0.004808300005072088
2007-10-05,0.0025155021942406784
2007-10-08,-0.004906221039238708
2007-10-09,0.004514519784151877
2007-10-10,0.001350080732240855
2007-10-11,0.0017677644898258513
2007-10-12,0.0026175475451909094
2007-10-15,0.00020256952369285632
2007-10-16,-0.0018428414193544782
2007-10-17,0.000921955555505605
2007-10-18,0.0063913473753798595
2007-10-19,-0.005450420935921033
2007-10-22,-0.004735710244704041
2007-10-23,0.005433452391695388
2007-10-24,0.001854719616494119
2007-10-25,0.003171341658478556
2007-10-26,0.008862005306683473
2007-10-29,0.0028469661036584527
2007-10-30,-0.0035710156631512777
2007-10-31,0.005526725224124144
2007-11-01,-0.006870054864771391
2007-11-02,0.008032142823231217
2007-11-05,-0.0026238681084898995
2007-11-06,0.009594410932271112
2007-11-07,-0.002522522066321743
2007-11-08,0.0002301195984651264
2007-11-09,-0.0022205336836172212
2007-11-12,-0.016735084668915885
2007-11-13,0.01049335697302436
2007-11-14,0.003618322422639669
2007-11-15,-0.010095292869073352
2007-11-16,9.757159900248148e-06
2007-11-19,-0.0027599973188774337
2007-11-20,0.010757784386370178
2007-11-21,-0.003138235608778246
2007-11-22,-3.3439179317987545e-05
2007-11-23,0.008496783316058295
2007-11-26,-0.002023935731924561
2007-11-27,-0.0025762292088265045
2007-11-28,0.005373655956135961
2007-11-29,-0.0039655298184110245
2007-11-30,-0.001327010216483492
2007-12-03,0.00197695101220929
2007-12-04,0.003165074369942279
2007-12-05,-0.0020730116393966385
2007-12-06,0.005602931768651624
2007-12-07,-0.0041541092523585885
2007-12-10,0.006664148296092073
2007-12-11,-0.00795043639706694
2007-12-12,0.006405681814570534
2007-12-13,-0.010099269536713619
2007-12-14,-0.0071718751978847445
2007-12-17,-0.003772977086045789
2007-12-18,0.005442565879386636
2007-12-19,0.0014531099092224475
2007-12-20,-0.0015220575485811005
2007-12-21,0.007222142808460646
2007-12-24,0.001403991714683076
2007-12-25,-1.8009991205668006e-05
2007-12-26,0.005202713811871679
2007-12-27,0.0007967386255852455
2007-12-28,0.007522653701964739
2007-12-31,-0.00433054200802482
2008-01-01,0.00032509929919821007
2008-01-02,0.008399481402343884
2008-01-03,0.002950133639818722
2008-01-04,-0.006667912684214376
2008-01-07,-0.0020394245929452504
2008-01-08,0.017006324097824134
2008-01-09,-0.013448720198910219
2008-01-10,0.008139220488811848
2008-01-11,0.00030853290426913443
2008-01-14,0.006146464642695135
2008-01-15,-0.009426743544240963
2008-01-16,-0.00867462165787362
2008-01-17,-0.005538051288515681
2008-01-18,-0.0006744632601727489
2008-01-21,-0.0034082216842093935
2008-01-22,0.006280843145509009
2008-01-23,0.0037066070643890295
2008-01-24,0.00838642987110541
2008-01-25,-0.002399077758677236
2008-01-28,0.00908496448373242
2008-01-29,-0.0016813369136090264
2008-01-30,0.0015246616330991467
2008-01-31,0.004572226446957979
2008-02-01,-0.0019682824928065955
2008-02-04,-0.004792605561681295
2008-02-05,-0.01226907282553336
2008-02-06,0.0007713953397227378
2008-02-07,-0.0010346389850075487
2008-02-08,0.021848686854583292
2008-02-11,-0.015044534107909183
2008-02-12,-0.0023834968776339166
2008-02-13,0.0013443249406053961
2008-02-14,-0.0013245039113789084
2008-02-15,-0.000540547085417808
2008-02-18,-0.0004435668219341193
2008-02-19,0.006979283952990151
2008-02-20,0.004883437404315229
2008-02-21,0.0020624163199152775
2008-02-22,0.0013930473104907264
2008-02-25,-0.00011095983781652893
2008-02-26,0.007775913989379306
2008-02-27,0.005202589352845838
2008-02-28,0.004914316886347877
2008-02-29,-0.0025456887433025367
2008-03-03,0.0016381681454958176
2008-03-04,-0.007089953095001447
2008-03-05,0.0081691334103496
2008-03-06,-0.004603974939442262
2008-03-07,-0.003594164644371292
2008-03-10,-0.0020222893247225033
2008-03-11,0.006426164843557682
2008-03-12,0.006366983293361835
2008-03-13,0.003953527359294546
2008-03-14,-0.00045611337104983557
2008-03-17,0.0019475622674220742
2008-03-18,0.00020541531347372747
2008-03-19,-0.01355580916972553
2008-03-20,-0.006592372365443864
2008-03-21,0.004094635686034215
2008-03-24,-0.0031779755344021653
2008-03-25,0.01116494958608303
2008-03-26,0.0033538172459270077
2008-03-27,-0.0021848705714327806
2008-03-28,-0.006520491514955291
2008-03-31,-0.0027697089318548906
2008-04-01,-0.0035710293557233053
2008-04-02,0.00490404428362785
2008-04-03,0.0008683884886245859
2008-04-04,0.0050504284359648415
2008-04-07,0.0005019752383905239
2008-04-08,-0.0045161453014665835
2008-04-09,0.00890209791352798
2008-04-10,-0.0033531909993703814
2008-04-11,-0.0038426376649557514
2008-04-14,-0.0019513242561042562
2008-04-15,0.00033817182227230077
2008-04-16,0.01205210393766392
2008-04-17,-0.0030110637458369955
2008-04-18,-0.005609472460670613
2008-04-21,0.0019438667296882576
2008-04-22,0.000340322725919377
2008-04-23,-0.005364188972194558
2008-04-24,-0.009556349410336095
2008-04-25,0.001356075196625527
2008-04-28,0.0019594889264936423
2008-04-29,-0.007327979975976538
2008-04-30,0.00262421759999012
2008-05-01,-0.0027040788725009256
2008-05-02,-0.002621521402709202
2008-05-05,0.00514635779236094
2008-05-06,0.0030123609621962276
2008-05-07,-0.00828787382797292
2008-05-08,0.0063446934834029915
2008-05-09,0.0007463828685861114
2008-05-12,0.0019449139597068732
2008-05-13,-0.007711586805553212
2008-05-14,-0.0002541885200972828
2008-05-15,0.00942555472662904
2008-05-16,0.008103561880559612
2008-05-19,0.0009663905243829766
2008-05-20,0.0049353493220137086
2008-05-21,0.00017291913626919005
2008-05-22,-0.0051733382877978944
2008-05-23,-0.0007408192875123848
2008-05-26,-9.075408243771298e-05
2008-05-27,-0.005953387736103885
2008-05-28,-0.0019013908562012308
2008-05-29,-0.009622440638579692
2008-05-30,0.004526555223408556
2008-06-02,0.0004203830507563866
2008-06-03,-0.004786242397675699
2008-06-04,-0.0019860274536115455
2008-06-05,0.0055774381111908375
2008-06-06,0.004627455633113479
2008-06-09,-0.0064650167339217884
2008-06-10,-0.012656224793044825
2008-06-11,0.0023253035904714048
2008-06-12,-0.006921879226410415
2008-06-13,0.0017395407538862676
2008-06-16,0.005289815333042509
2008-06-17,0.0010914145905095165
2008-06-18,0.002106925647271266
2008-06-19,-0.0011872932338518757
2008-06-20,0.00045560679842107047
2008-06-23,-0.0073318475413700745
2008-06-24,0.0026762128418744424
2008-06-25,0.0026708846502068694
2008-06-26,0.00473698334226463
2008-06-27,0.0022184634224090205
2008-06-30,0.0008125197922394737
2008-07-01,0.0035239857641269734
2008-07-02,-0.00032558755592014413
2008-07-03,-0.005471815140830203
2008-07-04,0.0002198890401367155
2008-07-07,-0.0035663562816517
2008-07-08,-0.002210145064427428
2008-07-09,0.004549323525118746
2008-07-10,0.007370134619781053
2008-07-11,0.0016235485763269678
2008-07-14,0.0001122269761013201
2008-07-15,-0.001842513877622688
2008-07-16,-0.0019807092814502986
2008-07-17,0.0012430420249234012
2008-07-18,0.0005298285180160359
2008-07-21,0.004165749370375203
2008-07-22,-0.00543481264734094
2008-07-23,-0.007415057225322878
2008-07-24,-0.0010663259825366297
2008-07-25,-0.0007847504679959288
2008-07-28,-0.001067075791267328
2008-07-29,-0.0009586353467047012
2008-07-30,0.0016534359718035384
2008-07-31,0.0005306648597330622
2008-08-01,-0.0026186721574626526
2008-08-04,-0.006523216078610826
2008-08-05,-0.0005424581167490479
2008-08-08,-0.009457965648226518
2008-08-11,-0.008610522134732339
2008-08-12,-0.0027735177107802117
2008-08-13,0.0011592897226779734
2008-08-26,-0.006921691739111035
2008-08-27,0.004509856321483166
2008-08-28,0.004959080631736404
2008-08-29,-0.005178815332022959
2008-09-01,-0.0016414142736811469
2008-09-02,-0.009015007025029073
2008-09-03,-0.0010967794129455738
2008-09-04,-0.011827262516551265
2008-09-05,0.002279458155230263
2008-09-08,0.017978407907790497
2008-09-09,-0.02947063829227628
2008-09-10,-0.010077816491389209
2008-09-11,-0.0005088022212493556
2008-09-12,0.012530161132597242
2008-09-15,-0.00036223601742548656
2008-09-16,-0.0014147543209986667
2008-09-17,0.020895160644365397
2008-09-18,-0.003976476873191163
2008-09-19,0.016625882691161466
2008-09-22,0.009347562590064838
2008-09-23,-0.009923338905118918
2008-09-24,-0.004172938066555407
2008-09-25,0.0025213517888375576
2008-09-26,-0.00023034975790397962
2008-09-29,-0.012171073684567341
2008-09-30,-0.011279257066293511
2008-10-01,0.003111372822567091
2008-10-02,-0.02239884187298269
2008-10-03,-0.0020823401375801042
2008-10-06,-0.011118278284942145
2008-10-07,-0.0013980398127465784
2008-10-08,0.020488498963882967
2008-10-09,-0.043098718472295704
2008-10-10,-0.0320943740088505
2008-10-13,0.03259936862098735
2008-10-14,-0.004339617793007707
2008-10-15,-0.0237332182241956
2008-10-16,-0.0012484908581438265
2008-10-17,-0.007819620237429133
2008-10-20,0.01693203312354672
2008-10-21,-0.017723274188356473
2008-10-22,-0.031441655654004724
2008-10-23,0.0019799803554951764
2008-10-24,-0.014771710140273724
2008-10-27,-0.012573791241622199
2008-10-28,0.037934894754557975
2008-10-29,0.0021719539510227106
2008-10-30,0.0004171112990178534
2008-10-31,-0.007142087368210025
2008-11-03,-0.0013795858802079014
2008-11-04,0.03342271130105248
2008-11-05,-0.019724183009735437
2008-11-06,-0.0213624387469709
2008-11-07,0.008562338570407975
2008-11-10,0.00131745250014749
2008-11-11,-0.01675704848196311
2008-11-12,-0.01806631682829953
2008-11-13,0.027390632158181
2008-11-14,-0.010160671392125509
2008-11-17,-0.003582324434399661
2008-11-18,0.005976524721747795
2008-11-19,-0.01735706193229676
2008-11-20,-0.01154552760273461
2008-11-21,0.03160114694853867
2008-11-24,0.027249115869253326
2008-11-25,0.00821950089550415
2008-11-26,0.006876757583534493
2008-11-27,-8.059958023082533e-05
2008-11-28,-0.0004377912806160498
2008-12-01,-0.03672446752538502
2008-12-02,0.01726430519584449
2008-12-03,0.0037112363326475164
2008-12-04,-0.005238370093515713
2008-12-05,0.000552352974826276
2008-12-08,0.053117327077682075
2008-12-09,-0.03744151392380482
2008-12-10,0.014117045814716345
2008-12-11,0.004214487264495616
2008-12-12,0.0046118068828373505
2008-12-15,0.00883340330548256
2008-12-16,0.0275959275253161
2008-12-17,0.008200690151246953
2008-12-18,-0.009648204435292653
2008-12-19,-0.01213291297267606
2008-12-22,-0.0007866736627763941
2008-12-23,-0.005602537673947979
2008-12-24,0.00496441314066115
2008-12-25,0.00010857912193983291
2008-12-26,0.009315049795158662
2008-12-29,0.0022279109637393475
2008-12-30,0.0066945702818110575
2008-12-31,-0.00028157393247457783
2009-01-01,0.00033923594217038486
2009-01-02,0.0016203593110251935
2009-01-05,-0.010883856765185742
2009-01-06,0.0009235003017309573
2009-01-07,-0.012779810884975039
2009-01-08,0.008412637080933143
2009-01-09,-0.010354855971405272
2009-01-12,-0.015886619127230845
2009-01-13,-0.0019659729554665625
2009-01-14,-0.009703000052608261
2009-01-15,0.0006415744091908635
2009-01-16,0.009278673687529023
2009-01-19,-0.003753290683601205
2009-01-20,-0.01255254005589798
2009-01-21,0.009559039838475334
2009-01-22,-0.004247909591603629
2009-01-23,0.011743046456124779
2009-01-26,0.006606454360482536
2009-01-27,0.003010483704586277
2009-01-28,0.0027884760176913577
2009-01-29,-0.009783234265633775
2009-01-30,-0.0021971266727838718
2009-02-02,-0.006021501116736832
2009-02-03,0.00411302981273779
2009-02-04,-0.0035427470015225934
2009-02-05,0.005642466014041183
2009-02-06,0.00667400892735475
2009-02-09,-0.003114756339742098
2009-02-10,-0.003974566635946831
2009-02-11,0.008197453514039794
2009-02-12,0.0029172849411280397
2009-02-13,-0.006831109842856515
2009-02-16,-0.0013057285457323587
2009-02-17,-0.0033234435420179485
2009-02-18,0.0011101111129892738
2009-02-19,-0.0052687768885836365
2009-02-20,0.008863284895676006
2009-02-23,-0.014026036551547206
2009-02-24,0.0043940957512531185
2009-02-25,-0.011380955237166554
2009-02-26,-0.005051913053918571
2009-02-27,-0.007840876878707558
2009-03-02,-0.015932185147758213
2009-03-03,-0.0053036774530402005
2009-03-04,0.0037563346142172336
2009-03-05,-0.0010368625897686722
2009-03-06,0.0018748985225173112
2009-03-09,-0.007855923394728466
2009-03-10,0.007697141929866128
2009-03-11,0.008210668831080976
2009-03-12,0.01737351312446697
2009-03-13,0.0029102590276260313
2009-03-16,-0.0026687359804184207
2009-03-17,0.0060500539059086655
