"date","VaR_95","VaR_99","realised_pnl","exception_95","exception_99","cop_engine","refit_used","refit_id"
2010-01-05,12414.3740892671,17229.0014215342,-6260.48803781398,FALSE,FALSE,"vine",FALSE,12
2010-01-06,12262.8814744093,17718.2172918751,14298.7548640838,FALSE,FALSE,"vine",FALSE,12
2010-01-07,12625.7965523026,17765.9217292935,-3964.13147754688,FALSE,FALSE,"vine",FALSE,12
2010-01-08,11699.0652098014,19803.327317186,3916.41218550846,FALSE,FALSE,"vine",TRUE,13
2010-01-11,11522.5446490498,18435.4810763982,10942.3091706245,FALSE,FALSE,"vine",FALSE,13
2010-01-12,11541.7981403786,19022.0856834395,-21141.3252074349,TRUE,TRUE,"vine",FALSE,13
2010-01-13,11302.4233925479,20092.5375440384,11500.2470382513,FALSE,FALSE,"vine",FALSE,13
2010-01-14,11503.7650861699,18957.5676735972,805.840733932218,FALSE,FALSE,"vine",FALSE,13
2010-01-15,11031.7032758066,17872.8907564942,-14856.1455447856,TRUE,FALSE,"vine",FALSE,13
2010-01-19,11072.4560187232,18371.3222987268,6096.24962589505,FALSE,FALSE,"vine",FALSE,13
2010-01-20,11143.0985069517,19027.2315282746,-21865.1573710887,TRUE,TRUE,"vine",FALSE,13
2010-01-21,11179.0745527646,18047.8266263835,-15980.0579297776,TRUE,FALSE,"vine",FALSE,13
2010-01-22,11090.2949410379,18576.0803252718,-3571.89739205916,FALSE,FALSE,"vine",FALSE,13
2010-01-25,10389.0698723111,17424.4683054871,4336.22548195823,FALSE,FALSE,"vine",FALSE,13
2010-01-26,10457.2829153575,16898.9844415732,-2489.16311027435,FALSE,FALSE,"vine",FALSE,13
2010-01-27,9684.32619223926,15589.3003632175,-5606.93272663371,FALSE,FALSE,"vine",FALSE,13
2010-01-28,9916.72635538198,16511.0272730926,-2155.73142499521,FALSE,FALSE,"vine",FALSE,13
2010-01-29,9456.94830899138,15353.3086197519,-8854.99838331767,FALSE,FALSE,"vine",FALSE,13
2010-02-01,9167.55779151785,15976.2345365425,16822.6717603579,FALSE,FALSE,"vine",FALSE,13
2010-02-02,9444.75842117386,15952.438478956,5774.72571034977,FALSE,FALSE,"vine",FALSE,13
2010-02-03,9476.17656373135,16031.4760612292,-1540.16400444284,FALSE,FALSE,"vine",FALSE,13
2010-02-04,9119.31180156075,15727.095086559,-32609.5679075822,TRUE,TRUE,"vine",FALSE,13
2010-02-05,9942.31975678833,15744.795462593,2762.37649931984,FALSE,FALSE,"vine",FALSE,13
2010-02-08,9758.12709268046,16404.6921371159,-3134.13501826081,FALSE,FALSE,"vine",FALSE,13
2010-02-09,10759.473201052,16796.1433204298,13925.3498052612,FALSE,FALSE,"vine",FALSE,13
2010-02-10,10706.9702601411,17899.0432923784,196.22237184283,FALSE,FALSE,"vine",FALSE,13
2010-02-11,10492.8078150323,16752.503828428,10260.5131195519,FALSE,FALSE,"vine",FALSE,13
2010-02-12,10447.1294733383,16922.1718034961,-4724.27900016569,FALSE,FALSE,"vine",FALSE,13
2010-02-16,10754.0906571838,17652.0572893123,17907.3107908475,FALSE,FALSE,"vine",FALSE,13
2010-02-17,10685.9695778272,18118.1527274637,680.929944784019,FALSE,FALSE,"vine",FALSE,13
2010-02-18,10890.8135894406,18410.1091917748,4596.2154009564,FALSE,FALSE,"vine",FALSE,13
2010-02-19,10427.3058393716,17502.1744253993,535.884661125847,FALSE,FALSE,"vine",FALSE,13
2010-02-22,10821.2829906153,17614.4098417529,-857.870815941659,FALSE,FALSE,"vine",FALSE,13
2010-02-23,10627.7301496909,17615.48990138,-17171.5905751131,TRUE,FALSE,"vine",FALSE,13
2010-02-24,10174.6328243981,16908.764997425,1250.68395356344,FALSE,FALSE,"vine",FALSE,13
2010-02-25,10077.5897346304,17252.2886726957,49.5996947473022,FALSE,FALSE,"vine",FALSE,13
2010-02-26,10101.1433836842,17162.329662084,5241.04017773523,FALSE,FALSE,"vine",FALSE,13
2010-03-01,9805.87934609954,15558.8414644917,2310.80302163681,FALSE,FALSE,"vine",FALSE,13
2010-03-02,10208.3482174741,17610.2317589688,10528.3262753739,FALSE,FALSE,"vine",FALSE,13
2010-03-03,10027.3051651471,16794.4912807067,5214.5910410887,FALSE,FALSE,"vine",FALSE,13
2010-03-04,9594.58484862715,16420.329559181,-6225.00722720973,FALSE,FALSE,"vine",FALSE,13
2010-03-05,9542.00915885697,16130.6231776855,11157.2273697619,FALSE,FALSE,"vine",FALSE,13
2010-03-08,9967.77101448235,16574.9035976934,-3061.51701342747,FALSE,FALSE,"vine",FALSE,13
2010-03-09,9878.66953551756,16088.6882446014,-308.031516457623,FALSE,FALSE,"vine",FALSE,13
2010-03-10,9809.78121111079,15700.8829448132,-2265.93557447593,FALSE,FALSE,"vine",FALSE,13
2010-03-11,9851.327761168,15696.0192506443,2897.87723110255,FALSE,FALSE,"vine",FALSE,13
2010-03-12,9698.41175027842,15934.4801018641,-2387.48889998588,FALSE,FALSE,"vine",FALSE,13
2010-03-15,9357.61325909526,15841.6056401159,91.640809593893,FALSE,FALSE,"vine",FALSE,13
2010-03-16,9597.37409075816,15523.7281083433,12082.5593081543,FALSE,FALSE,"vine",FALSE,13
2010-03-17,9332.54367437958,15662.2669609231,-2365.03075779709,FALSE,FALSE,"vine",FALSE,13
2010-03-18,9083.41162364508,15740.0683587049,2247.07194948891,FALSE,FALSE,"vine",FALSE,13
2010-03-19,9345.40435348841,14922.0881355952,-12309.9927242858,TRUE,FALSE,"vine",FALSE,13
2010-03-22,8955.69624359723,14810.910384929,-8388.87284575133,FALSE,FALSE,"vine",FALSE,13
2010-03-23,9016.92611224658,14416.9818032667,3092.75880543173,FALSE,FALSE,"vine",FALSE,13
2010-03-24,7367.0674659305,12189.4320773776,-4632.27162141751,FALSE,FALSE,"vine",FALSE,13
2010-03-25,7461.82281284713,12924.8110559561,5859.72917334287,FALSE,FALSE,"vine",FALSE,13
2010-03-26,7363.69240293877,12202.0243248222,6903.40325599826,FALSE,FALSE,"vine",FALSE,13
2010-03-29,7360.14154280339,12410.3689615386,4825.56935761684,FALSE,FALSE,"vine",FALSE,13
2010-03-30,7343.7390384874,12009.5313217996,-4696.06590417203,FALSE,FALSE,"vine",FALSE,13
2010-03-31,7115.51790576977,12224.0872142931,3054.04271123077,FALSE,FALSE,"vine",FALSE,13
2010-04-01,7037.77172622627,12453.4423417116,12718.0732193208,FALSE,FALSE,"vine",FALSE,13
2010-04-05,7096.00165062095,12005.2012816122,11254.4074271502,FALSE,FALSE,"vine",FALSE,13
2010-04-06,7368.35488869032,11731.7661900705,-2215.35459640624,FALSE,FALSE,"vine",FALSE,13
2010-04-07,7058.02003024315,12310.7344202299,-1137.02258534395,FALSE,FALSE,"vine",FALSE,13
2010-04-08,7083.99005238777,11413.7542806606,3108.78807182239,FALSE,FALSE,"vine",FALSE,13
2010-04-09,7080.25256151571,11901.2868953946,9076.68495583145,FALSE,FALSE,"vine",FALSE,13
2010-04-12,6976.07923731493,11773.8095148111,-2226.96707862432,FALSE,FALSE,"vine",FALSE,13
2010-04-13,6935.59443078724,11985.0531248965,-2705.76752979552,FALSE,FALSE,"vine",FALSE,13
2010-04-14,6831.63169467091,11468.1478799068,8853.34334352922,FALSE,FALSE,"vine",FALSE,13
2010-04-15,6869.67473839513,11584.6155838126,443.409798357985,FALSE,FALSE,"vine",FALSE,13
2010-04-16,6886.71765748092,11891.2538291871,-21985.3997523394,TRUE,TRUE,"vine",FALSE,13
2010-04-19,7342.08052542668,12158.9624439868,2487.87185404115,FALSE,FALSE,"vine",FALSE,13
2010-04-20,7248.52924556594,11048.6490740341,2691.0185486009,FALSE,FALSE,"vine",FALSE,13
2010-04-21,7460.31360869939,12277.8286288987,-627.906148791769,FALSE,FALSE,"vine",FALSE,13
2010-04-22,7049.26230262149,12142.6642547526,-2003.3848208105,FALSE,FALSE,"vine",FALSE,13
2010-04-23,7468.05718109385,12356.1594562695,13593.9230840555,FALSE,FALSE,"vine",FALSE,13
2010-04-26,7425.90970442499,12023.7533020131,-3942.02835797794,FALSE,FALSE,"vine",FALSE,13
2010-04-27,7376.78525602794,12322.03902294,-11057.4122627512,TRUE,FALSE,"vine",FALSE,13
2010-04-28,7467.67607781255,12094.9970585261,6873.13928036301,FALSE,FALSE,"vine",FALSE,13
2010-04-29,7514.31203137264,12293.7509157831,2841.15328177152,FALSE,FALSE,"vine",FALSE,13
2010-04-30,7885.28872935855,12998.2467436953,-4798.30438919697,FALSE,FALSE,"vine",FALSE,13
2010-05-03,7365.20632087431,12217.2252040782,6247.91812450556,FALSE,FALSE,"vine",FALSE,13
2010-05-04,8341.14711844063,13355.857428023,-14148.0331445225,TRUE,TRUE,"vine",FALSE,13
2010-05-05,7033.14278564963,11575.6739547137,-6064.91348964401,FALSE,FALSE,"vine",FALSE,13
2010-05-06,6871.3634636823,11340.7135124097,-2334.44584802763,FALSE,FALSE,"vine",FALSE,13
2010-05-07,7959.7127728823,12626.0251978505,4051.59882955336,FALSE,FALSE,"vine",FALSE,13
2010-05-10,7912.38028011712,13018.3972725843,8315.49309844697,FALSE,FALSE,"vine",FALSE,13
2010-05-11,8586.10098334998,14594.0414538602,9865.4735591011,FALSE,FALSE,"vine",FALSE,13
2010-05-12,8672.89707568594,14313.3156647583,4875.05349329226,FALSE,FALSE,"vine",FALSE,13
2010-05-13,8704.49433445613,15160.5324595591,-8781.78581773042,TRUE,FALSE,"vine",FALSE,13
2010-05-14,8557.34357941704,13751.601987588,-13966.5810752664,TRUE,TRUE,"vine",FALSE,13
2010-05-17,8265.01273310552,13357.8488870492,-2654.00742507626,FALSE,FALSE,"vine",FALSE,13
2010-05-18,8095.87581792915,13181.7617679337,-10815.2143445407,TRUE,FALSE,"vine",FALSE,13
2010-05-19,8134.00431739942,12572.4018664683,-11113.666090449,TRUE,FALSE,"vine",FALSE,13
2010-05-20,8102.39517201781,13813.5908392806,-11386.9681967636,TRUE,FALSE,"vine",FALSE,13
2010-05-21,8282.24443427913,13787.1372581274,-4737.38242267939,FALSE,FALSE,"vine",FALSE,13
2010-05-24,8255.11777852933,13097.4174703662,2988.37055717423,FALSE,FALSE,"vine",FALSE,13
2010-05-25,8082.98542675987,13587.8883413462,-1572.86606644682,FALSE,FALSE,"vine",FALSE,13
2010-05-26,7761.3714324068,13547.1016866706,2597.75225301352,FALSE,FALSE,"vine",FALSE,13
2010-05-27,7495.93530658155,12565.9379147026,15231.1499125715,FALSE,FALSE,"vine",FALSE,13
2010-05-28,7969.80241408342,13217.4028880041,-3058.73386130297,FALSE,FALSE,"vine",FALSE,13
2010-06-01,7770.03830197845,12335.6496370044,814.250481652482,FALSE,FALSE,"vine",FALSE,13
2010-06-02,7541.70015233636,12032.3731222103,4564.44279664501,FALSE,FALSE,"vine",FALSE,13
2010-06-03,15400.673150721,25608.2458535067,-7100.16662473988,FALSE,FALSE,"vine",TRUE,14
2010-06-04,22353.5414380986,36312.2296774925,-12799.9449163739,FALSE,FALSE,"vine",FALSE,14
2010-06-07,27477.8783589097,42658.0575879108,7520.49192401533,FALSE,FALSE,"vine",FALSE,14
2010-06-08,29983.5562026814,47902.2487226666,-833.902289367239,FALSE,FALSE,"vine",FALSE,14
2010-06-09,32908.6487403432,51869.3096774274,-422.108198260424,FALSE,FALSE,"vine",FALSE,14
2010-06-10,34383.8170554213,55112.8988519357,4726.41594151581,FALSE,FALSE,"vine",FALSE,14
2010-06-11,35204.4036400988,56977.2232745432,-71.8180124994724,FALSE,FALSE,"vine",FALSE,14
2010-06-14,35337.628493435,59514.8117922664,3134.04251582056,FALSE,FALSE,"vine",FALSE,14
2010-06-15,37556.2698858238,61183.4342211302,12552.5597927072,FALSE,FALSE,"vine",FALSE,14
2010-06-16,37969.006969475,63375.1948284239,-2836.54456039038,FALSE,FALSE,"vine",FALSE,14
2010-06-17,38619.3402281667,65214.5958332339,5234.44011593675,FALSE,FALSE,"vine",FALSE,14
2010-06-18,50736.0352730642,74583.32515871,6015.78901411137,FALSE,FALSE,"vine",FALSE,14
2010-06-21,50656.6082206772,76881.5700982418,-12184.5533364546,FALSE,FALSE,"vine",FALSE,14
2010-06-22,51702.1571883301,77348.546094935,-3752.14370167876,FALSE,FALSE,"vine",FALSE,14
2010-06-23,49899.1314230995,74874.0771083645,-5342.23438285259,FALSE,FALSE,"vine",FALSE,14
2010-06-24,49075.534133986,75832.2701044109,82.1705641236886,FALSE,FALSE,"vine",FALSE,14
2010-06-25,50485.8572819419,75711.9927697118,6586.82995674169,FALSE,FALSE,"vine",FALSE,14
2010-06-28,50134.7594466306,77809.1853741697,-14041.2039478398,FALSE,FALSE,"vine",FALSE,14
2010-06-29,50123.3078556418,79135.487777627,-10262.8981164592,FALSE,FALSE,"vine",FALSE,14
2010-06-30,49320.3000768596,77587.9031448015,1815.59364469836,FALSE,FALSE,"vine",FALSE,14
2010-07-01,50213.5986066367,77336.3605860099,-18326.1966458832,FALSE,FALSE,"vine",FALSE,14
2010-07-02,48712.3417791844,77583.77581053,9502.36883253567,FALSE,FALSE,"vine",FALSE,14
2010-07-06,48017.0781740754,80817.8227468133,-10444.9918331836,FALSE,FALSE,"vine",FALSE,14
2010-07-07,48863.5601546264,78124.227405255,12436.782091601,FALSE,FALSE,"vine",FALSE,14
2010-07-08,49163.2204642019,75703.2622229962,2429.11255030638,FALSE,FALSE,"vine",FALSE,14
2010-07-09,47690.8883201202,74687.330016129,6845.16908329728,FALSE,FALSE,"vine",FALSE,14
2010-07-12,46965.8659522185,75866.498726681,-4774.14353081615,FALSE,FALSE,"vine",FALSE,14
2010-07-13,48471.8053774016,75579.0420616192,14323.4013889974,FALSE,FALSE,"vine",FALSE,14
2010-07-14,48030.0005923942,78126.1646990066,-5157.17176732468,FALSE,FALSE,"vine",FALSE,14
2010-07-15,48289.7191136171,74748.8935824732,-800.972258804401,FALSE,FALSE,"vine",FALSE,14
2010-07-16,46178.8516250799,78927.644730354,-13420.7476878798,FALSE,FALSE,"vine",FALSE,14
2010-07-19,45492.7933195819,75483.4244387146,-2084.47021668453,FALSE,FALSE,"vine",FALSE,14
2010-07-20,47313.7521694467,74219.3028671816,3875.0262847094,FALSE,FALSE,"vine",FALSE,14
2010-07-21,46828.7343437836,74281.3584035963,-12891.3669517035,FALSE,FALSE,"vine",FALSE,14
2010-07-22,46184.4674587777,75058.5409563978,13590.9941135631,FALSE,FALSE,"vine",FALSE,14
2010-07-23,46785.713831479,74196.9756678086,1601.22126877068,FALSE,FALSE,"vine",FALSE,14
2010-07-26,47514.8331189046,72865.1350543343,1550.81327953644,FALSE,FALSE,"vine",FALSE,14
2010-07-27,46131.426816936,72348.6690296266,-7145.98008163459,FALSE,FALSE,"vine",FALSE,14
2010-07-28,45128.6480649268,75683.8495783196,-3647.40675582456,FALSE,FALSE,"vine",FALSE,14
2010-07-29,43781.3232711024,72248.6663686561,12613.0495961327,FALSE,FALSE,"vine",FALSE,14
2010-07-30,43768.5149778304,69655.0882130116,-1362.0072972984,FALSE,FALSE,"vine",FALSE,14
2010-08-02,54344.0668767603,83162.1552977313,11528.4286501221,FALSE,FALSE,"vine",FALSE,14
2010-08-03,57515.8843262807,86661.8066505369,-833.97967981009,FALSE,FALSE,"vine",FALSE,14
2010-08-04,55834.9902304143,84050.9708955345,7021.07445489875,FALSE,FALSE,"vine",FALSE,14
2010-08-05,57951.4757087727,83092.8042335399,-2484.32194403693,FALSE,FALSE,"vine",FALSE,14
2010-08-06,56040.3226905836,83284.5932203007,-1630.52948112068,FALSE,FALSE,"vine",FALSE,14
2010-08-09,55753.8331339521,84214.8804828517,1571.3842784366,FALSE,FALSE,"vine",FALSE,14
2010-08-10,56707.3289975382,84277.3069018336,-5634.19656538971,FALSE,FALSE,"vine",FALSE,14
2010-08-11,53280.5757689445,80520.662516027,-13165.5613626226,FALSE,FALSE,"vine",FALSE,14
2010-08-12,52316.4800055893,83599.1495099746,-969.320327060481,FALSE,FALSE,"vine",FALSE,14
2010-08-13,51958.3318900102,80567.8641052979,-4881.14618347928,FALSE,FALSE,"vine",FALSE,14
2010-08-16,51727.8766536628,78113.9998119197,-3262.08395107433,FALSE,FALSE,"vine",FALSE,14
2010-08-17,49734.1088532654,77302.3736115141,6305.18715582216,FALSE,FALSE,"vine",FALSE,14
2010-08-18,51463.2942495147,77871.8735401018,3530.15882984281,FALSE,FALSE,"vine",FALSE,14
2010-08-19,49613.6740924907,78978.5582166839,-6887.65625431597,FALSE,FALSE,"vine",FALSE,14
2010-08-20,49486.8183095427,76916.4062021284,-1738.34603716549,FALSE,FALSE,"vine",FALSE,14
2010-08-23,48792.9953592932,75211.8711721249,-5137.98197972244,FALSE,FALSE,"vine",FALSE,14
2010-08-24,48764.9833177962,76623.3854305615,-7181.83842792026,FALSE,FALSE,"vine",FALSE,14
2010-08-25,47644.4818119031,74995.461406717,6796.84585191244,FALSE,FALSE,"vine",FALSE,14
2010-08-26,47515.8062066342,76739.5736248568,-4271.6837488324,FALSE,FALSE,"vine",FALSE,14
2010-08-27,47066.2743662088,78332.5793161973,12676.0660604833,FALSE,FALSE,"vine",FALSE,14
2010-08-30,46224.8305842447,75948.4648723205,-9266.72880858503,FALSE,FALSE,"vine",FALSE,14
2010-08-31,47402.2755306297,74088.1424334228,-1414.2550346657,FALSE,FALSE,"vine",FALSE,14
2010-09-01,46011.3302968967,76077.8011073207,9545.71570413784,FALSE,FALSE,"vine",FALSE,14
2010-09-02,46056.803318451,73202.6780921346,9485.51781172744,FALSE,FALSE,"vine",FALSE,14
2010-09-03,45966.8188988647,71688.3242260781,6689.9959323865,FALSE,FALSE,"vine",FALSE,14
2010-09-07,47224.4228601304,71929.121951797,-6367.84494928087,FALSE,FALSE,"vine",FALSE,14
2010-09-08,46689.8054841085,73554.6616291496,453.147291292393,FALSE,FALSE,"vine",FALSE,14
2010-09-09,46242.8200849045,74511.6726402384,3015.98240336237,FALSE,FALSE,"vine",FALSE,14
2010-09-10,46728.562573568,71842.7143583316,11792.3763640774,FALSE,FALSE,"vine",FALSE,14
2010-09-13,45851.0424497801,76653.7857024592,-2086.47460629103,FALSE,FALSE,"vine",FALSE,14
2010-09-14,52522.1708123759,79940.2215810308,10821.0134719077,FALSE,FALSE,"vine",FALSE,14
2010-09-15,51079.5863713937,77726.6697434389,7279.57761333503,FALSE,FALSE,"vine",FALSE,14
2010-09-16,51444.734951954,78551.0579662126,4718.37428645569,FALSE,FALSE,"vine",FALSE,14
2010-09-17,51957.2456193413,80997.0103772756,-70.7375183660931,FALSE,FALSE,"vine",FALSE,14
2010-09-20,51398.4500781584,77685.9906644431,3501.0510861038,FALSE,FALSE,"vine",FALSE,14
2010-09-21,53895.6701376469,79571.2930363531,-1095.7878692433,FALSE,FALSE,"vine",FALSE,14
2010-09-22,53162.7737384198,79286.3584660986,-709.98853084574,FALSE,FALSE,"vine",FALSE,14
2010-09-23,52471.5164363062,79987.7063828959,1691.71209752057,FALSE,FALSE,"vine",FALSE,14
2010-09-24,51074.219302625,76740.9880853691,9212.78502926971,FALSE,FALSE,"vine",FALSE,14
2010-09-27,54267.4333638738,82228.0739857418,-2419.63078581041,FALSE,FALSE,"vine",FALSE,14
2010-09-28,54280.2990421938,82367.335129561,1244.22814798281,FALSE,FALSE,"vine",FALSE,14
2010-09-29,53255.8982823027,78953.0358019263,5359.73990540316,FALSE,FALSE,"vine",FALSE,14
2010-09-30,53326.8311230811,78083.2627940844,418.468608011743,FALSE,FALSE,"vine",FALSE,14
2010-10-01,52698.1660481346,78703.376527287,6474.04081413886,FALSE,FALSE,"vine",FALSE,14
2010-10-04,52576.5371213118,81013.1866862169,-3611.41779199558,FALSE,FALSE,"vine",FALSE,14
2010-10-05,49864.0778988173,78834.0433388617,16026.6743502479,FALSE,FALSE,"vine",FALSE,14
2010-10-06,53706.0321674962,77902.4058331347,1105.05650997717,FALSE,FALSE,"vine",FALSE,14
2010-10-07,52856.5618282625,79542.0253630583,-5245.12319987474,FALSE,FALSE,"vine",FALSE,14
2010-10-08,52327.6766402151,81226.0020909989,8234.92144746706,FALSE,FALSE,"vine",FALSE,14
2010-10-11,55641.804213399,81236.2956528017,4410.61063940915,FALSE,FALSE,"vine",FALSE,14
2010-10-12,56086.8819911486,87304.3273674453,-748.621415569628,FALSE,FALSE,"vine",FALSE,14
2010-10-13,55314.6180999387,81586.2535645278,15687.6780231717,FALSE,FALSE,"vine",FALSE,14
2010-10-14,56980.7872683148,81132.0016014026,5884.15302239594,FALSE,FALSE,"vine",FALSE,14
2010-10-15,57383.3157188819,80551.7155027532,2633.12274911947,FALSE,FALSE,"vine",FALSE,14
2010-10-18,57375.2772706009,83938.7757607501,-1876.71248276263,FALSE,FALSE,"vine",FALSE,14
2010-10-19,57688.9619799906,80950.2972706472,-26505.0377026802,FALSE,FALSE,"vine",FALSE,14
2010-10-20,54018.3851863106,81274.4810532981,6451.41603139523,FALSE,FALSE,"vine",FALSE,14
2010-10-21,56331.9446215305,88651.4461636528,273.823630461911,FALSE,FALSE,"vine",FALSE,14
2010-10-22,57400.8838107809,82060.3027561747,900.843751722991,FALSE,FALSE,"vine",FALSE,14
2010-10-25,15264.9492119158,23765.670158739,6893.51481162599,FALSE,FALSE,"vine",TRUE,15
2010-10-26,11302.0082131419,17122.547167124,5005.5262653998,FALSE,FALSE,"vine",FALSE,15
2010-10-27,10072.0737331451,16468.6026068839,-4119.79738579222,FALSE,FALSE,"vine",FALSE,15
2010-10-28,10093.9059082349,15843.6339416635,3242.92623699827,FALSE,FALSE,"vine",FALSE,15
2010-10-29,9354.62021479719,14607.8659853573,2944.20833511327,FALSE,FALSE,"vine",FALSE,15
2010-11-01,9023.61612466659,14368.8064646202,3031.85443945544,FALSE,FALSE,"vine",FALSE,15
2010-11-02,8463.63728974398,13437.1227789693,1791.74086893795,FALSE,FALSE,"vine",FALSE,15
2010-11-03,7956.82941705158,12850.7831192797,3118.99201146758,FALSE,FALSE,"vine",FALSE,15
2010-11-04,7814.58725201355,12472.4448331245,19078.5240613817,FALSE,FALSE,"vine",FALSE,15
2010-11-05,9619.19878014831,15433.6755052843,7819.50699859806,FALSE,FALSE,"vine",FALSE,15
2010-11-08,9123.94355843969,15494.5972348161,4476.89213530363,FALSE,FALSE,"vine",FALSE,15
2010-11-09,8725.9682221176,13468.8412362045,-9517.23768608935,TRUE,FALSE,"vine",FALSE,15
2010-11-10,9404.25618275655,15978.7488571963,1962.7189867772,FALSE,FALSE,"vine",FALSE,15
2010-11-11,8889.56426664908,14893.5693528026,176.248282541194,FALSE,FALSE,"vine",FALSE,15
2010-11-12,8613.44644717669,13591.7779298833,-18734.5060733102,TRUE,TRUE,"vine",FALSE,15
2010-11-15,9480.69869713424,16675.8925409541,4035.52187520365,FALSE,FALSE,"vine",FALSE,15
2010-11-16,9918.65042961659,16833.2369908517,-16690.3173528959,TRUE,FALSE,"vine",FALSE,15
2010-11-17,9882.41540368617,15294.2092734562,-2492.1515673851,FALSE,FALSE,"vine",FALSE,15
2010-11-18,9731.69229932443,15765.6261830873,12431.143160289,FALSE,FALSE,"vine",FALSE,15
2010-11-19,9398.0495790414,15944.1450665207,2119.18318199277,FALSE,FALSE,"vine",FALSE,15
2010-11-22,8831.1434158882,15720.8281660523,2334.81837619756,FALSE,FALSE,"vine",FALSE,15
2010-11-23,8773.62572338255,14894.9727732697,-4549.31948958234,FALSE,FALSE,"vine",FALSE,15
2010-11-24,8781.17707780472,14562.6526999024,8320.57564848298,FALSE,FALSE,"vine",FALSE,15
2010-11-26,9883.19428382528,15221.3762218571,-12432.8262125866,TRUE,FALSE,"vine",FALSE,15
2010-11-29,9476.79619241635,15648.9504908273,-1760.47668220823,FALSE,FALSE,"vine",FALSE,15
2010-11-30,8940.2315593945,14500.6168767273,2524.54541049486,FALSE,FALSE,"vine",FALSE,15
2010-12-01,8324.26985109807,14023.4804306436,12721.4704591568,FALSE,FALSE,"vine",FALSE,15
2010-12-02,10405.0265454624,16806.5297763841,9463.05958066843,FALSE,FALSE,"vine",FALSE,15
2010-12-03,10766.8001567083,17333.8349637433,18287.2454808975,FALSE,FALSE,"vine",FALSE,15
2010-12-06,10589.7597250609,17137.5329898608,6437.10537333199,FALSE,FALSE,"vine",FALSE,15
2010-12-07,10204.8413557826,16500.0306083164,-3796.3550386355,FALSE,FALSE,"vine",FALSE,15
2010-12-08,9780.40078795907,16847.9621185292,-1901.09376645124,FALSE,FALSE,"vine",FALSE,15
2010-12-09,9404.63108232628,15411.2353876981,1849.26861598903,FALSE,FALSE,"vine",FALSE,15
2010-12-10,8997.73346087022,15269.3581592914,6396.58290286795,FALSE,FALSE,"vine",FALSE,15
2010-12-13,9286.76159134713,14618.1927078012,701.62350356204,FALSE,FALSE,"vine",FALSE,15
2010-12-14,8937.00332525608,14306.3441078863,17700.2775112924,FALSE,FALSE,"vine",FALSE,15
2010-12-15,9795.92937294678,15216.3772258909,-7308.60321070956,FALSE,FALSE,"vine",FALSE,15
2010-12-16,9377.1706274896,15528.4258343542,-8450.87868504539,FALSE,FALSE,"vine",FALSE,15
2010-12-17,8825.98745211938,15744.8272988666,-6727.0412182266,FALSE,FALSE,"vine",FALSE,15
2010-12-20,8914.52702753698,14261.2897813088,5944.13945289955,FALSE,FALSE,"vine",FALSE,15
2010-12-21,8507.31412626574,15214.2555237172,2044.03422134287,FALSE,FALSE,"vine",FALSE,15
2010-12-22,8013.30211104083,13556.3916286954,-1281.9258560804,FALSE,FALSE,"vine",FALSE,15
2010-12-23,7617.20889450834,13257.4021752987,1212.24845164768,FALSE,FALSE,"vine",FALSE,15
2010-12-27,7645.92919892287,13044.9306563637,-1747.03182616002,FALSE,FALSE,"vine",FALSE,15
2010-12-28,7273.19204333463,12385.2726478852,20831.0977218332,FALSE,FALSE,"vine",FALSE,15
2010-12-29,8073.64383361826,13886.504723595,-8290.13536452373,TRUE,FALSE,"vine",FALSE,15
2010-12-30,8202.04211863644,13749.1233789461,717.701704945416,FALSE,FALSE,"vine",FALSE,15
2010-12-31,8246.54244372268,12976.6963212411,4619.72518461579,FALSE,FALSE,"vine",FALSE,15
2011-01-03,7801.24915475517,13787.2078185219,5652.04281483298,FALSE,FALSE,"vine",FALSE,15
2011-01-04,7794.8034297142,14094.1028738169,-14941.832584024,TRUE,TRUE,"vine",FALSE,15
2011-01-05,15951.1797153863,26879.2614860107,7310.5304075761,FALSE,FALSE,"vine",TRUE,16
2011-01-06,34047.0146855867,49790.4229981093,-10047.3962546859,FALSE,FALSE,"vine",FALSE,16
2011-01-07,37159.6243864312,53648.4656317688,-11829.7379615875,FALSE,FALSE,"vine",FALSE,16
2011-01-10,38213.9056220627,57288.9364336699,-368.947898288463,FALSE,FALSE,"vine",FALSE,16
2011-01-11,38002.4876835588,60177.8695179328,9394.05753586867,FALSE,FALSE,"vine",FALSE,16
2011-01-12,41167.8592757282,61671.9888216037,8598.82608189055,FALSE,FALSE,"vine",FALSE,16
2011-01-13,44192.0113538147,64123.5382175013,-7091.25436158067,FALSE,FALSE,"vine",FALSE,16
2011-01-14,45064.4963744496,65820.0765165195,1574.30028829164,FALSE,FALSE,"vine",FALSE,16
2011-01-18,48949.3409058958,73358.9806862139,4724.25388736763,FALSE,FALSE,"vine",FALSE,16
2011-01-19,49785.0103042851,72477.757256104,-2218.33235566786,FALSE,FALSE,"vine",FALSE,16
2011-01-20,46860.1663893423,71036.6724151969,-4988.5483342198,FALSE,FALSE,"vine",FALSE,16
2011-01-21,39206.9530152124,64984.2019425096,-1036.96099757224,FALSE,FALSE,"vine",FALSE,16
2011-01-24,39394.1502271075,60633.5401577712,360.052491965296,FALSE,FALSE,"vine",FALSE,16
2011-01-25,41628.0810170786,63958.5157822283,-5595.01826600397,FALSE,FALSE,"vine",FALSE,16
