Date,EURUSD,GLD,IEF,SPY
2016-03-15,1.1101982593536377,117.95999908447266,86.49835968017578,170.8801727294922
2016-03-16,1.1109012365341187,120.58999633789062,86.95292663574219,171.86917114257812
2016-03-17,1.1218937635421753,120.12999725341797,87.04862213134766,172.95947265625
2016-03-18,1.1317979097366333,119.80000305175781,87.20016479492188,173.6391143798828
2016-03-21,1.1279042959213257,118.95999908447266,86.95292663574219,173.885498046875
2016-03-22,1.1235954761505127,119.30999755859375,86.76946258544922,173.7920379638672
2016-03-23,1.122296690940857,116.61000061035156,87.16825866699219,172.64511108398438
2016-03-24,1.118105411529541,116.33000183105469,87.08052825927734,172.568603515625
2016-03-25,1.1167943477630615,116.33000183105469,87.08052825927734,172.568603515625
2016-03-28,1.1159967184066772,116.5999984741211,87.20814514160156,172.6705780029297
2016-03-29,1.1202723979949951,118.76000213623047,87.79830932617188,174.26779174804688
2016-03-30,1.12920343875885,117.0999984741211,87.67864227294922,175.0324249267578
2016-03-31,1.1334655284881592,117.63999938964844,87.99771881103516,174.60760498046875
2016-04-01,1.1379671096801758,116.93000030517578,87.97212219238281,175.79705810546875
2016-04-04,1.1390039920806885,116.1500015258789,88.07594299316406,175.2278594970703
2016-04-05,1.1389002799987793,117.66000366210938,88.4273910522461,173.47769165039062
2016-04-06,1.138200283050537,116.94000244140625,88.23566436767578,175.37229919433594
2016-04-07,1.1404979228973389,118.61000061035156,88.69095611572266,173.2737579345703
2016-04-08,1.1373976469039917,118.43000030517578,88.55522918701172,173.74105834960938
2016-04-11,1.1403028964996338,120.02999877929688,88.53921508789062,173.333251953125
2016-04-12,1.141291856765747,120.05000305175781,88.18775177001953,174.94749450683594
2016-04-13,1.138498306274414,118.7699966430664,88.25166320800781,176.7146453857422
2016-04-14,1.1279042959213257,117.11000061035156,88.04399108886719,176.72311401367188
2016-04-15,1.1270017623901367,117.91999816894531,88.30757904052734,176.5277099609375
2016-04-18,1.1299946308135986,117.73999786376953,88.21968841552734,177.76808166503906
2016-04-19,1.1309019327163696,119.58000183105469,88.07594299316406,178.32882690429688
2016-04-20,1.1359634399414062,118.97000122070312,87.6286392211914,178.4987335205078
2016-04-21,1.1305055618286133,119.41999816894531,87.48482513427734,177.53871154785156
2016-04-22,1.12920343875885,117.88999938964844,87.3890609741211,177.53871154785156
2016-04-25,1.123406171798706,118.2300033569336,87.29322814941406,177.23284912109375
2016-04-26,1.1269001960754395,118.69999694824219,87.10951232910156,177.4962158203125
2016-04-27,1.1299052238464355,119.04000091552734,87.58870697021484,177.86154174804688
2016-04-28,1.132900595664978,121.29000091552734,87.89222717285156,176.247314453125
2016-04-29,1.135589361190796,123.6500015258789,87.86028289794922,175.29580688476562
2016-05-02,1.146302580833435,123.23999786376953,87.6051025390625,176.6891326904297
2016-05-03,1.1524986028671265,122.95999908447266,88.12506866455078,175.15138244628906
2016-05-04,1.1504037380218506,122.20999908447266,88.28506469726562,174.17434692382812
2016-05-05,1.1493064165115356,122.06999969482422,88.52498626708984,174.14041137695312
2016-05-06,1.1406019926071167,123.18000030517578,88.31707000732422,174.77752685546875
2016-05-09,1.1387965679168701,120.6500015258789,88.4850082397461,174.92196655273438
2016-05-10,1.1387965679168701,120.9800033569336,88.46903991699219,177.09690856933594
2016-05-11,1.1374363899230957,122.12000274658203,88.60497283935547,175.44020080566406
